Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Lukáš Hrádecký,fi FIN,GK,33.0,33.0,2,0,0,0,1,0,0,0,0,0,0,0,51,8,1,88.9,Matches
Granit Xhaka,ch SUI,MF,30.0,31.3,5,0,0,30,43,0,10,19,21,0,0,0,226,26,22,54.2,Matches
Álex Grimaldo,es ESP,DF,27.0,30.9,1,0,0,14,26,3,202,22,24,1,0,0,168,12,19,38.7,Matches
Jonathan Tah,de GER,DF,27.0,29.2,6,0,0,33,4,1,3,23,9,0,0,0,161,62,22,73.8,Matches
Jeremie Frimpong,nl NED,DF,22.0,25.0,6,0,0,21,34,12,93,7,17,1,0,0,94,13,13,50.0,Matches
Florian Wirtz,de GER,MF,20.0,26.4,3,0,0,23,27,6,36,9,18,0,0,0,143,9,15,37.5,Matches
Jonas Hofmann,de GER,MF,31.0,24.5,3,0,0,14,19,13,126,8,14,2,0,0,77,2,8,20.0,Matches
Edmond Tapsoba,bf BFA,DF,24.0,23.2,4,0,0,25,4,1,5,24,25,0,0,0,175,40,38,51.3,Matches
Exequiel Palacios,ar ARG,MF,24.0,20.3,6,0,0,16,55,0,6,29,34,0,0,0,163,8,8,50.0,Matches
Odilon Kossonou,ci CIV,DF,22.0,20.1,3,0,0,17,7,0,2,27,20,0,0,0,132,23,17,57.5,Matches
Robert Andrich,de GER,"MF,DF",28.0,18.8,4,0,0,23,14,0,14,20,18,0,0,0,122,20,22,47.6,Matches
Victor Boniface,ng NGA,FW,22.0,17.2,2,0,0,16,17,18,3,0,4,0,0,0,31,27,18,60.0,Matches
Piero Hincapié,ec ECU,DF,21.0,16.5,2,0,0,16,11,0,8,13,22,0,0,0,78,36,27,57.1,Matches
Josip Stanišić,hr CRO,DF,23.0,14.0,3,0,0,5,7,1,16,9,20,0,0,0,87,12,14,46.2,Matches
Patrik Schick,cz CZE,FW,27.0,11.8,1,0,0,11,13,5,1,1,4,1,0,0,24,24,21,53.3,Matches
Amine Adli,ma MAR,"MF,FW",23.0,10.0,5,0,0,14,28,7,23,6,7,0,0,0,36,21,22,48.8,Matches
Nathan Tella,ng NGA,"DF,MF",24.0,9.1,2,0,0,11,18,4,27,3,8,2,0,0,30,5,9,35.7,Matches
Adam Hložek,cz CZE,"MF,FW",21.0,5.1,1,0,0,8,7,1,0,2,4,0,0,0,20,8,10,44.4,Matches
Borja Iglesias,es ESP,FW,30.0,2.8,0,0,0,2,3,1,1,1,0,0,0,0,5,4,6,40.0,Matches
Arthur,br BRA,DF,20.0,2.0,0,0,0,2,0,0,7,0,3,0,0,0,10,2,3,40.0,Matches
Matej Kovar,cz CZE,GK,23.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Matches
Nadiem Amiri,de GER,MF,26.0,1.0,0,0,0,1,3,0,1,0,2,0,0,0,8,0,0,0.0,Matches
Gustavo Puerta,co COL,"DF,MF",20.0,0.5,0,0,0,2,1,0,1,0,3,0,0,0,4,1,1,50.0,Matches
Noah Mbamba,be BEL,MF,18.0,0.2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.0,Matches
Squad Total,0,0,26.2,34.0,59,0,0,305,342,73,586,224,277,7,0,0,1847,363,316,53.5,0
Opponent Total,0,0,26.5,34.0,67,5,2,354,288,38,405,363,376,0,8,2,1629,316,363,46.5,0
