Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Lukáš Hrádecký,fi FIN,GK,33.0,33.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Granit Xhaka,ch SUI,MF,30.0,31.3,3,45,14,31.1,1.44,0.45,0.07,0.21,25.5,0,0,0,1.8,1.8,0.04,1.2,1.2,Matches
Álex Grimaldo,es ESP,DF,27.0,30.9,10,71,23,32.4,2.3,0.74,0.14,0.43,21.7,18,0,0,5.7,5.7,0.08,4.3,4.3,Matches
Jonathan Tah,de GER,DF,27.0,29.2,4,26,10,38.5,0.89,0.34,0.15,0.4,13.1,0,0,0,2.1,2.1,0.08,1.9,1.9,Matches
Jeremie Frimpong,nl NED,DF,22.0,25.0,9,55,21,38.2,2.2,0.84,0.16,0.43,13.9,0,0,0,8.2,8.2,0.15,0.8,0.8,Matches
Florian Wirtz,de GER,MF,20.0,26.4,11,70,33,47.1,2.66,1.25,0.14,0.3,18.1,1,1,1,8.9,8.2,0.12,2.1,1.8,Matches
Jonas Hofmann,de GER,MF,31.0,24.5,5,60,25,41.7,2.45,1.02,0.08,0.2,18.5,0,0,0,5.9,5.9,0.1,-0.9,-0.9,Matches
Edmond Tapsoba,bf BFA,DF,24.0,23.2,0,12,1,8.3,0.52,0.04,0.0,0.0,16.3,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
Exequiel Palacios,ar ARG,MF,24.0,20.3,4,19,4,21.1,0.93,0.2,0.11,0.5,23.2,0,2,2,3.3,1.8,0.09,0.7,0.2,Matches
Odilon Kossonou,ci CIV,DF,22.0,20.1,1,5,1,20.0,0.25,0.05,0.2,1.0,15.1,0,0,0,0.6,0.6,0.12,0.4,0.4,Matches
Robert Andrich,de GER,"MF,DF",28.0,18.8,4,23,9,39.1,1.22,0.48,0.17,0.44,20.0,2,0,0,1.7,1.7,0.07,2.3,2.3,Matches
Victor Boniface,ng NGA,FW,22.0,17.2,14,76,30,39.5,4.42,1.75,0.13,0.33,16.0,0,4,4,15.4,12.3,0.16,-1.4,-2.3,Matches
Piero Hincapié,ec ECU,DF,21.0,16.5,1,18,6,33.3,1.09,0.36,0.06,0.17,14.2,0,0,0,1.9,1.9,0.11,-0.9,-0.9,Matches
Josip Stanišić,hr CRO,DF,23.0,14.0,3,10,5,50.0,0.71,0.36,0.3,0.6,16.4,0,0,0,0.8,0.8,0.08,2.2,2.2,Matches
Patrik Schick,cz CZE,FW,27.0,11.8,7,39,12,30.8,3.3,1.02,0.15,0.5,12.7,0,1,1,6.0,5.3,0.13,1.0,0.7,Matches
Amine Adli,ma MAR,"MF,FW",23.0,10.0,4,27,15,55.6,2.71,1.5,0.15,0.27,13.7,0,0,0,3.3,3.3,0.12,0.7,0.7,Matches
Nathan Tella,ng NGA,"DF,MF",24.0,9.1,5,21,11,52.4,2.31,1.21,0.24,0.45,15.1,0,0,0,3.5,3.5,0.17,1.5,1.5,Matches
Adam Hložek,cz CZE,"MF,FW",21.0,5.1,2,18,6,33.3,3.53,1.18,0.11,0.33,14.6,0,0,0,3.1,3.1,0.17,-1.1,-1.1,Matches
Borja Iglesias,es ESP,FW,30.0,2.8,0,8,3,37.5,2.81,1.05,0.0,0.0,15.2,0,0,0,1.4,1.4,0.17,-1.4,-1.4,Matches
Arthur,br BRA,DF,20.0,2.0,0,2,1,50.0,0.98,0.49,0.0,0.0,21.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Matej Kovar,cz CZE,GK,23.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Nadiem Amiri,de GER,MF,26.0,1.0,0,3,2,66.7,3.14,2.09,0.0,0.0,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Gustavo Puerta,co COL,"DF,MF",20.0,0.5,0,2,0,0.0,3.91,0.0,0.0,0.0,24.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Noah Mbamba,be BEL,MF,18.0,0.2,0,1,0,0.0,5.63,0.0,0.0,0.0,26.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Squad Total,0,0,26.2,34.0,87,611,232,38.0,17.97,6.82,0.13,0.34,17.6,21,8,8,73.6,67.6,0.11,13.4,11.4,0
Opponent Total,0,0,26.5,34.0,24,291,105,36.1,8.56,3.09,0.08,0.23,17.5,5,0,0,29.9,29.9,0.1,-5.9,-5.9,0
