Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Lukáš Hrádecký,fi FIN,GK,33.0,33.0,24,0,0,4,0,27.5,0.27,3.5,0.11,71,202,35.1,736,165,20.8,27.6,145,33.8,34.5,313,27,8.6,39,1.18,16.5,Matches
Matej Kovar,cz CZE,GK,23.0,1.0,0,0,0,0,0,0.4,0.15,0.4,0.44,0,0,0.0,17,6,0.0,22.1,0,0.0,0.0,3,1,33.3,1,1.0,15.0,Matches
Squad Total,0,0,26.2,34.0,24,0,0,4,0,27.9,0.27,3.9,0.11,71,202,35.1,715,171,20.3,0.0,183,31.1,31.2,316,28,8.9,40,1.18,0.0,0
Opponent Total,0,0,26.5,34.0,89,8,2,12,2,80.0,0.3,-7.0,-0.21,211,572,36.9,1128,135,40.4,36.0,289,40.1,35.0,454,27,5.9,39,1.15,14.0,0
