D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,15:30,DFB-Pokal,Round of 64,Sat,Away,W,8,0,FC Teutonia Ottensen,0.0,0.0,66,11035,Lukáš Hrádecký,4-2-3-1,Tom Bauer,Match Report,0
2023-08-19,15:30,Bundesliga,Matchweek 1,Sat,Home,W,3,2,RB Leipzig,1.4,1.6,44,29464,Lukáš Hrádecký,3-4-3,Felix Brych,Match Report,0
2023-08-26,18:30,Bundesliga,Matchweek 2,Sat,Away,W,3,0,Gladbach,2.7,0.9,60,54042,Lukáš Hrádecký,3-4-3,Christian Dingert,Match Report,0
2023-09-02,15:30,Bundesliga,Matchweek 3,Sat,Home,W,5,1,Darmstadt 98,2.8,0.4,72,29653,Lukáš Hrádecký,3-4-3,Sven Jablonski,Match Report,0
2023-09-15,20:30,Bundesliga,Matchweek 4,Fri,Away,D,2,2,Bayern Munich,2.1,2.1,49,75000,Lukáš Hrádecký,3-4-3,Daniel Schlager,Match Report,0
2023-09-21,18:45,Europa Lg,Group stage,Thu,Home,W,4,0,se Häcken,3.0,0.4,56,25402,Jonathan Tah,4-4-2,Manfredas Lukjančukas,Match Report,0
2023-09-24,15:30,Bundesliga,Matchweek 5,Sun,Home,W,4,1,Heidenheim,3.4,0.5,71,29557,Lukáš Hrádecký,3-4-3,Christian Dingert,Match Report,0
2023-09-30,15:30,Bundesliga,Matchweek 6,Sat,Away,W,3,0,Mainz 05,1.1,0.5,55,33305,Lukáš Hrádecký,3-4-3,Benjamin Brand,Match Report,0
2023-10-05,21:00,Europa Lg,Group stage,Thu,Away,W,2,1,no Molde,1.7,1.3,62,8190,Jonathan Tah,3-4-3,Anastasios Papapetrou,Match Report,0
2023-10-08,15:30,Bundesliga,Matchweek 7,Sun,Home,W,3,0,Köln,3.2,1.3,64,30210,Lukáš Hrádecký,3-4-3,Felix Zwayer,Match Report,0
2023-10-21,15:30,Bundesliga,Matchweek 8,Sat,Away,W,2,1,Wolfsburg,1.9,1.4,58,28917,Lukáš Hrádecký,3-4-3,Marco Fritz,Match Report,0
2023-10-26,21:00,Europa Lg,Group stage,Thu,Home,W,5,1,az Qarabağ,2.5,0.9,61,29039,Robert Andrich,4-2-3-1,Horațiu Fesnic,Match Report,0
2023-10-29,17:30,Bundesliga,Matchweek 9,Sun,Home,W,2,1,Freiburg,1.4,0.9,70,30210,Lukáš Hrádecký,3-4-3,Daniel Siebert,Match Report,0
2023-11-01,18:00,DFB-Pokal,Round of 32,Wed,Away,W,5,2,Sandhausen,0.0,0.0,73,10222,Jonathan Tah,4-2-3-1,Richard Hempel,Match Report,0
2023-11-04,15:30,Bundesliga,Matchweek 10,Sat,Away,W,3,2,Hoffenheim,1.0,1.7,53,30150,Lukáš Hrádecký,3-4-3,Frank Willenborg,Match Report,0
2023-11-09,21:45,Europa Lg,Group stage,Thu,Away,W,1,0,az Qarabağ,1.7,0.9,62,30055,Jonathan Tah,3-4-3,Craig Pawson,Match Report,0
2023-11-12,15:30,Bundesliga,Matchweek 11,Sun,Home,W,4,0,Union Berlin,2.4,0.0,69,29387,Lukáš Hrádecký,3-4-3,Timo Gerach,Match Report,0
2023-11-25,15:30,Bundesliga,Matchweek 12,Sat,Away,W,3,0,Werder Bremen,1.0,0.2,59,42100,Lukáš Hrádecký,3-4-3,Martin Petersen,Match Report,0
2023-11-30,21:00,Europa Lg,Group stage,Thu,Away,W,2,0,se Häcken,1.7,1.3,54,11234,Jonathan Tah,4-2-3-1,Julian Weinberger,Match Report,0
2023-12-03,17:30,Bundesliga,Matchweek 13,Sun,Home,D,1,1,Dortmund,2.1,0.7,69,30210,Lukáš Hrádecký,3-4-3,Daniel Siebert,Match Report,0
2023-12-06,18:00,DFB-Pokal,Round of 16,Wed,Home,W,3,1,Paderborn 07,0.0,0.0,65,29249,Robert Andrich,3-4-3,Tobias Stieler,Match Report,0
2023-12-10,15:30,Bundesliga,Matchweek 14,Sun,Away,D,1,1,Stuttgart,1.3,2.6,48,54500,Lukáš Hrádecký,3-4-3,Deniz Aytekin,Match Report,0
2023-12-14,18:45,Europa Lg,Group stage,Thu,Home,W,5,1,no Molde,1.6,0.5,67,28504,Jonathan Tah,5-3-2,Robert Jones,Match Report,0
2023-12-17,17:30,Bundesliga,Matchweek 15,Sun,Home,W,3,0,Eint Frankfurt,2.5,0.2,61,30210,Lukáš Hrádecký,3-4-3,Christian Dingert,Match Report,0
2023-12-20,20:30,Bundesliga,Matchweek 16,Wed,Home,W,4,0,Bochum,3.3,0.4,69,30210,Lukáš Hrádecký,3-4-1-2,Daniel Schlager,Match Report,0
2024-01-13,15:30,Bundesliga,Matchweek 17,Sat,Away,W,1,0,Augsburg,2.0,0.4,76,30055,Lukáš Hrádecký,3-4-1-2,Sven Jablonski,Match Report,0
2024-01-20,18:30,Bundesliga,Matchweek 18,Sat,Away,W,3,2,RB Leipzig,2.0,1.6,60,46529,Lukáš Hrádecký,3-4-3,Matthias Jöllenbeck,Match Report,0
2024-01-27,18:30,Bundesliga,Matchweek 19,Sat,Home,D,0,0,Gladbach,2.9,0.3,75,30210,Robert Andrich,3-4-3,Deniz Aytekin,Match Report,0
2024-02-03,15:30,Bundesliga,Matchweek 20,Sat,Away,W,2,0,Darmstadt 98,1.9,0.6,67,17810,Lukáš Hrádecký,3-4-3,Tobias Reichel,Match Report,0
2024-02-06,20:45,DFB-Pokal,Quarter-finals,Tue,Home,W,3,2,Stuttgart,0.0,0.0,56,30210,Jonathan Tah,3-4-3,Daniel Schlager,Match Report,0
2024-02-10,18:30,Bundesliga,Matchweek 21,Sat,Home,W,3,0,Bayern Munich,1.3,0.6,39,30210,Lukáš Hrádecký,3-4-3,Felix Zwayer,Match Report,0
2024-02-17,15:30,Bundesliga,Matchweek 22,Sat,Away,W,2,1,Heidenheim,1.9,0.4,61,15000,Lukáš Hrádecký,3-4-1-2,Harm Osmers,Match Report,0
2024-02-23,20:30,Bundesliga,Matchweek 23,Fri,Home,W,2,1,Mainz 05,1.1,1.1,67,30210,Lukáš Hrádecký,3-4-3,Timo Gerach,Match Report,0
2024-03-03,15:30,Bundesliga,Matchweek 24,Sun,Away,W,2,0,Köln,1.5,1.0,77,50000,Lukáš Hrádecký,3-4-3,Tobias Stieler,Match Report,0
2024-03-07,21:45,Europa Lg,Round of 16,Thu,Away,D,2,2,az Qarabağ,1.3,1.8,66,30423,Jonathan Tah,3-4-1-2,Benoît Bastien,Match Report,Leg 1 of 2
2024-03-10,19:30,Bundesliga,Matchweek 25,Sun,Home,W,2,0,Wolfsburg,2.1,0.2,76,29314,Lukáš Hrádecký,3-4-3,Daniel Siebert,Match Report,0
2024-03-14,21:00,Europa Lg,Round of 16,Thu,Home,W,3,2,az Qarabağ,4.1,1.1,72,30210,Robert Andrich,3-4-3,Anthony Taylor,Match Report,Leg 2 of 2; Leverkusen won
2024-03-17,15:30,Bundesliga,Matchweek 26,Sun,Away,W,3,2,Freiburg,2.3,0.9,67,34700,Lukáš Hrádecký,3-4-3,Harm Osmers,Match Report,0
2024-03-30,15:30,Bundesliga,Matchweek 27,Sat,Home,W,2,1,Hoffenheim,3.1,0.8,67,30210,Lukáš Hrádecký,3-4-3,Deniz Aytekin,Match Report,0
2024-04-03,20:45,DFB-Pokal,Semi-finals,Wed,Home,W,4,0,Düsseldorf,0.0,0.0,72,30210,Jonathan Tah,3-4-3,Christian Dingert,Match Report,0
2024-04-06,15:30,Bundesliga,Matchweek 28,Sat,Away,W,1,0,Union Berlin,2.8,0.3,65,22012,Lukáš Hrádecký,3-4-3,Benjamin Brand,Match Report,0
2024-04-11,21:00,Europa Lg,Quarter-finals,Thu,Home,W,2,0,eng West Ham,2.3,0.2,72,30210,Jonathan Tah,3-4-3,Artur Soares Dias,Match Report,Leg 1 of 2
2024-04-14,17:30,Bundesliga,Matchweek 29,Sun,Home,W,5,0,Werder Bremen,3.2,0.7,56,30210,Lukáš Hrádecký,3-4-3,Harm Osmers,Match Report,0
2024-04-18,20:00,Europa Lg,Quarter-finals,Thu,Away,D,1,1,eng West Ham,1.1,1.5,57,62473,Jonathan Tah,3-4-3,José Sánchez,Match Report,Leg 2 of 2; Leverkusen won
2024-04-21,17:30,Bundesliga,Matchweek 30,Sun,Away,D,1,1,Dortmund,1.1,0.5,52,81365,Lukáš Hrádecký,3-4-3,Daniel Siebert,Match Report,0
2024-04-27,18:30,Bundesliga,Matchweek 31,Sat,Home,D,2,2,Stuttgart,1.4,1.7,49,30210,Lukáš Hrádecký,3-4-3,Felix Zwayer,Match Report,0
2024-05-02,21:00,Europa Lg,Semi-finals,Thu,Away,W,2,0,it Roma,2.0,1.5,46,64073,Jonathan Tah,3-4-3,François Letexier,Match Report,Leg 1 of 2
2024-05-05,17:30,Bundesliga,Matchweek 32,Sun,Away,W,5,1,Eint Frankfurt,2.7,1.9,45,58000,Lukáš Hrádecký,3-4-3,Christian Dingert,Match Report,0
2024-05-09,21:00,Europa Lg,Semi-finals,Thu,Home,D,2,2,it Roma,2.8,2.1,59,30210,Jonathan Tah,3-4-3,Danny Makkelie,Match Report,Leg 2 of 2; Leverkusen won
2024-05-12,19:30,Bundesliga,Matchweek 33,Sun,Away,W,5,0,Bochum,4.2,0.3,67,26000,Lukáš Hrádecký,3-4-3,Benjamin Brand,Match Report,0
2024-05-18,15:30,Bundesliga,Matchweek 34,Sat,Home,W,2,1,Augsburg,2.4,1.2,65,30210,Lukáš Hrádecký,3-4-3,Matthias Jöllenbeck,Match Report,0
2024-05-22,20:00,Europa Lg,Final,Wed,Neutral,L,0,3,it Atalanta,0.8,0.7,66,47135,Jonathan Tah,3-4-3,István Kovács,Match Report,0
2024-05-25,20:00,DFB-Pokal,Final,Sat,Neutral,W,1,0,Kaiserslautern,0.0,0.0,61,74322,Jonathan Tah,3-4-3,Bastian Dankert,Match Report,0
