Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Lukáš Hrádecký,fi FIN,GK,33.0,33,2970.0,90.0,97.1,33.0,33,90.0,33,0,0.0,1,2.7,89.0,24.0,65.0,1.97,1.97,70.7,29.6,41.1,1.25,-1.39,Matches
Granit Xhaka,ch SUI,MF,30.0,33,2821.0,85.0,92.2,31.3,32,88.0,24,1,21.0,0,2.7,78.0,21.0,57.0,1.82,-1.19,65.2,26.9,38.3,1.22,-0.84,Matches
Álex Grimaldo,es ESP,DF,27.0,33,2784.0,84.0,91.0,30.9,31,89.0,26,2,13.0,0,2.64,76.0,23.0,53.0,1.71,-2.2,65.3,26.1,39.2,1.27,-0.22,Matches
Jonathan Tah,de GER,DF,27.0,31,2631.0,85.0,86.0,29.2,30,87.0,27,1,19.0,2,2.68,78.0,21.0,57.0,1.95,0.27,63.4,26.1,37.3,1.28,-0.07,Matches
Jeremie Frimpong,nl NED,DF,22.0,31,2251.0,73.0,73.6,25.0,27,80.0,7,4,22.0,2,2.61,61.0,21.0,40.0,1.6,-1.18,50.9,23.2,27.7,1.11,-0.67,Matches
Florian Wirtz,de GER,MF,20.0,32,2372.0,74.0,77.5,26.4,26,85.0,9,6,29.0,0,2.63,69.0,19.0,50.0,1.9,-0.07,55.3,22.7,32.7,1.24,-0.21,Matches
Jonas Hofmann,de GER,MF,31.0,32,2204.0,69.0,72.0,24.5,26,81.0,7,6,16.0,1,2.63,67.0,20.0,47.0,1.92,0.03,52.0,22.4,29.6,1.21,-0.27,Matches
Edmond Tapsoba,bf BFA,DF,24.0,28,2087.0,75.0,68.2,23.2,23,89.0,20,5,9.0,2,2.64,62.0,19.0,43.0,1.85,-0.18,48.5,23.7,24.8,1.07,-0.68,Matches
Exequiel Palacios,ar ARG,MF,24.0,24,1831.0,76.0,59.8,20.3,21,84.0,10,3,23.0,3,2.67,55.0,19.0,36.0,1.77,-0.35,40.2,20.3,20.0,0.98,-0.76,Matches
Odilon Kossonou,ci CIV,DF,22.0,22,1811.0,82.0,59.2,20.1,21,86.0,18,1,3.0,7,2.64,58.0,14.0,44.0,2.19,0.67,43.0,19.4,23.6,1.17,-0.28,Matches
Robert Andrich,de GER,"MF,DF",28.0,28,1690.0,60.0,55.2,18.8,18,87.0,16,10,12.0,6,2.71,47.0,9.0,38.0,2.02,0.25,40.7,14.0,26.6,1.42,0.3,Matches
Victor Boniface,ng NGA,FW,22.0,23,1546.0,67.0,50.5,17.2,18,80.0,4,5,21.0,0,2.57,52.0,13.0,39.0,2.27,0.72,37.1,16.9,20.1,1.17,-0.23,Matches
Piero Hincapié,ec ECU,DF,21.0,26,1484.0,57.0,48.5,16.5,16,84.0,10,10,15.0,5,2.62,36.0,9.0,27.0,1.64,-0.53,34.5,11.9,22.6,1.37,0.16,Matches
