Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Germán Pezzella,ar ARG,DF,32.0,30.7,34,24,24,10,0,23,38,60.5,15,31,18,13,31,65,150,0,Matches
Ayoze Pérez,es ESP,FW,30.0,25.5,59,32,16,33,10,21,49,42.9,28,42,4,38,22,81,18,0,Matches
Rui Silva,pt POR,GK,29.0,27.5,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,13,1,Matches
Isco,es ESP,MF,31.0,25.8,41,27,15,21,5,14,38,36.8,24,19,1,18,10,51,7,0,Matches
Willian José,br BRA,FW,31.0,21.9,7,3,1,2,4,2,5,40.0,3,8,2,6,2,9,15,0,Matches
Chadi Riad,ma MAR,DF,20.0,24.0,35,24,17,18,0,17,27,63.0,10,23,14,9,23,58,108,0,Matches
Marc Roca,es ESP,MF,26.0,22.0,52,36,17,29,6,30,53,56.6,23,29,6,23,17,69,23,1,Matches
Guido Rodríguez,ar ARG,MF,29.0,20.5,53,30,21,24,8,34,55,61.8,21,27,6,21,29,82,44,0,Matches
Juan Miranda,es ESP,DF,23.0,20.6,38,24,21,13,4,17,31,54.8,14,31,6,25,19,57,62,0,Matches
Héctor Bellerín,es ESP,DF,28.0,19.0,34,22,14,16,4,20,53,37.7,33,13,5,8,22,56,40,1,Matches
Abner,br BRA,DF,23.0,15.6,25,19,15,9,1,17,34,50.0,17,23,5,18,15,40,62,0,Matches
Johnny Cardoso,us USA,MF,21.0,14.8,48,29,19,24,5,22,33,66.7,11,20,5,15,32,80,31,0,Matches
Pablo Fornals,es ESP,"FW,MF",27.0,12.8,24,16,8,11,5,12,22,54.5,10,14,0,14,22,46,10,2,Matches
Assane Diao,es ESP,FW,17.0,11.6,20,12,5,9,6,6,17,35.3,11,22,4,18,7,27,7,0,Matches
Sokratis Papastathopoulos,gr GRE,DF,35.0,12.6,21,14,16,5,0,13,17,76.5,4,15,9,6,6,27,60,0,Matches
Youssouf Sabaly,sn SEN,DF,30.0,11.6,16,11,12,3,1,8,12,66.7,4,6,3,3,11,27,27,0,Matches
Aitor Ruibal,es ESP,"DF,FW",27.0,11.3,46,27,28,13,5,32,59,54.2,27,12,1,11,14,60,33,1,Matches
Nabil Fekir,fr FRA,"MF,FW",30.0,11.7,15,10,5,7,3,5,10,50.0,5,9,0,9,7,22,3,0,Matches
Rodri,es ESP,"FW,MF",23.0,11.7,17,10,6,7,4,8,21,38.1,13,11,0,11,8,25,2,0,Matches
Claudio Bravo,cl CHI,GK,40.0,7.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,Matches
Abdessamad Ezzalzouli,ma MAR,FW,21.0,9.6,17,14,7,5,5,4,14,28.6,10,10,0,10,5,22,5,0,Matches
Luiz Henrique,br BRA,FW,22.0,6.8,15,11,4,10,1,9,14,64.3,5,11,0,11,5,20,8,0,Matches
Sergi Altimira,es ESP,MF,21.0,6.3,15,8,8,6,1,11,23,47.8,12,12,1,11,9,24,10,0,Matches
William Carvalho,pt POR,MF,31.0,7.6,20,12,11,7,2,10,16,62.5,6,8,1,7,8,28,9,1,Matches
Andrés Guardado,mx MEX,MF,36.0,5.0,17,12,5,9,3,7,14,50.0,7,4,2,2,6,23,5,0,Matches
Borja Iglesias,es ESP,FW,30.0,4.5,0,0,0,0,0,0,3,0.0,3,0,0,0,2,2,2,0,Matches
Luiz Felipe,it ITA,DF,26.0,4.0,7,3,5,2,0,4,5,80.0,1,10,4,6,4,11,16,0,Matches
Ezequiel Ávila,ar ARG,FW,29.0,3.3,2,1,0,2,0,1,3,33.3,2,2,0,2,1,3,4,0,Matches
Fran Vieites,es ESP,GK,24.0,3.5,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,1,Matches
Marc Bartra,es ESP,DF,32.0,2.5,4,3,3,1,0,4,5,80.0,1,3,1,2,3,7,10,0,Matches
Cédric Bakambu,cd COD,FW,32.0,2.2,1,0,0,1,0,0,0,0.0,0,2,0,2,0,1,0,0,Matches
Ricardo Visus,es ESP,DF,22.0,1.8,2,2,1,1,0,2,2,100.0,0,2,2,0,2,4,9,1,Matches
Juan Cruz,es ESP,FW,23.0,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Pablo Busto,es ESP,DF,17.0,0.5,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,3,0,Matches
Paul Akouokou,ci CIV,MF,25.0,0.3,5,3,0,2,3,3,3,100.0,0,3,1,2,1,6,1,0,Matches
Squad Total,0,0,27.8,38.0,692,440,305,300,87,358,683,52.4,325,422,101,321,345,1037,801,9,0
Opponent Total,0,0,27.0,38.0,756,464,337,343,76,329,715,46.0,386,484,144,340,314,1070,693,13,0
