Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Germán Pezzella,ar ARG,DF,32.0,32,2767.0,86.0,80.9,30.7,32,86.0,28,0,0.0,1,1.63,41.0,31.0,10.0,0.33,1.29,36.8,38.8,-2.0,-0.07,0.53,Matches
Ayoze Pérez,es ESP,FW,30.0,31,2294.0,74.0,67.1,25.5,29,78.0,12,2,22.0,1,1.45,28.0,28.0,0.0,0.0,-0.24,29.8,29.8,0.0,0.0,0.51,Matches
Rui Silva,pt POR,GK,29.0,28,2475.0,88.0,72.4,27.5,28,88.0,27,0,0.0,6,1.39,35.0,36.0,-1.0,-0.04,-0.42,29.9,40.5,-10.6,-0.38,-0.79,Matches
Isco,es ESP,MF,31.0,29,2326.0,80.0,68.0,25.8,28,82.0,14,1,37.0,0,1.55,33.0,30.0,3.0,0.12,0.12,29.7,32.4,-2.7,-0.1,0.2,Matches
Willian José,br BRA,FW,31.0,33,1971.0,60.0,57.6,21.9,25,70.0,7,8,27.0,2,1.52,25.0,28.0,-3.0,-0.14,-0.51,24.0,26.3,-2.4,-0.11,0.14,Matches
Chadi Riad,ma MAR,DF,20.0,26,2164.0,83.0,63.3,24.0,24,87.0,22,2,36.0,7,1.46,32.0,30.0,2.0,0.08,0.01,28.1,31.4,-3.3,-0.14,0.08,Matches
Marc Roca,es ESP,MF,26.0,26,1980.0,76.0,57.9,22.0,24,82.0,14,2,12.0,6,1.31,24.0,25.0,-1.0,-0.05,-0.3,25.2,30.0,-4.8,-0.22,-0.12,Matches
Guido Rodríguez,ar ARG,MF,29.0,24,1846.0,77.0,54.0,20.5,22,81.0,15,2,35.0,0,1.58,30.0,23.0,7.0,0.34,0.57,23.5,24.3,-0.8,-0.04,0.28,Matches
Juan Miranda,es ESP,DF,23.0,25,1858.0,74.0,54.3,20.6,21,82.0,13,4,36.0,10,1.52,24.0,22.0,2.0,0.1,0.04,25.1,20.3,4.8,0.23,0.88,Matches
Héctor Bellerín,es ESP,DF,28.0,23,1711.0,74.0,50.0,19.0,20,81.0,15,3,32.0,5,1.61,22.0,18.0,4.0,0.21,0.26,22.2,22.6,-0.4,-0.02,0.29,Matches
