Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Germán Pezzella,ar ARG,DF,32.0,30.7,1779,240,1028,705,53,35,1779,6,3,50.0,3,50.0,974,4522,2271,5,7,0,19,4,1105,1,Matches
Ayoze Pérez,es ESP,FW,30.0,25.5,1125,19,126,510,513,156,1125,112,50,44.6,54,48.2,700,4465,2436,90,51,41,70,51,799,175,Matches
Rui Silva,pt POR,GK,29.0,27.5,1017,841,1012,5,0,0,1017,1,1,100.0,0,0.0,558,3004,1563,0,0,0,0,0,435,1,Matches
Isco,es ESP,MF,31.0,25.8,1847,8,123,951,800,80,1845,138,76,55.1,52,37.7,1172,7904,3643,100,85,11,79,67,1388,145,Matches
Willian José,br BRA,FW,31.0,21.9,683,18,50,333,304,73,683,12,6,50.0,6,50.0,377,1306,445,8,8,2,32,25,536,90,Matches
Chadi Riad,ma MAR,DF,20.0,24.0,1426,194,871,532,27,15,1426,0,0,0.0,0,0.0,831,3955,1926,4,7,0,9,2,937,1,Matches
Marc Roca,es ESP,MF,26.0,22.0,1403,53,333,858,229,23,1403,21,11,52.4,9,42.9,821,4146,2096,24,22,6,19,18,957,20,Matches
Guido Rodríguez,ar ARG,MF,29.0,20.5,1259,70,360,747,156,19,1259,14,10,71.4,3,21.4,672,2647,1129,8,13,1,20,17,779,18,Matches
Juan Miranda,es ESP,DF,23.0,20.6,1384,75,439,581,371,28,1384,19,7,36.8,8,42.1,654,2498,1316,35,24,3,22,5,789,95,Matches
Héctor Bellerín,es ESP,DF,28.0,19.0,1170,53,349,544,286,24,1170,48,17,35.4,30,62.5,580,3153,1735,32,25,7,26,17,682,80,Matches
Abner,br BRA,DF,23.0,15.6,966,72,344,405,226,28,966,13,7,53.8,5,38.5,447,1802,949,14,10,5,18,11,502,58,Matches
Johnny Cardoso,us USA,MF,21.0,14.8,830,40,222,512,111,12,830,20,11,55.0,8,40.0,406,1973,904,10,10,0,16,15,478,11,Matches
Pablo Fornals,es ESP,"FW,MF",27.0,12.8,811,10,103,423,295,40,811,26,11,42.3,14,53.8,420,2044,1160,37,23,13,25,13,571,82,Matches
Assane Diao,es ESP,FW,17.0,11.6,478,10,53,190,251,49,478,55,18,32.7,28,50.9,309,2486,935,33,25,14,60,35,344,101,Matches
Sokratis Papastathopoulos,gr GRE,DF,35.0,12.6,688,109,428,254,10,6,688,2,0,0.0,0,0.0,353,1426,726,1,0,0,3,0,442,1,Matches
Youssouf Sabaly,sn SEN,DF,30.0,11.6,761,37,250,340,178,14,761,23,12,52.2,8,34.8,437,2179,1089,31,22,2,18,13,488,43,Matches
Aitor Ruibal,es ESP,"DF,FW",27.0,11.3,744,36,232,318,209,25,744,45,27,60.0,14,31.1,380,1932,1016,22,15,9,19,9,409,50,Matches
Nabil Fekir,fr FRA,"MF,FW",30.0,11.7,749,4,48,361,351,54,749,34,21,61.8,6,17.6,449,2232,1113,32,28,7,43,23,584,77,Matches
Rodri,es ESP,"FW,MF",23.0,11.7,711,3,98,325,299,43,711,57,24,42.1,24,42.1,496,3253,1607,49,30,14,28,18,564,116,Matches
Claudio Bravo,cl CHI,GK,40.0,7.0,241,194,239,2,0,0,241,0,0,0.0,0,0.0,132,817,591,0,0,0,0,0,100,0,Matches
Abdessamad Ezzalzouli,ma MAR,FW,21.0,9.6,518,7,58,194,271,60,517,50,21,42.0,23,46.0,300,2801,1587,57,34,35,29,31,377,89,Matches
Luiz Henrique,br BRA,FW,22.0,6.8,319,4,33,135,156,34,319,47,26,55.3,13,27.7,205,1791,897,35,14,10,13,17,235,58,Matches
Sergi Altimira,es ESP,MF,21.0,6.3,391,22,93,236,64,6,391,11,6,54.5,5,45.5,224,1089,465,10,4,0,8,9,278,8,Matches
William Carvalho,pt POR,MF,31.0,7.6,707,13,105,495,111,7,707,13,4,30.8,8,61.5,437,1683,860,12,14,0,6,10,560,12,Matches
Andrés Guardado,mx MEX,MF,36.0,5.0,346,5,64,222,64,2,346,7,6,85.7,1,14.3,175,971,432,5,7,0,9,3,216,6,Matches
Borja Iglesias,es ESP,FW,30.0,4.5,141,2,2,60,82,22,141,2,1,50.0,1,50.0,77,373,140,5,5,2,15,4,113,32,Matches
Luiz Felipe,it ITA,DF,26.0,4.0,209,36,134,73,4,3,209,0,0,0.0,0,0.0,106,499,145,0,0,0,1,0,129,0,Matches
Ezequiel Ávila,ar ARG,FW,29.0,3.3,125,4,9,47,69,10,125,4,2,50.0,1,25.0,89,478,184,7,4,1,5,3,106,31,Matches
Fran Vieites,es ESP,GK,24.0,3.5,130,118,129,1,0,0,130,0,0,0.0,0,0.0,60,301,204,0,0,0,0,0,41,0,Matches
Marc Bartra,es ESP,DF,32.0,2.5,141,22,86,49,7,4,141,2,2,100.0,0,0.0,91,406,215,2,3,0,1,2,90,0,Matches
Cédric Bakambu,cd COD,FW,32.0,2.2,66,0,3,35,28,11,66,3,1,33.3,2,66.7,35,210,110,5,2,3,11,4,50,12,Matches
Ricardo Visus,es ESP,DF,22.0,1.8,81,15,51,30,0,0,81,0,0,0.0,0,0.0,43,170,86,0,0,0,0,0,49,0,Matches
Juan Cruz,es ESP,FW,23.0,0.8,30,1,4,8,19,3,30,7,4,57.1,3,42.9,20,206,107,2,3,0,2,0,19,10,Matches
Pablo Busto,es ESP,DF,17.0,0.5,33,2,8,17,8,0,33,1,1,100.0,0,0.0,12,80,52,1,0,0,0,1,17,1,Matches
Paul Akouokou,ci CIV,MF,25.0,0.3,26,2,10,14,3,0,26,0,0,0.0,0,0.0,11,42,8,0,0,0,0,0,15,0,Matches
Squad Total,0,0,27.8,38.0,23335,2339,7497,10512,5555,886,23332,793,386,48.7,329,41.5,13053,68844,34142,676,495,186,626,427,15184,1424,0
Opponent Total,0,0,27.0,38.0,23260,2492,7590,10639,5269,717,23252,744,325,43.7,358,48.1,12459,67077,34583,649,532,144,556,334,15032,1440,0
