Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Leonardo Román,es ESP,GK,23-351,42.0,2,0,0,0,2,0,0,0,0,0,0,0,54,9,2,81.8,Matches
Dani Calvo,es ESP,DF,30-081,39.0,9,1,1,30,14,2,5,31,26,0,0,0,154,146,48,75.3,Matches
Viti,es ESP,"DF,MF",26-279,37.0,4,0,0,22,45,3,108,36,37,0,0,0,173,26,29,47.3,Matches
Santiago Colombatto,ar ARG,MF,27-156,34.7,11,1,1,50,87,3,237,29,34,0,1,0,223,40,29,58.0,Matches
Abel,es ESP,DF,23-305,36.1,9,0,0,35,50,2,204,35,55,0,1,0,208,36,43,45.6,Matches
Oier Luengo,es ESP,DF,26-223,33.2,6,1,0,38,24,0,23,29,21,0,0,0,131,73,66,52.5,Matches
Sebas Moyano,es ESP,"FW,MF",27-090,30.4,3,0,0,22,76,7,80,24,25,0,0,0,127,55,49,52.9,Matches
Jaime Seoane,es ESP,"MF,FW",27-151,27.4,7,1,1,48,39,0,71,14,29,0,1,0,131,26,29,47.3,Matches
Borja Bastón,es ESP,FW,31-301,26.7,0,0,0,23,43,14,13,3,10,1,0,0,50,67,73,47.9,Matches
Luismi,es ESP,MF,32-047,17.5,8,1,1,26,20,0,3,20,19,0,1,0,123,19,20,48.7,Matches
David Costas,es ESP,DF,29-087,17.8,5,0,0,17,16,1,5,34,17,1,0,0,109,81,25,76.4,Matches
Mascarenhas,pt POR,"FW,MF",24-037,16.3,4,0,0,28,27,7,25,2,12,0,0,0,50,34,42,44.7,Matches
Paulino,es ESP,"FW,MF",26-360,16.2,3,0,0,22,45,1,82,4,12,0,1,0,94,32,18,64.0,Matches
Alexandre Alemão,br BRA,FW,26-081,16.2,2,0,0,38,37,11,11,4,9,1,0,0,32,29,29,50.0,Matches
Jaime Suárez Juesas,es ESP,MF,27-173,15.8,2,0,0,10,15,0,16,28,17,0,2,0,92,18,18,50.0,Matches
Santi Cazorla,es ESP,"MF,FW",39-191,10.8,2,0,0,9,17,0,97,8,10,0,0,0,79,3,16,15.8,Matches
Jonathan Dubasin,be BEL,"FW,MF",24-140,9.4,3,0,0,10,9,6,17,7,8,0,0,0,49,11,17,39.3,Matches
Lucas Ahijado,es ESP,DF,29-143,7.7,1,0,0,9,2,1,35,7,16,0,0,0,56,6,5,54.5,Matches
Carlos Pomares Rayo,es ESP,DF,31-199,6.3,1,0,0,10,5,0,39,8,13,0,0,0,33,14,12,53.8,Matches
Borja Sánchez Laborde,es ESP,"FW,MF",28-116,5.2,2,0,0,8,5,0,14,2,8,0,0,0,16,9,7,56.3,Matches
Víctor Camarasa,es ESP,MF,30-024,5.1,1,0,0,8,2,0,10,10,4,0,0,0,31,10,3,76.9,Matches
Mario Hernández,es ESP,DF,25-148,2.3,1,0,0,3,1,0,19,0,3,0,0,0,13,3,0,100.0,Matches
Romario Ibarra,ec ECU,"MF,FW",29-271,1.5,0,0,0,2,2,1,3,2,1,0,0,0,6,3,5,37.5,Matches
Jaime Vázquez,es ESP,DF,18-141,1.0,0,0,0,2,0,0,0,1,0,0,0,0,6,2,2,50.0,Matches
Santiago Homenchenko,uy URU,MF,20-296,0.7,2,1,1,5,0,0,1,1,5,0,0,0,1,1,2,33.3,Matches
Hugo Rama,es ESP,MF,27-212,0.5,0,0,0,2,0,0,1,0,0,0,0,0,4,0,1,0.0,Matches
Álex Millán,es ESP,"FW,MF",24-227,1.1,0,0,0,2,2,0,3,0,0,0,0,0,6,2,4,33.3,Matches
Mario Sesé,es ESP,"MF,DF",21-296,1.0,0,0,0,2,1,0,5,0,1,0,0,0,3,3,3,50.0,Matches
Marco Esteban,es ESP,DF,18-172,0.5,0,0,0,1,1,0,0,0,2,0,0,0,1,3,3,50.0,Matches
Alejandro Suárez,es ESP,"FW,MF",20-301,0.2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0.0,Matches
Enol Rodríguez,es ESP,FW,22-329,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0.0,Matches
Yayo González,es ESP,MF,19-327,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Squad Total,0,0,27.6,42.0,88,6,5,484,587,59,1127,340,394,3,7,0,2060,762,605,55.7,0
Opponent Total,0,0,27.5,42.0,115,7,3,622,459,40,706,371,460,5,4,1,1977,605,762,44.3,0
