Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Leonardo Román,es ESP,GK,23-351,42.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Dani Calvo,es ESP,DF,30-081,39.0,2,19,5,26.3,0.49,0.13,0.11,0.4,10.8,0,0,0,0.9,0.9,0.05,1.1,1.1,Matches
Viti,es ESP,"DF,MF",26-279,37.0,0,18,8,44.4,0.49,0.22,0.0,0.0,21.8,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
Santiago Colombatto,ar ARG,MF,27-156,34.7,3,33,11,33.3,0.95,0.32,0.06,0.18,22.4,10,1,1,2.7,1.9,0.06,0.3,0.1,Matches
Abel,es ESP,DF,23-305,36.1,1,27,4,14.8,0.75,0.11,0.04,0.25,23.8,0,0,0,0.8,0.8,0.03,0.2,0.2,Matches
Oier Luengo,es ESP,DF,26-223,33.2,2,22,7,31.8,0.66,0.21,0.09,0.29,12.1,0,0,0,2.4,2.4,0.11,-0.4,-0.4,Matches
Sebas Moyano,es ESP,"FW,MF",27-090,30.4,8,75,21,28.0,2.46,0.69,0.11,0.38,18.3,1,0,0,6.7,6.7,0.09,1.3,1.3,Matches
Jaime Seoane,es ESP,"MF,FW",27-151,27.4,4,43,10,23.3,1.57,0.36,0.09,0.4,18.7,2,0,0,3.7,3.7,0.09,0.3,0.3,Matches
Borja Bastón,es ESP,FW,31-301,26.7,10,64,26,40.6,2.4,0.97,0.13,0.31,11.7,0,2,2,10.7,9.1,0.14,-0.7,-1.1,Matches
Luismi,es ESP,MF,32-047,17.5,0,9,1,11.1,0.51,0.06,0.0,0.0,18.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
David Costas,es ESP,DF,29-087,17.8,0,9,1,11.1,0.51,0.06,0.0,0.0,9.5,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
Mascarenhas,pt POR,"FW,MF",24-037,16.3,5,45,16,35.6,2.75,0.98,0.11,0.31,15.0,0,0,0,5.1,5.1,0.11,-0.1,-0.1,Matches
Paulino,es ESP,"FW,MF",26-360,16.2,9,50,21,42.0,3.09,1.3,0.16,0.38,16.9,0,1,1,4.6,3.8,0.08,4.4,4.2,Matches
