Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Leonardo Román,es ESP,GK,23-351,42.0,39,7,0,4,0,43.1,0.25,4.1,0.1,146,376,38.8,969,157,28.8,31.7,284,34.2,34.5,544,32,5.9,39,0.93,15.0,Matches
Squad Total,0,0,27.6,42.0,39,7,0,4,0,43.1,0.25,4.1,0.1,146,376,38.8,959,157,29.1,0.0,294,33.0,33.7,544,32,5.9,39,0.93,0.0,0
Opponent Total,0,0,27.5,42.0,55,4,0,7,1,52.9,0.3,-1.1,-0.03,229,641,35.7,1017,157,42.2,37.2,361,58.7,46.7,876,46,5.3,32,0.76,11.7,0
