Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Leonardo Román,es ESP,GK,23-351,42.0,1255,871,382,97,0,3,0,1,0,0,0,0,1003,2,0,Matches
Dani Calvo,es ESP,DF,30-081,39.0,2404,2299,99,85,2,12,5,7,0,0,0,0,2096,6,17,Matches
Viti,es ESP,"DF,MF",26-279,37.0,1427,1174,249,20,2,3,108,229,0,0,0,0,1138,4,37,Matches
Santiago Colombatto,ar ARG,MF,27-156,34.7,2286,2018,259,131,11,19,237,9,119,43,65,5,1794,9,37,Matches
Abel,es ESP,DF,23-305,36.1,2017,1563,451,32,1,5,204,417,2,0,2,0,1436,3,75,Matches
Oier Luengo,es ESP,DF,26-223,33.2,1702,1556,142,51,0,12,23,91,0,0,0,0,1378,4,20,Matches
Sebas Moyano,es ESP,"FW,MF",27-090,30.4,827,787,32,8,2,6,80,6,18,6,0,0,580,8,33,Matches
Jaime Seoane,es ESP,"MF,FW",27-151,27.4,1187,1141,42,29,2,15,71,2,11,5,3,0,944,4,28,Matches
Borja Bastón,es ESP,FW,31-301,26.7,470,416,51,2,0,0,13,0,0,0,0,0,320,3,25,Matches
Luismi,es ESP,MF,32-047,17.5,922,900,19,18,2,32,3,1,0,0,0,0,793,3,8,Matches
David Costas,es ESP,DF,29-087,17.8,1073,1021,51,46,0,16,5,2,0,0,0,0,909,1,4,Matches
Mascarenhas,pt POR,"FW,MF",24-037,16.3,216,216,0,0,2,0,25,0,0,0,0,0,119,0,14,Matches
Paulino,es ESP,"FW,MF",26-360,16.2,723,685,38,16,3,16,82,8,14,6,5,0,549,0,24,Matches
Alexandre Alemão,br BRA,FW,26-081,16.2,271,237,32,2,1,2,11,0,0,0,0,0,184,2,13,Matches
Jaime Suárez Juesas,es ESP,MF,27-173,15.8,830,803,27,23,2,3,16,1,3,1,2,0,699,0,13,Matches
Santi Cazorla,es ESP,"MF,FW",39-191,10.8,840,716,122,45,1,18,97,8,69,28,34,0,706,2,5,Matches
Jonathan Dubasin,be BEL,"FW,MF",24-140,9.4,375,369,5,0,2,3,17,4,1,0,0,0,274,1,18,Matches
Lucas Ahijado,es ESP,DF,29-143,7.7,420,345,74,3,0,3,35,71,0,0,0,0,329,1,10,Matches
Carlos Pomares Rayo,es ESP,DF,31-199,6.3,339,296,39,3,1,1,39,36,0,0,0,0,228,4,7,Matches
Borja Sánchez Laborde,es ESP,"FW,MF",28-116,5.2,246,239,6,3,2,7,14,1,2,0,1,0,198,1,8,Matches
Víctor Camarasa,es ESP,MF,30-024,5.1,328,316,12,8,2,7,10,2,2,1,1,0,267,0,0,Matches
Mario Hernández,es ESP,DF,25-148,2.3,141,101,39,5,0,0,19,34,0,0,0,0,95,1,4,Matches
Romario Ibarra,ec ECU,"MF,FW",29-271,1.5,39,39,0,0,0,0,3,0,0,0,0,0,29,0,2,Matches
Jaime Vázquez,es ESP,DF,18-141,1.0,66,64,2,2,0,2,0,0,0,0,0,0,60,0,0,Matches
Santiago Homenchenko,uy URU,MF,20-296,0.7,36,36,0,0,0,2,1,0,0,0,0,0,26,0,1,Matches
Hugo Rama,es ESP,MF,27-212,0.5,22,20,2,1,0,0,1,1,0,0,0,0,17,0,0,Matches
Álex Millán,es ESP,"FW,MF",24-227,1.1,28,27,1,0,0,1,3,0,0,0,0,0,18,0,1,Matches
Mario Sesé,es ESP,"MF,DF",21-296,1.0,43,34,9,0,0,0,5,9,0,0,0,0,33,0,3,Matches
Marco Esteban,es ESP,DF,18-172,0.5,23,22,1,1,0,0,0,0,0,0,0,0,16,0,0,Matches
Alejandro Suárez,es ESP,"FW,MF",20-301,0.2,19,18,1,1,0,0,0,0,0,0,0,0,13,0,1,Matches
Enol Rodríguez,es ESP,FW,22-329,0.1,3,2,1,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Yayo González,es ESP,MF,19-327,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,Matches
Squad Total,0,0,27.6,42.0,20581,18334,2188,632,38,188,1127,940,241,90,113,5,16255,59,409,0
Opponent Total,0,0,27.5,42.0,17018,14984,1994,520,19,132,706,811,205,78,75,0,12821,40,370,0
