Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Leonardo Román,es ESP,GK,23-351,42.0,1338,1160,1321,19,0,0,1338,2,2,100.0,0,0.0,671,3521,2066,0,0,0,2,0,588,0,Matches
Dani Calvo,es ESP,DF,30-081,39.0,2763,361,1514,1162,100,54,2763,13,7,53.8,5,38.5,1517,7631,4124,20,5,0,18,5,1853,12,Matches
Viti,es ESP,"DF,MF",26-279,37.0,1787,58,485,750,583,55,1787,88,39,44.3,37,42.0,974,8268,4143,123,72,18,70,20,1023,181,Matches
Santiago Colombatto,ar ARG,MF,27-156,34.7,2595,76,544,1458,615,47,2594,43,18,41.9,20,46.5,1361,6762,3840,57,57,4,34,9,1712,85,Matches
Abel,es ESP,DF,23-305,36.1,2447,87,697,980,805,41,2447,93,50,53.8,39,41.9,1182,7858,4259,128,97,15,67,42,1325,283,Matches
Oier Luengo,es ESP,DF,26-223,33.2,2003,202,1011,841,163,36,2003,20,11,55.0,8,40.0,1029,5161,2947,15,11,2,17,8,1237,21,Matches
Sebas Moyano,es ESP,"FW,MF",27-090,30.4,1237,12,149,506,603,114,1237,109,37,33.9,60,55.0,790,5205,2183,88,49,28,99,44,896,210,Matches
Jaime Seoane,es ESP,"MF,FW",27-151,27.4,1452,22,214,812,448,36,1452,48,20,41.7,27,56.3,906,5008,2462,59,62,2,44,28,1069,130,Matches
Borja Bastón,es ESP,FW,31-301,26.7,718,26,61,332,329,138,716,24,11,45.8,11,45.8,394,1565,424,13,9,9,67,43,520,103,Matches
Luismi,es ESP,MF,32-047,17.5,1080,66,378,619,91,8,1080,9,8,88.9,1,11.1,523,1924,786,4,9,0,12,7,690,3,Matches
David Costas,es ESP,DF,29-087,17.8,1272,170,706,523,48,16,1272,13,9,69.2,1,7.7,722,4704,2768,15,13,0,15,5,762,2,Matches
Mascarenhas,pt POR,"FW,MF",24-037,16.3,425,18,77,163,196,60,425,39,12,30.8,26,66.7,251,1363,588,25,14,5,50,29,286,82,Matches
Paulino,es ESP,"FW,MF",26-360,16.2,965,13,116,441,421,70,964,73,29,39.7,36,49.3,642,4383,2099,64,45,18,56,38,742,154,Matches
Alexandre Alemão,br BRA,FW,26-081,16.2,504,17,38,219,252,81,504,45,23,51.1,21,46.7,320,1783,663,26,17,17,78,30,382,97,Matches
Jaime Suárez Juesas,es ESP,MF,27-173,15.8,995,48,258,584,156,13,995,9,4,44.4,4,44.4,496,2635,1439,30,18,3,11,2,635,11,Matches
Santi Cazorla,es ESP,"MF,FW",39-191,10.8,929,13,118,521,301,3,929,17,8,47.1,7,41.2,522,2679,1317,23,30,0,12,6,669,32,Matches
Jonathan Dubasin,be BEL,"FW,MF",24-140,9.4,484,10,55,219,215,47,484,27,12,44.4,14,51.9,274,1356,645,19,20,6,23,11,353,71,Matches
Lucas Ahijado,es ESP,DF,29-143,7.7,505,22,143,197,170,10,505,23,12,52.2,10,43.5,257,1866,1105,30,20,3,13,2,273,43,Matches
