Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Sergi,es ESP,DF,32-062,40.7,1857,2182,85.1,36720,16253,655,700,93.6,953,1052,90.6,232,384,60.4,1,1.6,0.5,-0.6,7,139,2,0,137,Matches
Enric Franquesa,es ESP,DF,27-116,40.5,1192,1610,74.0,18759,6615,612,708,86.4,499,649,76.9,63,154,40.9,5,4.8,3.9,0.2,27,60,24,15,88,Matches
Diego Conde,es ESP,GK,25-237,39.1,568,1061,53.5,20335,17509,84,84,100.0,230,232,99.1,252,738,34.1,0,0.0,0.1,0.0,1,22,2,0,0,Matches
Jorge Sáenz,es ESP,DF,27-217,35.2,1326,1670,79.4,27703,11046,384,421,91.2,747,826,90.4,185,380,48.7,1,0.2,0.5,0.8,2,76,1,0,75,Matches
Diego,es ESP,FW,24-064,31.1,344,583,59.0,4775,890,209,313,66.8,102,175,58.3,14,34,41.2,1,4.2,2.9,-3.2,21,22,17,2,45,Matches
Yvan Neyou,cm CMR,MF,27-170,28.8,1142,1336,85.5,19061,4400,548,603,90.9,494,563,87.7,77,119,64.7,0,0.7,0.9,-0.7,13,117,7,1,126,Matches
Francisco Portillo,es ESP,"MF,FW",34-008,27.4,1184,1448,81.8,18344,4722,630,685,92.0,427,497,85.9,84,169,49.7,7,4.5,4.7,2.5,57,107,33,1,160,Matches
Dani Raba,es ESP,"MF,FW",28-236,23.9,579,861,67.2,10029,2778,282,345,81.7,217,287,75.6,64,151,42.4,7,6.2,5.8,0.8,50,57,34,5,106,Matches
Iker Undabarrena,es ESP,MF,29-034,24.7,1081,1244,86.9,19019,5377,489,552,88.6,472,517,91.3,103,130,79.2,2,1.5,1.7,0.5,19,143,14,2,144,Matches
Miguel,es ESP,FW,24-292,24.8,239,373,64.1,3293,640,146,194,75.3,63,95,66.3,14,31,45.2,0,1.6,1.0,-1.6,16,10,14,3,26,Matches
Allan Nyom,cm CMR,DF,36-042,22.3,739,974,75.9,12565,4468,363,401,90.5,294,366,80.3,69,166,41.6,1,1.0,1.6,0.0,10,52,16,10,56,Matches
Jorge Miramón,es ESP,"DF,FW",35-019,22.1,723,989,73.1,11788,4771,374,436,85.8,275,384,71.6,55,121,45.5,4,2.7,2.2,1.3,24,72,29,12,102,Matches
Aritz Arambarri,es ESP,DF,26-142,17.9,642,790,81.3,11839,4041,224,242,92.6,365,405,90.1,49,122,40.2,0,0.0,0.1,0.0,0,39,1,0,30,Matches
Julián Chicco,ar ARG,MF,26-160,16.3,546,659,82.9,9300,2239,242,285,84.9,242,271,89.3,44,65,67.7,0,0.3,0.3,-0.3,6,45,3,1,52,Matches
Seydouba Cissé,gn GUI,"MF,FW",23-132,15.1,550,668,82.3,9113,2121,260,298,87.2,224,251,89.2,44,75,58.7,1,1.1,1.0,-0.1,12,47,11,3,66,Matches
Naïs Djouahra,fr FRA,"MF,FW",24-211,11.1,260,350,74.3,4029,985,148,169,87.6,82,106,77.4,22,53,41.5,2,0.3,0.6,1.7,6,19,7,1,35,Matches
Juan Cruz,es ESP,"FW,MF",24-057,10.6,244,381,64.0,3804,1407,141,174,81.0,75,118,63.6,20,59,33.9,2,1.9,1.6,0.1,17,13,27,10,32,Matches
Luis Perea,es ESP,MF,26-301,9.1,186,260,71.5,2846,1064,97,120,80.8,71,99,71.7,11,23,47.8,0,0.2,0.3,-0.2,5,22,4,2,21,Matches
Darko Brašanac,rs SRB,"MF,FW",32-130,7.3,223,268,83.2,3565,983,116,129,89.9,88,105,83.8,13,21,61.9,1,0.3,0.7,0.7,4,20,4,1,25,Matches
Oscar Ureña,es ESP,"MF,FW",21-172,5.2,84,138,60.9,1138,230,58,75,77.3,24,41,58.5,1,8,12.5,1,1.3,0.6,-0.3,5,5,7,2,9,Matches
Dani Jiménez,es ESP,GK,34-108,2.9,38,71,53.5,1660,1497,3,3,100.0,11,11,100.0,24,57,42.1,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Naim García,es ESP,"MF,FW",22-010,3.0,47,76,61.8,668,184,25,30,83.3,16,27,59.3,3,10,30.0,0,0.0,0.1,0.0,2,2,1,1,4,Matches
Darío Poveda,es ESP,FW,27-100,0.7,10,16,62.5,117,11,8,9,88.9,2,5,40.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
