Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Sergi,es ESP,DF,32-062,41,3666.0,89.0,97.0,40.7,41,89.0,39,0,0.0,0,1.78,56.0,27.0,29.0,0.71,0.71,46.9,35.3,11.6,0.28,0.16,Matches
Enric Franquesa,es ESP,DF,27-116,41,3646.0,89.0,96.5,40.5,41,89.0,36,0,0.0,0,1.78,54.0,27.0,27.0,0.67,-0.68,45.8,34.2,11.6,0.29,0.18,Matches
Diego Conde,es ESP,GK,25-237,40,3519.0,88.0,93.1,39.1,39,90.0,38,1,10.0,2,1.78,52.0,26.0,26.0,0.66,-0.37,43.9,32.6,11.2,0.29,0.1,Matches
Jorge Sáenz,es ESP,DF,27-217,36,3164.0,88.0,83.7,35.2,35,90.0,35,1,14.0,4,1.81,49.0,23.0,26.0,0.74,0.3,39.8,28.3,11.5,0.33,0.29,Matches
Diego,es ESP,FW,24-064,42,2800.0,67.0,74.1,31.1,31,81.0,12,11,27.0,0,1.76,42.0,19.0,23.0,0.74,0.19,36.0,26.2,9.8,0.31,0.13,Matches
Yvan Neyou,cm CMR,MF,27-170,35,2588.0,74.0,68.5,28.8,30,81.0,14,5,30.0,0,1.66,30.0,18.0,12.0,0.42,-0.87,30.8,23.8,7.0,0.24,-0.12,Matches
Francisco Portillo,es ESP,"MF,FW",34-008,34,2469.0,73.0,65.3,27.4,28,83.0,16,6,25.0,1,1.65,35.0,19.0,16.0,0.58,-0.31,32.0,22.8,9.2,0.34,0.16,Matches
Dani Raba,es ESP,"MF,FW",28-236,34,2155.0,63.0,57.0,23.9,28,72.0,6,6,22.0,2,1.68,34.0,15.0,19.0,0.79,0.24,30.0,19.8,10.1,0.42,0.33,Matches
Iker Undabarrena,es ESP,MF,29-034,32,2223.0,69.0,58.8,24.7,26,81.0,13,6,21.0,1,1.75,30.0,18.0,12.0,0.49,-0.5,26.9,21.4,5.5,0.22,-0.14,Matches
Miguel,es ESP,FW,24-292,35,2233.0,64.0,59.1,24.8,25,79.0,7,10,25.0,0,1.8,35.0,14.0,21.0,0.85,0.38,29.3,16.6,12.7,0.51,0.57,Matches
Allan Nyom,cm CMR,DF,36-042,31,2006.0,65.0,53.1,22.3,23,85.0,17,8,8.0,9,1.87,32.0,14.0,18.0,0.81,0.25,24.1,18.8,5.2,0.23,-0.1,Matches
Jorge Miramón,es ESP,"DF,FW",35-019,26,1988.0,76.0,52.6,22.1,23,82.0,17,3,33.0,3,1.81,30.0,17.0,13.0,0.59,-0.22,25.9,19.2,6.7,0.3,0.05,Matches
Aritz Arambarri,es ESP,DF,26-142,25,1614.0,65.0,42.7,17.9,19,78.0,13,6,21.0,11,1.73,18.0,11.0,7.0,0.39,-0.52,16.7,18.2,-1.4,-0.08,-0.63,Matches
Julián Chicco,ar ARG,MF,26-160,32,1463.0,46.0,38.7,16.3,16,74.0,6,16,17.0,7,1.88,25.0,11.0,14.0,0.86,0.28,18.8,15.5,3.3,0.2,-0.13,Matches
Seydouba Cissé,gn GUI,"MF,FW",23-132,26,1358.0,52.0,35.9,15.1,13,86.0,9,13,18.0,8,1.69,21.0,8.0,13.0,0.86,0.27,15.6,13.7,1.9,0.13,-0.24,Matches
Naïs Djouahra,fr FRA,"MF,FW",24-211,28,1000.0,36.0,26.5,11.1,10,65.0,0,18,20.0,10,1.61,18.0,8.0,10.0,0.9,0.28,11.8,9.0,2.8,0.25,-0.04,Matches
Juan Cruz,es ESP,"FW,MF",24-057,16,955.0,60.0,25.3,10.6,10,76.0,3,6,33.0,2,1.69,13.0,4.0,9.0,0.85,0.21,11.9,7.8,4.1,0.38,0.14,Matches
Luis Perea,es ESP,MF,26-301,17,819.0,48.0,21.7,9.1,9,76.0,5,8,16.0,21,2.24,10.0,6.0,4.0,0.44,-0.32,7.9,9.0,-1.1,-0.12,-0.51,Matches
Darko Brašanac,rs SRB,"MF,FW",32-130,15,656.0,44.0,17.4,7.3,6,72.0,2,9,25.0,3,1.8,11.0,6.0,5.0,0.69,-0.01,9.5,6.8,2.8,0.38,0.12,Matches
Oscar Ureña,es ESP,"MF,FW",21-172,17,466.0,27.0,12.3,5.2,4,67.0,0,13,15.0,22,1.47,9.0,5.0,4.0,0.77,0.09,7.3,4.0,3.3,0.63,0.4,Matches
Dani Jiménez,es ESP,GK,34-108,4,261.0,65.0,6.9,2.9,3,87.0,2,1,1.0,36,2.25,4.0,1.0,3.0,1.03,0.37,3.5,2.9,0.5,0.19,-0.1,Matches
