D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-12-16,18:30,La Liga 2,Matchweek 20,Sat,Away,D,1,1,Sporting Gijón,0.9,1.8,36.0,20035,Sergi,3-4-1-2,Jon González,Match Report,0.0
2023-12-20,21:30,La Liga 2,Matchweek 21,Wed,Home,D,1,1,Tenerife,0.3,0.2,54.0,6807,Sergi,4-1-4-1,Iván Caparrós,Match Report,0.0
2024-01-14,14:00,La Liga 2,Matchweek 22,Sun,Away,W,3,2,FC Andorra,1.3,2.0,32.0,1531,Sergi,4-2-2-2,Raúl González,Match Report,0.0
2024-01-22,20:30,La Liga 2,Matchweek 23,Mon,Home,W,2,0,Burgos,1.2,1.2,40.0,8297,Sergi,5-4-1,Iosu Galech,Match Report,0.0
2024-01-27,18:30,La Liga 2,Matchweek 24,Sat,Away,L,0,1,Oviedo,0.2,1.0,37.0,19626,Sergi,5-3-2,Manuel Orellana,Match Report,0.0
2024-02-03,18:30,La Liga 2,Matchweek 25,Sat,Home,D,0,0,Valladolid,0.6,0.2,43.0,10880,Sergi,4-2-3-1,Adrián Cordero,Match Report,0.0
2024-02-09,20:30,La Liga 2,Matchweek 26,Fri,Away,D,0,0,Levante,0.8,0.7,47.0,13286,Sergi,4-4-2,Oliver De La Fuente,Match Report,0.0
2024-02-18,16:15,La Liga 2,Matchweek 27,Sun,Home,W,3,0,Alcorcón,2.0,1.3,60.0,10114,Sergi,4-4-2,Andrés Fuentes,Match Report,0.0
2024-02-24,16:15,La Liga 2,Matchweek 28,Sat,Away,L,1,2,Racing Sant,1.2,1.4,58.0,14006,Sergi,4-3-3,Jon González,Match Report,0.0
2024-03-03,21:00,La Liga 2,Matchweek 29,Sun,Home,L,0,2,Eibar,2.1,1.3,57.0,9015,Sergi,4-2-3-1,Dámaso Arcediano,Match Report,0.0
2024-03-11,20:30,La Liga 2,Matchweek 30,Mon,Away,W,1,0,Amorebieta,0.3,0.8,35.0,927,Sergi,5-4-1,Salvador Lax,Match Report,0.0
2024-03-17,14:00,La Liga 2,Matchweek 31,Sun,Home,W,4,0,CD Mirandés,2.6,0.5,49.0,9400,Sergi,4-2-3-1,Iván Caparrós,Match Report,0.0
2024-03-23,18:30,La Liga 2,Matchweek 32,Sat,Away,W,2,1,Villarreal B,2.5,0.5,49.0,3031,Sergi,4-4-2,José Guzmán,Match Report,0.0
2024-03-30,16:15,La Liga 2,Matchweek 33,Sat,Home,D,0,0,Cartagena,0.4,0.2,60.0,7191,Jorge Sáenz,4-4-2,Saúl Ais,Match Report,0.0
2024-04-07,14:00,La Liga 2,Matchweek 34,Sun,Away,D,0,0,Huesca,0.3,0.9,49.0,6228,Sergi,5-4-1,Luis Milla,Match Report,0.0
2024-04-12,20:30,La Liga 2,Matchweek 35,Fri,Home,D,0,0,Espanyol,0.9,0.5,45.0,11573,Sergi,4-2-3-1,Daniel Trujillo,Match Report,0.0
2024-04-19,19:30,La Liga 2,Matchweek 36,Fri,Away,D,0,0,Tenerife,0.5,0.1,44.0,13427,Sergi,4-2-3-1,Jon González,Match Report,0.0
2024-04-27,16:15,La Liga 2,Matchweek 37,Sat,Home,D,1,1,Zaragoza,0.4,1.7,39.0,9719,Sergi,5-3-2,Dámaso Arcediano,Match Report,0.0
2024-05-05,18:30,La Liga 2,Matchweek 38,Sun,Away,W,2,1,Eldense,1.6,0.4,74.0,5136,Sergi,4-2-3-1,Oliver De La Fuente,Match Report,0.0
2024-05-12,18:30,La Liga 2,Matchweek 39,Sun,Away,L,0,1,Albacete,0.6,1.3,60.0,15074,Sergi,5-4-1,Iván Caparrós,Match Report,0.0
2024-05-18,16:15,La Liga 2,Matchweek 40,Sat,Home,W,2,1,Sporting Gijón,1.6,0.7,30.0,11306,Sergi,4-4-2,Manuel Orellana,Match Report,0.0
2024-05-26,18:30,La Liga 2,Matchweek 41,Sun,Away,D,2,2,Racing Ferrol,0.6,1.8,32.0,9026,Sergi,4-2-3-1,Andrés Fuentes,Match Report,0.0
2024-06-02,18:30,La Liga 2,Matchweek 42,Sun,Home,W,2,0,Elche,1.2,0.4,33.0,12083,Sergi,4-2-3-1,Luis Milla,Match Report,0.0
