Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Sergi,es ESP,DF,32-062,41,41,3666.0,40.7,6.0,1.0,7.0,6.0,0.0,0.0,6.0,0.0,2.3,2.3,1.6,3.9,12.0,137.0,5.0,0.15,0.02,0.17,0.15,0.17,0.06,0.04,0.1,0.06,0.1,Matches
Enric Franquesa,es ESP,DF,27-116,41,41,3646.0,40.5,2.0,5.0,7.0,2.0,0.0,0.0,6.0,0.0,2.2,2.2,4.8,7.1,115.0,88.0,207.0,0.05,0.12,0.17,0.05,0.17,0.06,0.12,0.18,0.06,0.18,Matches
Diego Conde,es ESP,GK,25-237,40,39,3519.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorge Sáenz,es ESP,DF,27-217,36,35,3164.0,35.2,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,1.3,1.3,0.2,1.5,8.0,75.0,6.0,0.06,0.03,0.09,0.06,0.09,0.04,0.01,0.04,0.04,0.04,Matches
Diego,es ESP,FW,24-064,42,31,2800.0,31.1,12.0,1.0,13.0,10.0,2.0,2.0,3.0,0.0,13.3,11.7,4.2,15.9,27.0,45.0,163.0,0.39,0.03,0.42,0.32,0.35,0.43,0.14,0.56,0.38,0.51,Matches
Yvan Neyou,cm CMR,MF,27-170,35,30,2588.0,28.8,1.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,1.4,0.6,0.7,1.3,39.0,126.0,28.0,0.03,0.0,0.03,0.0,0.0,0.05,0.02,0.07,0.02,0.04,Matches
Francisco Portillo,es ESP,"MF,FW",34-008,34,28,2469.0,27.4,1.0,7.0,8.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,4.5,5.9,42.0,160.0,97.0,0.04,0.26,0.29,0.04,0.29,0.05,0.16,0.22,0.05,0.22,Matches
Dani Raba,es ESP,"MF,FW",28-236,34,28,2155.0,23.9,8.0,7.0,15.0,6.0,2.0,2.0,9.0,0.0,6.9,5.3,6.2,11.5,51.0,106.0,159.0,0.33,0.29,0.63,0.25,0.54,0.29,0.26,0.55,0.22,0.48,Matches
Iker Undabarrena,es ESP,MF,29-034,32,26,2223.0,24.7,1.0,2.0,3.0,1.0,0.0,0.0,10.0,0.0,0.6,0.6,1.5,2.0,16.0,144.0,22.0,0.04,0.08,0.12,0.04,0.12,0.02,0.06,0.08,0.02,0.08,Matches
Miguel,es ESP,FW,24-292,35,25,2233.0,24.8,13.0,0.0,13.0,12.0,1.0,1.0,10.0,0.0,9.8,9.0,1.6,10.6,40.0,26.0,180.0,0.52,0.0,0.52,0.48,0.48,0.4,0.06,0.46,0.36,0.43,Matches
