Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Łukasz Skorupski,pl POL,GK,32.0,32.0,2,0,0,0,4,0,0,1,2,0,0,0,34,1,2,33.3,Matches
Joshua Zirkzee,nl NED,FW,22.0,30.7,8,0,0,29,27,5,8,3,20,0,0,0,103,29,39,42.6,Matches
Lewis Ferguson,sct SCO,MF,23.0,30.1,8,0,0,52,72,4,11,17,21,1,1,0,142,34,40,45.9,Matches
Remo Freuler,ch SUI,MF,31.0,29.2,9,0,0,44,15,0,9,36,50,0,1,0,137,20,27,42.6,Matches
Sam Beukema,nl NED,DF,24.0,28.3,6,1,1,27,11,1,2,15,11,0,2,0,144,46,36,56.1,Matches
Stefan Posch,at AUT,DF,26.0,26.8,7,0,0,30,13,1,39,18,46,0,0,0,109,34,29,54.0,Matches
Riccardo Calafiori,it ITA,DF,21.0,26.1,4,0,0,35,27,2,9,50,32,0,2,1,194,60,24,71.4,Matches
Victor Bernth Kristiansen,dk DEN,DF,20.0,25.6,4,0,0,29,7,1,35,12,34,1,1,0,88,24,19,55.8,Matches
Michel Aebischer,ch SUI,MF,26.0,24.8,8,0,0,37,30,0,12,12,20,0,0,0,135,11,16,40.7,Matches
Jhon Lucumí,co COL,DF,25.0,24.6,1,0,0,10,18,1,1,16,29,0,0,0,136,29,28,50.9,Matches
Alexis Saelemaekers,be BEL,"FW,MF",24.0,21.0,7,1,1,16,58,2,86,13,22,1,0,0,112,8,7,53.3,Matches
Dan Ndoye,ch SUI,"FW,MF",22.0,19.7,4,0,0,29,57,7,47,10,15,0,0,0,106,7,16,30.4,Matches
Riccardo Orsolini,it ITA,"FW,MF",26.0,19.9,2,0,0,17,41,14,100,8,14,0,0,0,69,16,17,48.5,Matches
Giovanni Fabbian,it ITA,"MF,FW",20.0,11.7,4,0,0,16,18,2,4,7,10,0,0,0,30,17,22,43.6,Matches
Charalambos Lykogiannis,gr GRE,DF,29.0,10.0,2,0,0,12,0,2,59,5,6,0,0,0,31,16,13,55.2,Matches
Nikola Moro,hr CRO,MF,25.0,9.3,0,0,0,11,9,0,13,7,16,0,0,0,46,4,13,23.5,Matches
Kacper Urbanski,pl POL,"MF,FW",18.0,10.3,2,0,0,11,11,3,22,4,10,0,0,0,30,22,12,64.7,Matches
Lorenzo De Silvestri,it ITA,DF,35.0,7.5,0,0,0,3,6,0,9,6,8,0,0,0,21,9,5,64.3,Matches
Federico Ravaglia,it ITA,GK,23.0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100.0,Matches
Oussama El Azzouzi,ma MAR,MF,22.0,6.1,4,0,0,14,7,1,2,6,7,0,0,0,37,5,11,31.3,Matches
Jens Odgaard,dk DEN,"FW,MF",24.0,4.8,1,0,0,14,11,7,8,1,4,0,0,0,15,12,15,44.4,Matches
Jesper Karlsson,se SWE,FW,25.0,3.8,0,0,0,4,1,1,24,4,3,0,0,0,16,0,2,0.0,Matches
Santiago Castro,ar ARG,FW,18.0,2.7,1,0,0,7,7,0,1,1,1,0,0,0,4,5,7,41.7,Matches
Sydney van Hooijdonk,nl NED,FW,23.0,2.4,0,0,0,6,2,1,1,1,0,0,0,0,3,5,12,29.4,Matches
Tommaso Corazza,it ITA,DF,19.0,2.2,1,0,0,1,3,0,8,5,4,0,0,0,8,0,1,0.0,Matches
Nicolás Domínguez,ar ARG,MF,25.0,1.1,0,0,0,3,0,0,0,0,0,0,0,0,7,1,0,100.0,Matches
Kevin Bonifazi,it ITA,DF,27.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0.0,Matches
Nicola Bagnolini,it ITA,GK,19.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,25.2,38.0,85,2,2,458,456,55,510,258,385,3,7,1,1769,416,413,50.2,0
Opponent Total,0,0,26.6,38.0,120,2,1,503,443,49,641,306,377,6,5,2,1744,413,416,49.8,0
