Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Łukasz Skorupski,pl POL,GK,32.0,32,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joshua Zirkzee,nl NED,FW,22.0,34,32,2759.0,30.7,11.0,4.0,15.0,9.0,2.0,2.0,8.0,0.0,9.0,7.4,5.2,12.6,53.0,86.0,182.0,0.36,0.13,0.49,0.29,0.42,0.29,0.17,0.46,0.24,0.41,Matches
Lewis Ferguson,sct SCO,MF,23.0,31,31,2712.0,30.1,6.0,3.0,9.0,6.0,0.0,0.0,8.0,0.0,5.4,5.4,2.3,7.7,57.0,142.0,138.0,0.2,0.1,0.3,0.2,0.3,0.18,0.08,0.26,0.18,0.26,Matches
Remo Freuler,ch SUI,MF,31.0,32,30,2624.0,29.2,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,1.2,1.2,1.1,2.3,37.0,165.0,48.0,0.03,0.03,0.07,0.03,0.07,0.04,0.04,0.08,0.04,0.08,Matches
Sam Beukema,nl NED,DF,24.0,30,29,2547.0,28.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,1.9,1.9,0.8,2.7,14.0,76.0,5.0,0.04,0.04,0.07,0.04,0.07,0.07,0.03,0.1,0.07,0.1,Matches
Stefan Posch,at AUT,DF,26.0,31,29,2409.0,26.8,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,1.2,1.2,2.1,3.3,44.0,123.0,64.0,0.04,0.07,0.11,0.04,0.11,0.04,0.08,0.12,0.04,0.12,Matches
Riccardo Calafiori,it ITA,DF,21.0,30,26,2349.0,26.1,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,1.4,1.4,1.2,2.6,28.0,96.0,23.0,0.08,0.19,0.27,0.08,0.27,0.05,0.05,0.1,0.05,0.1,Matches
Victor Bernth Kristiansen,dk DEN,DF,20.0,32,26,2307.0,25.6,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,2.4,2.6,23.0,123.0,74.0,0.0,0.12,0.12,0.0,0.12,0.01,0.09,0.1,0.01,0.1,Matches
Michel Aebischer,ch SUI,MF,26.0,36,26,2230.0,24.8,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.1,1.1,1.5,2.6,26.0,125.0,55.0,0.0,0.04,0.04,0.0,0.04,0.04,0.06,0.11,0.04,0.11,Matches
Jhon Lucumí,co COL,DF,25.0,29,23,2217.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.3,1.1,28.0,93.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
