Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Łukasz Skorupski,pl POL,GK,32.0,32.0,1087,994,1080,7,0,0,1087,0,0,0.0,0,0.0,619,3123,1915,0,0,0,0,0,552,0,Matches
Joshua Zirkzee,nl NED,FW,22.0,30.7,1374,46,135,628,630,136,1372,128,52,40.6,72,56.3,814,4132,1772,53,46,22,114,64,1033,182,Matches
Lewis Ferguson,sct SCO,MF,23.0,30.1,2043,54,317,1178,561,82,2043,34,14,41.2,15,44.1,1213,5803,2570,57,45,13,22,22,1646,138,Matches
Remo Freuler,ch SUI,MF,31.0,29.2,2178,81,525,1304,361,33,2178,12,8,66.7,3,25.0,1177,5516,2531,37,28,5,27,16,1564,48,Matches
Sam Beukema,nl NED,DF,24.0,28.3,2283,291,1170,1060,61,14,2283,8,4,50.0,2,25.0,1457,8540,4162,14,10,1,6,3,1679,5,Matches
Stefan Posch,at AUT,DF,26.0,26.8,2358,117,852,1158,363,33,2358,26,11,42.3,13,50.0,1410,7113,3253,44,35,4,29,12,1618,64,Matches
Riccardo Calafiori,it ITA,DF,21.0,26.1,2102,235,955,1018,152,23,2102,21,13,61.9,7,33.3,1291,7277,4024,28,28,1,31,12,1408,23,Matches
Victor Bernth Kristiansen,dk DEN,DF,20.0,25.6,1890,89,667,918,320,13,1890,23,11,47.8,8,34.8,1125,5209,2280,23,15,2,14,7,1274,74,Matches
Michel Aebischer,ch SUI,MF,26.0,24.8,1694,51,405,1032,270,23,1694,25,14,56.0,9,36.0,1040,4507,2248,26,23,3,27,19,1308,55,Matches
Jhon Lucumí,co COL,DF,25.0,24.6,2062,213,913,1082,81,10,2062,10,8,80.0,2,20.0,1339,7663,4522,28,21,0,15,6,1552,4,Matches
Alexis Saelemaekers,be BEL,"FW,MF",24.0,21.0,1271,7,177,555,558,47,1271,106,40,37.7,58,54.7,818,4996,2370,65,49,17,49,25,945,180,Matches
Dan Ndoye,ch SUI,"FW,MF",22.0,19.7,872,19,127,346,423,74,872,93,34,36.6,43,46.2,593,4896,2713,88,56,30,57,26,646,173,Matches
Riccardo Orsolini,it ITA,"FW,MF",26.0,19.9,981,23,170,340,482,77,978,77,31,40.3,40,51.9,605,3460,1787,51,34,23,49,23,708,175,Matches
Giovanni Fabbian,it ITA,"MF,FW",20.0,11.7,425,9,78,208,144,47,425,24,12,50.0,11,45.8,209,1275,491,11,10,5,22,13,290,41,Matches
Charalambos Lykogiannis,gr GRE,DF,29.0,10.0,682,28,194,311,180,10,682,7,2,28.6,5,71.4,354,1964,1020,36,20,3,5,5,455,41,Matches
Nikola Moro,hr CRO,MF,25.0,9.3,664,16,128,401,142,9,664,10,5,50.0,5,50.0,393,2028,896,21,21,2,9,11,501,38,Matches
Kacper Urbanski,pl POL,"MF,FW",18.0,10.3,510,14,72,249,200,24,510,33,20,60.6,12,36.4,302,2006,823,25,17,5,22,14,357,78,Matches
Lorenzo De Silvestri,it ITA,DF,35.0,7.5,499,32,202,226,75,2,499,0,0,0.0,0,0.0,256,1526,732,14,4,0,4,1,320,12,Matches
Federico Ravaglia,it ITA,GK,23.0,5.9,218,195,214,4,0,0,218,1,1,100.0,0,0.0,132,579,320,0,0,0,1,0,123,0,Matches
Oussama El Azzouzi,ma MAR,MF,22.0,6.1,448,19,105,287,58,8,448,3,0,0.0,3,100.0,274,1340,577,4,3,0,5,5,345,8,Matches
Jens Odgaard,dk DEN,"FW,MF",24.0,4.8,191,4,18,79,94,22,191,12,4,33.3,7,58.3,135,659,241,9,3,6,12,10,156,30,Matches
Jesper Karlsson,se SWE,FW,25.0,3.8,183,4,21,63,102,11,183,11,5,45.5,3,27.3,115,718,349,13,7,6,5,6,126,35,Matches
Santiago Castro,ar ARG,FW,18.0,2.7,76,1,5,41,30,8,76,3,2,66.7,1,33.3,51,257,62,1,2,0,9,3,65,15,Matches
Sydney van Hooijdonk,nl NED,FW,23.0,2.4,56,5,9,26,21,7,56,2,2,100.0,0,0.0,22,140,15,1,0,0,4,3,35,9,Matches
Tommaso Corazza,it ITA,DF,19.0,2.2,170,6,54,72,47,5,170,3,0,0.0,2,66.7,96,555,330,10,6,1,1,2,107,9,Matches
Nicolás Domínguez,ar ARG,MF,25.0,1.1,103,2,23,69,12,0,103,0,0,0.0,0,0.0,39,210,116,1,2,0,1,3,79,3,Matches
Kevin Bonifazi,it ITA,DF,27.0,1.0,95,21,62,34,0,0,95,1,0,0.0,1,100.0,72,273,120,0,0,0,2,0,76,1,Matches
Nicola Bagnolini,it ITA,GK,19.0,0.1,4,4,4,0,0,0,4,0,0,0.0,0,0.0,1,10,1,0,0,0,0,0,1,0,Matches
Squad Total,0,0,25.2,38.0,26519,2580,8682,12696,5367,718,26514,673,293,43.5,322,47.8,15952,85775,42240,660,485,149,542,311,18969,1441,0
Opponent Total,0,0,26.6,38.0,20260,2078,6258,9632,4581,651,20253,637,276,43.3,303,47.6,11049,61529,30801,590,397,146,572,330,12820,1219,0
