Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Max Kilman,eng ENG,DF,26.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,0.0,0,1.21,50.0,65.0,-15.0,-0.39,0.0,46.7,67.7,-21.0,-0.55,0.0,Matches
Nélson Semedo,pt POR,"DF,MF",29.0,36,3084.0,86.0,90.2,34.3,36,86.0,27,0,0.0,0,1.19,45.0,60.0,-15.0,-0.44,-0.44,42.0,61.2,-19.3,-0.56,-0.1,Matches
José Sá,pt POR,GK,30.0,35,3037.0,87.0,88.8,33.7,35,87.0,33,0,0.0,0,1.23,47.0,58.0,-11.0,-0.33,0.61,42.5,60.2,-17.6,-0.52,0.26,Matches
Mario Lemina,ga GAB,MF,29.0,35,2968.0,85.0,86.8,33.0,34,86.0,26,1,40.0,0,1.14,43.0,55.0,-12.0,-0.36,0.23,40.5,59.0,-18.6,-0.56,-0.08,Matches
João Gomes,br BRA,MF,22.0,34,2649.0,78.0,77.5,29.4,32,82.0,18,2,7.0,1,1.32,38.0,51.0,-13.0,-0.44,-0.21,33.2,53.2,-20.0,-0.68,-0.56,Matches
Toti Gomes,pt POR,DF,24.0,35,2772.0,79.0,81.1,30.8,31,86.0,23,4,29.0,3,1.31,42.0,49.0,-7.0,-0.23,0.88,37.0,53.2,-16.1,-0.52,0.15,Matches
Matheus Cunha,br BRA,"FW,MF",24.0,32,2440.0,76.0,71.3,27.1,29,81.0,12,3,29.0,0,1.16,40.0,46.0,-6.0,-0.22,0.61,33.9,48.8,-15.0,-0.55,0.0,Matches
Rayan Aït-Nouri,dz ALG,"DF,MF",22.0,33,2329.0,71.0,68.1,25.9,29,76.0,10,4,30.0,0,1.21,36.0,43.0,-7.0,-0.27,0.39,32.8,45.5,-12.7,-0.49,0.19,Matches
Craig Dawson,eng ENG,DF,33.0,25,2209.0,88.0,64.6,24.5,25,88.0,23,0,0.0,2,1.4,33.0,38.0,-5.0,-0.2,0.54,32.4,39.4,-7.0,-0.29,0.75,Matches
Hwang Hee-chan,kr KOR,"FW,MF",27.0,29,2119.0,73.0,62.0,23.5,25,80.0,14,4,32.0,0,1.31,35.0,37.0,-2.0,-0.08,0.81,29.2,39.3,-10.1,-0.43,0.32,Matches
Pablo Sarabia,es ESP,"MF,FW",31.0,30,1745.0,58.0,51.0,19.4,20,77.0,5,10,20.0,7,1.33,31.0,27.0,4.0,0.21,1.23,26.9,30.9,-4.0,-0.21,0.71,Matches
