Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
José Sá,pt POR,GK,30.0,35,35,3037,33.7,58,1.72,188,131,73.4,12,7,16,4,11.4,8,8,0,0,0.0,Matches
Daniel Bentley,eng ENG,GK,30.0,5,3,383,4.3,7,1.64,15,8,53.3,1,0,2,1,33.3,0,0,0,0,0.0,Matches
Squad Total,0,0,26.6,38,38,3420,38.0,65,1.71,203,139,71.9,13,7,18,5,13.2,8,8,0,0,0.0,0
Opponent Total,0,0,26.4,38,38,3420,38.0,50,1.32,157,110,70.7,18,7,13,9,23.7,4,4,0,0,0.0,0
