Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Max Kilman,eng ENG,DF,26.0,38.0,2,14,5,35.7,0.37,0.13,0.14,0.4,9.8,0,0,0,1.8,1.8,0.13,0.2,0.2,Matches
Nélson Semedo,pt POR,"DF,MF",29.0,34.3,0,17,4,23.5,0.5,0.12,0.0,0.0,19.7,0,0,0,1.3,1.3,0.07,-1.3,-1.3,Matches
José Sá,pt POR,GK,30.0,33.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Mario Lemina,ga GAB,MF,29.0,33.0,4,48,18,37.5,1.46,0.55,0.08,0.22,16.6,0,0,0,4.6,4.6,0.1,-0.6,-0.6,Matches
João Gomes,br BRA,MF,22.0,29.4,2,26,7,26.9,0.88,0.24,0.08,0.29,18.5,0,0,0,1.7,1.7,0.07,0.3,0.3,Matches
Toti Gomes,pt POR,DF,24.0,30.8,1,10,5,50.0,0.32,0.16,0.1,0.2,9.9,0,0,0,1.6,1.6,0.16,-0.6,-0.6,Matches
Matheus Cunha,br BRA,"FW,MF",24.0,27.1,12,72,36,50.0,2.66,1.33,0.15,0.31,18.0,0,1,1,9.5,8.7,0.12,2.5,2.3,Matches
Rayan Aït-Nouri,dz ALG,"DF,MF",22.0,25.9,2,24,8,33.3,0.93,0.31,0.08,0.25,16.8,0,0,0,3.3,3.3,0.14,-1.3,-1.3,Matches
Craig Dawson,eng ENG,DF,33.0,24.5,1,16,5,31.3,0.65,0.2,0.06,0.2,11.2,0,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
Hwang Hee-chan,kr KOR,"FW,MF",27.0,23.5,12,44,17,38.6,1.87,0.72,0.25,0.65,12.2,0,1,1,7.7,6.9,0.16,4.3,4.1,Matches
Pablo Sarabia,es ESP,"MF,FW",31.0,19.4,4,44,16,36.4,2.27,0.83,0.05,0.13,19.1,7,2,2,5.5,3.9,0.09,-1.5,-1.9,Matches
Pedro Neto,pt POR,"FW,MF",23.0,16.8,2,36,12,33.3,2.14,0.71,0.06,0.17,16.8,3,0,0,3.5,3.5,0.1,-1.5,-1.5,Matches
Tommy Doyle,eng ENG,MF,21.0,13.6,0,14,3,21.4,1.03,0.22,0.0,0.0,26.2,2,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Jean-Ricner Bellegarde,fr FRA,"MF,FW",25.0,10.6,2,15,5,33.3,1.41,0.47,0.13,0.4,16.5,0,0,0,1.6,1.6,0.1,0.4,0.4,Matches
Matt Doherty,ie IRL,"DF,MF",31.0,12.8,1,9,3,33.3,0.7,0.23,0.11,0.33,10.8,0,0,0,0.8,0.8,0.09,0.2,0.2,Matches
Santiago Bueno,uy URU,DF,24.0,9.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Boubacar Traoré,ml MLI,MF,21.0,9.1,0,11,1,9.1,1.21,0.11,0.0,0.0,27.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Hugo Bueno,es ESP,"DF,MF",20.0,8.2,0,5,0,0.0,0.61,0.0,0.0,0.0,18.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Daniel Bentley,eng ENG,GK,30.0,4.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Fábio Silva,pt POR,FW,21.0,2.9,0,7,3,42.9,2.39,1.02,0.0,0.0,13.8,0,0,0,1.0,1.0,0.15,-1.0,-1.0,Matches
Matheus Nunes,pt POR,MF,24.0,2.0,0,1,0,0.0,0.5,0.0,0.0,0.0,15.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Leon Chiwome,eng ENG,FW,17.0,1.9,0,2,0,0.0,1.03,0.0,0.0,0.0,11.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Nathan Fraser,ie IRL,FW,18.0,2.1,0,3,2,66.7,1.45,0.97,0.0,0.0,16.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Sasa Kalajdzic,at AUT,FW,26.0,1.8,2,4,2,50.0,2.17,1.08,0.5,1.0,11.2,0,0,0,1.1,1.1,0.26,0.9,0.9,Matches
Tawanda Chirewa,zw ZIM,"MF,FW",19.0,1.6,0,3,1,33.3,1.86,0.62,0.0,0.0,21.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Jonny Castro,es ESP,MF,29.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Enso Gonzalez,py PAR,"MF,DF",18.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.6,38.0,47,425,153,36.0,11.18,4.03,0.1,0.28,16.7,12,4,4,46.7,43.6,0.11,0.3,-0.6,0
Opponent Total,0,0,26.4,38.0,64,568,195,34.3,14.95,5.13,0.1,0.29,16.6,13,8,8,67.7,61.4,0.11,-3.7,-5.4,0
