Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Marvin Schwäbe,de GER,GK,28.0,34.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Julian Chabot,de GER,DF,25.0,30.0,0,19,3,15.8,0.63,0.1,0.0,0.0,11.0,0,0,0,1.4,1.4,0.07,-1.4,-1.4,Matches
Timo Hübers,de GER,DF,27.0,30.9,0,22,5,22.7,0.71,0.16,0.0,0.0,12.6,0,0,0,1.8,1.8,0.08,-1.8,-1.8,Matches
Eric Martel,de GER,MF,21.0,27.3,1,27,9,33.3,0.99,0.33,0.04,0.11,18.9,0,0,0,2.2,2.2,0.09,-1.2,-1.2,Matches
Florian Kainz,at AUT,"MF,FW",30.0,24.4,5,23,4,17.4,0.94,0.16,0.0,0.0,25.5,3,5,5,5.0,1.0,0.04,0.0,-1.0,Matches
Dejan Ljubicic,at AUT,"MF,FW",25.0,22.8,0,38,9,23.7,1.67,0.4,0.0,0.0,21.8,0,0,0,1.9,1.9,0.05,-1.9,-1.9,Matches
Linton Maina,de GER,"FW,MF",24.0,21.1,1,33,11,33.3,1.56,0.52,0.03,0.09,19.8,0,0,0,1.9,1.9,0.06,-0.9,-0.9,Matches
Jan Thielmann,de GER,"FW,DF",21.0,17.5,1,37,12,32.4,2.11,0.68,0.03,0.08,18.8,0,0,0,2.3,2.3,0.06,-1.3,-1.3,Matches
Max Finkgräfe,de GER,"DF,FW",19.0,19.5,1,12,4,33.3,0.62,0.21,0.08,0.25,21.8,2,0,0,1.0,1.0,0.09,0.0,0.0,Matches
Rasmus Carstensen,dk DEN,"DF,FW",22.0,18.4,0,10,4,40.0,0.54,0.22,0.0,0.0,15.1,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
Denis Huseinbasic,ba BIH,MF,22.0,18.1,0,12,3,25.0,0.66,0.17,0.0,0.0,24.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Davie Selke,de GER,FW,28.0,14.1,6,33,11,33.3,2.35,0.78,0.18,0.55,11.1,0,0,0,4.8,4.8,0.14,1.2,1.2,Matches
Faride Alidou,de GER,"FW,MF",22.0,14.2,4,33,11,33.3,2.32,0.77,0.12,0.36,14.5,0,0,0,3.0,3.0,0.09,1.0,1.0,Matches
Luca Waldschmidt,de GER,"MF,FW",27.0,12.7,3,42,15,35.7,3.3,1.18,0.07,0.2,22.3,2,0,1,2.9,2.1,0.05,0.1,0.9,Matches
Benno Schmitz,de GER,DF,28.0,12.8,0,8,5,62.5,0.62,0.39,0.0,0.0,23.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Leart Paqarada,xk KVX,DF,28.0,11.9,0,10,4,40.0,0.84,0.33,0.0,0.0,26.6,3,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Sargis Adamyan,am ARM,"FW,MF",30.0,8.9,1,31,13,41.9,3.48,1.46,0.03,0.08,12.4,0,0,0,4.1,4.1,0.13,-3.1,-3.1,Matches
Steffen Tigges,de GER,FW,25.0,8.1,3,22,9,40.9,2.72,1.11,0.14,0.33,13.0,0,0,0,2.6,2.6,0.16,0.4,0.4,Matches
Luca Kilian,de GER,DF,23.0,7.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Dominique Heintz,de GER,DF,29.0,6.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Mark Uth,de GER,"MF,FW",31.0,4.1,0,12,5,41.7,2.9,1.21,0.0,0.0,14.9,1,0,0,2.0,2.0,0.17,-2.0,-2.0,Matches
Jacob Christensen,dk DEN,MF,22.0,2.4,0,1,0,0.0,0.41,0.0,0.0,0.0,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Justin Diehl,de GER,"FW,MF",18.0,1.9,0,7,2,28.6,3.75,1.07,0.0,0.0,23.1,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Damion Downs,de GER,"FW,MF",19.0,2.0,2,5,2,40.0,2.49,0.99,0.4,1.0,10.9,0,0,0,1.0,1.0,0.21,1.0,1.0,Matches
Mathias Olesen,lu LUX,"MF,FW",22.0,1.2,0,1,0,0.0,0.8,0.0,0.0,0.0,30.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Florian Dietz,de GER,"FW,MF",24.0,0.8,0,3,1,33.3,3.86,1.29,0.0,0.0,15.8,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Squad Total,0,0,25.4,34.0,28,441,142,32.2,12.97,4.18,0.05,0.16,17.8,12,5,6,39.3,34.7,0.08,-11.3,-11.7,0
Opponent Total,0,0,26.6,34.0,60,505,165,32.7,14.85,4.85,0.11,0.35,15.9,19,3,3,64.6,62.2,0.13,-4.6,-5.2,0
