Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Marvin Schwäbe,de GER,GK,28.0,34.0,60,3,0,10,0,62.0,0.36,2.0,0.06,135,372,36.3,1148,101,28.4,31.4,149,30.9,34.3,504,14,2.8,21,0.62,13.4,Matches
Squad Total,0,0,25.4,34.0,60,3,0,10,0,62.0,0.36,2.0,0.06,135,372,36.3,1037,101,31.4,0.0,260,17.7,23.9,504,14,2.8,21,0.62,0.0,0
Opponent Total,0,0,26.6,34.0,28,5,1,5,0,37.6,0.23,9.6,0.28,160,428,37.4,1142,175,27.3,31.2,271,42.8,37.7,588,48,8.2,47,1.38,14.7,0
