Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Marvin Schwäbe,de GER,GK,28.0,34.0,8,0.24,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Julian Chabot,de GER,DF,25.0,30.0,36,1.2,24,2,0,4,5,1,1,0.03,0,0,0,1,0,0,Matches
Timo Hübers,de GER,DF,27.0,30.9,22,0.71,19,0,0,2,1,0,1,0.03,0,0,0,0,1,0,Matches
Eric Martel,de GER,MF,21.0,27.3,43,1.58,34,1,0,4,4,0,3,0.11,1,0,0,1,1,0,Matches
Florian Kainz,at AUT,"MF,FW",30.0,24.4,98,4.02,60,30,5,1,2,0,8,0.33,5,2,1,0,0,0,Matches
Dejan Ljubicic,at AUT,"MF,FW",25.0,22.8,61,2.68,52,1,1,5,1,1,2,0.09,1,0,0,1,0,0,Matches
Linton Maina,de GER,"FW,MF",24.0,21.1,58,2.75,44,1,3,3,6,1,5,0.24,4,0,0,0,1,0,Matches
Jan Thielmann,de GER,"FW,DF",21.0,17.5,43,2.45,25,1,5,6,5,1,1,0.06,0,0,0,1,0,0,Matches
Max Finkgräfe,de GER,"DF,FW",19.0,19.5,40,2.05,27,6,3,1,1,2,1,0.05,1,0,0,0,0,0,Matches
Rasmus Carstensen,dk DEN,"DF,FW",22.0,18.4,39,2.12,32,2,3,2,0,0,2,0.11,1,0,1,0,0,0,Matches
Denis Huseinbasic,ba BIH,MF,22.0,18.1,37,2.05,30,0,0,3,3,1,5,0.28,4,0,0,0,1,0,Matches
Davie Selke,de GER,FW,28.0,14.1,28,1.99,18,0,2,6,2,0,1,0.07,0,0,0,1,0,0,Matches
Faride Alidou,de GER,"FW,MF",22.0,14.2,34,2.39,23,0,5,1,5,0,3,0.21,1,0,1,0,1,0,Matches
Luca Waldschmidt,de GER,"MF,FW",27.0,12.7,42,3.3,25,3,1,9,3,1,3,0.24,0,0,0,2,1,0,Matches
Benno Schmitz,de GER,DF,28.0,12.8,27,2.1,21,2,2,1,1,0,3,0.23,2,1,0,0,0,0,Matches
Leart Paqarada,xk KVX,DF,28.0,11.9,45,3.76,27,17,0,0,0,1,1,0.08,1,0,0,0,0,0,Matches
Sargis Adamyan,am ARM,"FW,MF",30.0,8.9,31,3.48,22,0,1,1,6,1,3,0.34,1,0,0,1,1,0,Matches
Steffen Tigges,de GER,FW,25.0,8.1,19,2.35,16,0,0,3,0,0,1,0.12,0,0,0,1,0,0,Matches
Luca Kilian,de GER,DF,23.0,7.1,3,0.43,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Dominique Heintz,de GER,DF,29.0,6.3,14,2.22,12,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mark Uth,de GER,"MF,FW",31.0,4.1,25,6.05,12,5,1,4,2,1,1,0.24,0,0,0,1,0,0,Matches
Jacob Christensen,dk DEN,MF,22.0,2.4,6,2.45,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Justin Diehl,de GER,"FW,MF",18.0,1.9,11,5.86,4,3,2,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Damion Downs,de GER,"FW,MF",19.0,2.0,4,1.99,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Mathias Olesen,lu LUX,"MF,FW",22.0,1.2,2,1.61,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Florian Dietz,de GER,"FW,MF",24.0,0.8,4,5.14,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.4,34.0,780,22.94,551,76,36,59,47,11,45,1.32,22,3,3,10,7,0,0
Opponent Total,0,0,26.6,34.0,887,26.09,603,88,52,85,45,14,98,2.88,64,8,10,13,3,0,0
