Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Marvin Schwäbe,de GER,GK,28.0,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,0.0,0,0.79,28.0,60.0,-32.0,-0.94,0.0,39.3,64.6,-25.3,-0.74,0.0,Matches
Julian Chabot,de GER,DF,25.0,32,2703.0,84.0,88.3,30.0,32,84.0,27,0,0.0,0,0.84,28.0,52.0,-24.0,-0.8,1.22,35.7,55.2,-19.5,-0.65,0.81,Matches
Timo Hübers,de GER,DF,27.0,31,2778.0,90.0,90.8,30.9,31,90.0,30,0,0.0,0,0.81,24.0,53.0,-29.0,-0.94,0.02,36.9,57.7,-20.8,-0.67,0.75,Matches
Eric Martel,de GER,MF,21.0,30,2457.0,82.0,80.3,27.3,29,84.0,20,1,25.0,0,0.9,21.0,46.0,-25.0,-0.92,0.13,29.9,52.9,-23.0,-0.84,-0.5,Matches
Florian Kainz,at AUT,"MF,FW",30.0,33,2197.0,67.0,71.8,24.4,29,73.0,7,4,22.0,1,0.82,22.0,41.0,-19.0,-0.78,0.58,26.6,43.6,-17.0,-0.7,0.17,Matches
Dejan Ljubicic,at AUT,"MF,FW",25.0,26,2048.0,79.0,66.9,22.8,24,83.0,15,2,23.0,0,0.73,17.0,40.0,-23.0,-1.01,-0.21,23.5,41.0,-17.5,-0.77,-0.08,Matches
Linton Maina,de GER,"FW,MF",24.0,31,1901.0,61.0,62.1,21.1,21,75.0,5,10,32.0,0,0.87,18.0,35.0,-17.0,-0.8,0.36,25.6,41.5,-15.8,-0.75,-0.02,Matches
Jan Thielmann,de GER,"FW,DF",21.0,22,1579.0,72.0,51.6,17.5,20,76.0,7,2,29.0,1,0.86,8.0,18.0,-10.0,-0.57,0.77,15.3,27.0,-11.7,-0.67,0.16,Matches
Max Finkgräfe,de GER,"DF,FW",19.0,24,1756.0,73.0,57.4,19.5,18,88.0,13,6,29.0,2,0.83,17.0,33.0,-16.0,-0.82,0.28,22.4,34.4,-12.0,-0.62,0.3,Matches
Rasmus Carstensen,dk DEN,"DF,FW",22.0,23,1659.0,72.0,54.2,18.4,18,87.0,11,5,20.0,9,0.61,14.0,40.0,-26.0,-1.41,-1.03,19.5,41.9,-22.4,-1.22,-1.03,Matches
Denis Huseinbasic,ba BIH,MF,22.0,26,1627.0,63.0,53.2,18.1,18,83.0,10,8,18.0,6,0.77,18.0,36.0,-18.0,-1.0,-0.12,19.3,35.2,-15.9,-0.88,-0.29,Matches
Davie Selke,de GER,FW,28.0,19,1265.0,67.0,41.3,14.1,16,75.0,5,3,20.0,1,0.74,9.0,24.0,-15.0,-1.07,-0.21,15.7,30.5,-14.8,-1.05,-0.53,Matches
Faride Alidou,de GER,"FW,MF",22.0,26,1282.0,49.0,41.9,14.2,14,69.0,0,12,27.0,2,0.85,12.0,27.0,-15.0,-1.05,-0.19,15.0,24.5,-9.5,-0.67,0.13,Matches
Luca Waldschmidt,de GER,"MF,FW",27.0,22,1146.0,52.0,37.5,12.7,14,68.0,2,8,25.0,0,0.86,11.0,19.0,-8.0,-0.63,0.5,15.3,24.4,-9.1,-0.72,0.04,Matches
Benno Schmitz,de GER,DF,28.0,22,1155.0,53.0,37.7,12.8,13,80.0,7,9,13.0,8,0.73,12.0,19.0,-7.0,-0.55,0.64,14.7,21.4,-6.7,-0.52,0.35,Matches
Leart Paqarada,xk KVX,DF,28.0,17,1075.0,63.0,35.1,11.9,11,85.0,9,6,24.0,8,0.47,11.0,31.0,-20.0,-1.67,-1.13,15.6,23.4,-7.8,-0.65,0.14,Matches
Sargis Adamyan,am ARM,"FW,MF",30.0,20,801.0,40.0,26.2,8.9,8,73.0,1,12,18.0,5,0.8,9.0,21.0,-12.0,-1.35,-0.55,11.8,16.5,-4.6,-0.52,0.31,Matches
Steffen Tigges,de GER,FW,25.0,25,727.0,29.0,23.8,8.1,6,69.0,1,19,17.0,4,0.88,9.0,10.0,-1.0,-0.12,1.07,12.7,13.4,-0.8,-0.09,0.85,Matches
Luca Kilian,de GER,DF,23.0,13,635.0,49.0,20.8,7.1,6,80.0,4,7,22.0,12,0.77,4.0,14.0,-10.0,-1.42,-0.6,5.0,17.3,-12.4,-1.75,-1.28,Matches
Dominique Heintz,de GER,DF,29.0,12,568.0,47.0,18.6,6.3,6,76.0,3,6,19.0,19,1.17,5.0,9.0,-4.0,-0.63,0.38,8.6,12.5,-3.9,-0.62,0.16,Matches
Mark Uth,de GER,"MF,FW",31.0,11,373.0,34.0,12.2,4.1,3,65.0,0,8,22.0,2,0.91,6.0,9.0,-3.0,-0.72,0.25,9.5,10.7,-1.2,-0.3,0.51,Matches
