Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Marvin Schwäbe,de GER,GK,28.0,34.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,10,1,Matches
Julian Chabot,de GER,DF,25.0,30.0,59,42,40,17,2,35,59,59.3,24,66,43,23,45,104,145,0,Matches
Timo Hübers,de GER,DF,27.0,30.9,68,47,51,14,3,49,80,61.3,31,54,28,26,63,131,168,1,Matches
Eric Martel,de GER,MF,21.0,27.3,70,43,32,34,4,37,67,55.2,30,65,19,46,43,113,80,0,Matches
Florian Kainz,at AUT,"MF,FW",30.0,24.4,28,20,8,13,7,17,39,43.6,22,20,6,14,13,41,23,1,Matches
Dejan Ljubicic,at AUT,"MF,FW",25.0,22.8,43,27,20,18,5,20,43,46.5,23,22,2,20,18,61,11,0,Matches
Linton Maina,de GER,"FW,MF",24.0,21.1,18,15,11,5,2,9,28,32.1,19,12,1,11,6,24,12,0,Matches
Jan Thielmann,de GER,"FW,DF",21.0,17.5,28,18,13,9,6,12,24,50.0,12,31,6,25,8,36,28,0,Matches
Max Finkgräfe,de GER,"DF,FW",19.0,19.5,65,39,40,25,0,39,74,52.7,35,35,10,25,22,87,39,0,Matches
Rasmus Carstensen,dk DEN,"DF,FW",22.0,18.4,47,22,23,20,4,31,56,55.4,25,38,9,29,20,67,50,2,Matches
Denis Huseinbasic,ba BIH,MF,22.0,18.1,38,18,17,15,6,20,31,64.5,11,26,1,25,13,51,14,0,Matches
Davie Selke,de GER,FW,28.0,14.1,4,2,1,3,0,0,2,0.0,2,5,3,2,0,4,20,0,Matches
Faride Alidou,de GER,"FW,MF",22.0,14.2,10,4,3,6,1,4,18,22.2,14,23,2,21,8,18,15,1,Matches
Luca Waldschmidt,de GER,"MF,FW",27.0,12.7,19,12,4,12,3,5,16,31.3,11,18,3,15,6,25,8,1,Matches
Benno Schmitz,de GER,DF,28.0,12.8,27,15,20,7,0,17,34,50.0,17,19,4,15,7,34,29,0,Matches
Leart Paqarada,xk KVX,DF,28.0,11.9,21,11,9,9,3,11,22,50.0,11,17,5,12,10,31,30,1,Matches
Sargis Adamyan,am ARM,"FW,MF",30.0,8.9,14,9,2,9,3,6,11,54.5,5,16,1,15,5,19,7,0,Matches
Steffen Tigges,de GER,FW,25.0,8.1,10,6,4,5,1,3,7,42.9,4,4,2,2,1,11,12,0,Matches
Luca Kilian,de GER,DF,23.0,7.1,16,9,15,1,0,9,14,64.3,5,12,5,7,7,23,28,0,Matches
Dominique Heintz,de GER,DF,29.0,6.3,12,5,6,6,0,8,12,66.7,4,6,1,5,3,15,28,0,Matches
Mark Uth,de GER,"MF,FW",31.0,4.1,8,4,2,3,3,4,12,33.3,8,6,0,6,1,9,2,0,Matches
Jacob Christensen,dk DEN,MF,22.0,2.4,10,6,7,3,0,4,7,57.1,3,8,2,6,4,14,4,0,Matches
Justin Diehl,de GER,"FW,MF",18.0,1.9,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,1,Matches
Damion Downs,de GER,"FW,MF",19.0,2.0,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,1,0,Matches
Mathias Olesen,lu LUX,"MF,FW",22.0,1.2,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,2,0,Matches
Florian Dietz,de GER,"FW,MF",24.0,0.8,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,Matches
Squad Total,0,0,25.4,34.0,617,375,330,234,53,342,659,51.9,317,506,154,352,305,922,766,9,0
Opponent Total,0,0,26.6,34.0,528,322,205,255,68,236,482,49.0,246,464,122,342,268,796,784,6,0
