Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Maxence Caqueret,fr FRA,MF,23.0,33.6,1661,2009,82.7,27376,10233,790,894,88.4,670,774,86.6,134,211,63.5,3,6.0,7.2,-3.0,57,205,62,7,286,Matches
Anthony Lopes,pt POR,GK,32.0,31.0,773,1035,74.7,20175,14006,146,146,100.0,392,398,98.5,231,487,47.4,0,0.3,0.2,-0.3,1,9,1,0,1,Matches
Jake O'Brien,ie IRL,DF,22.0,26.3,1270,1440,88.2,24904,8108,413,453,91.2,662,722,91.7,167,221,75.6,2,1.1,0.2,0.9,5,68,3,0,68,Matches
Alexandre Lacazette,fr FRA,FW,32.0,25.5,397,561,70.8,5653,1574,211,283,74.6,113,156,72.4,29,46,63.0,2,1.9,2.1,0.1,21,38,17,2,61,Matches
Clinton Mata,ao ANG,DF,30.0,24.7,1286,1514,84.9,20444,7341,635,699,90.8,526,574,91.6,76,164,46.3,3,2.2,2.7,0.8,14,80,18,12,97,Matches
Nicolás Tagliafico,ar ARG,DF,30.0,23.6,999,1175,85.0,15340,5299,513,565,90.8,398,455,87.5,52,87,59.8,1,1.0,1.7,0.0,18,82,20,5,105,Matches
Duje Ćaleta-Car,hr CRO,DF,26.0,22.1,1051,1204,87.3,20032,7213,370,396,93.4,571,622,91.8,86,149,57.7,0,1.0,1.1,-1.0,7,45,2,0,61,Matches
Ernest Nuamah,gh GHA,"FW,MF",19.0,20.4,535,692,77.3,8568,1884,273,319,85.6,193,246,78.5,44,75,58.7,2,3.8,5.2,-1.8,29,30,31,5,74,Matches
Corentin Tolisso,fr FRA,MF,28.0,19.3,1059,1257,84.2,19107,5916,452,513,88.1,447,510,87.6,124,168,73.8,1,1.8,3.6,-0.8,26,126,30,11,153,Matches
Rayan Cherki,fr FRA,"MF,FW",19.0,19.1,830,1069,77.6,14766,4022,364,451,80.7,336,400,84.0,98,152,64.5,6,4.2,5.5,1.8,42,85,43,6,138,Matches
Ainsley Maitland-Niles,eng ENG,"DF,MF",25.0,15.9,663,796,83.3,10343,3289,350,387,90.4,241,285,84.6,44,71,62.0,4,2.1,1.5,1.9,18,45,17,3,76,Matches
Nemanja Matić,rs SRB,MF,34.0,13.9,845,989,85.4,14848,4926,365,404,90.3,364,398,91.5,86,128,67.2,0,0.6,1.3,-0.6,7,103,12,0,118,Matches
Sinaly Diomande,ci CIV,DF,22.0,9.9,521,570,91.4,9695,3841,175,184,95.1,288,302,95.4,46,64,71.9,0,0.7,0.4,-0.7,3,34,2,1,43,Matches
Saïd Benrahma,dz ALG,"FW,MF",27.0,8.6,238,349,68.2,3752,1205,120,145,82.8,82,124,66.1,20,44,45.5,3,3.6,3.7,-0.6,23,16,21,11,34,Matches
Sael Kumbedi,fr FRA,DF,18.0,10.3,470,592,79.4,7036,1816,266,306,86.9,180,224,80.4,14,40,35.0,1,0.7,0.6,0.3,5,30,11,4,42,Matches
Dejan Lovren,hr CRO,DF,34.0,8.0,371,440,84.3,7463,2174,104,127,81.9,215,232,92.7,42,66,63.6,0,0.0,0.1,0.0,1,24,0,0,20,Matches
Henrique,br BRA,DF,29.0,6.7,351,400,87.8,4829,1386,209,221,94.6,113,129,87.6,13,25,52.0,0,0.4,0.6,-0.4,5,28,5,4,36,Matches
Skelly Alvero,fr FRA,MF,21.0,4.7,159,193,82.4,2519,738,83,95,87.4,60,75,80.0,12,16,75.0,0,0.0,0.2,0.0,1,17,3,1,27,Matches
Gift Orban,ng NGA,FW,21.0,5.3,73,103,70.9,1022,169,40,52,76.9,19,26,73.1,5,11,45.5,0,0.0,0.2,0.0,0,3,2,0,6,Matches
Malick Fofana,be BEL,FW,18.0,6.2,143,180,79.4,2092,314,75,87,86.2,54,66,81.8,6,13,46.2,0,0.5,0.5,-0.5,6,4,6,1,10,Matches
Mama Samba Baldé,gw GNB,"FW,MF",27.0,6.1,88,135,65.2,1223,294,51,66,77.3,26,43,60.5,4,7,57.1,3,2.3,1.2,0.7,13,4,4,0,11,Matches
Orel Mangala,be BEL,MF,25.0,4.4,154,182,84.6,2433,634,66,77,85.7,66,72,91.7,11,17,64.7,0,0.7,0.6,-0.7,7,17,2,0,26,Matches
Mahamadou Diawara,fr FRA,MF,18.0,4.0,125,147,85.0,1886,329,62,69,89.9,46,49,93.9,10,16,62.5,0,0.1,0.2,-0.1,3,8,2,0,20,Matches
Paul Akouokou,ci CIV,MF,25.0,3.4,158,185,85.4,2723,717,61,73,83.6,76,81,93.8,14,19,73.7,0,0.0,0.1,0.0,0,16,0,0,13,Matches
Diego Moreira,pt POR,"FW,MF",18.0,3.0,74,108,68.5,1070,252,46,60,76.7,24,34,70.6,2,8,25.0,0,0.3,0.2,-0.3,3,4,3,0,12,Matches
Jeffinho,br BRA,"FW,MF",23.0,3.4,95,129,73.6,1363,273,63,79,79.7,22,31,71.0,7,8,87.5,1,0.6,0.4,0.4,6,9,6,0,14,Matches
Bradley Barcola,fr FRA,FW,20.0,3.0,70,90,77.8,946,275,50,60,83.3,18,21,85.7,2,4,50.0,0,0.3,0.4,-0.3,4,5,3,0,9,Matches
Rémy Riou,fr FRA,GK,35.0,3.0,80,104,76.9,1770,1171,24,25,96.0,44,45,97.8,12,34,35.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Tino Kadewere,zw ZIM,"FW,MF",27.0,3.3,89,111,80.2,1209,352,53,66,80.3,28,32,87.5,3,5,60.0,0,0.3,0.2,-0.3,6,5,3,1,12,Matches
Johann Lepenant,fr FRA,MF,20.0,2.8,165,186,88.7,2972,734,69,75,92.0,75,84,89.3,15,18,83.3,0,0.1,0.1,-0.1,3,22,0,0,24,Matches
Amin Sarr,se SWE,"FW,MF",22.0,1.1,13,20,65.0,147,11,6,10,60.0,4,4,100.0,0,1,0.0,0,0.2,0.1,-0.2,1,1,1,0,1,Matches
Chaim El Djebali,tn TUN,MF,19.0,0.1,7,9,77.8,120,23,3,3,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Mamadou Sarr,fr FRA,DF,17.0,0.1,4,4,100.0,57,7,2,2,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Adryelson,br BRA,"DF,FW",25.0,0.1,5,5,100.0,75,28,3,3,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Mohamed El Arouch,fr FRA,FW,19.0,0.0,1,1,100.0,22,22,0,0,0.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,26.6,34.0,14823,17984,82.4,257980,90576,6513,7395,88.1,6362,7223,88.1,1409,2376,59.3,32,36.3,42.0,-4.3,335,1163,330,74,1600,0
Opponent Total,0,0,25.5,34.0,13756,16844,81.7,238546,83356,6165,6985,88.3,5891,6769,87.0,1228,2275,54.0,38,37.8,34.3,0.2,343,1220,260,68,1391,0
