Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Anthony Lopes,pt POR,GK,32.0,31.0,49,4,1,7,1,43.5,0.25,-4.5,-0.15,132,362,36.5,839,156,34.1,32.4,196,38.8,34.1,438,36,8.2,28,0.9,12.4,Matches
Rémy Riou,fr FRA,GK,35.0,3.0,6,0,1,0,0,4.7,0.33,-1.3,-0.44,5,24,20.8,81,13,16.0,26.1,23,47.8,39.0,32,3,9.4,3,1.0,13.4,Matches
Squad Total,0,0,26.6,34.0,55,4,2,7,1,48.1,0.26,-5.9,-0.17,137,386,35.5,890,169,33.5,0.0,249,35.3,31.9,470,39,8.3,31,0.91,0.0,0
Opponent Total,0,0,25.5,34.0,49,4,0,9,1,49.6,0.28,1.6,0.05,132,389,33.9,840,139,34.6,33.0,243,40.3,34.7,453,25,5.5,27,0.79,12.3,0
