Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Sael Kumbedi,fr FRA,DF,18.0,10.3,727,24,183,356,196,16,727,20,7,35.0,13,65.0,500,2673,1384,19,22,4,20,7,451,75,Matches
Dejan Lovren,hr CRO,DF,34.0,8.0,521,76,247,248,28,7,521,0,0,0.0,0,0.0,354,1746,735,5,8,0,1,2,326,1,Matches
Henrique,br BRA,DF,29.0,6.7,452,12,100,217,140,12,452,7,2,28.6,4,57.1,327,1716,958,20,14,2,4,2,309,33,Matches
Skelly Alvero,fr FRA,MF,21.0,4.7,242,8,43,143,58,6,242,7,4,57.1,2,28.6,182,869,321,3,4,0,8,7,171,13,Matches
Gift Orban,ng NGA,FW,21.0,5.3,159,2,12,70,80,25,159,13,5,38.5,7,53.8,127,657,194,8,4,8,21,7,122,33,Matches
Malick Fofana,be BEL,FW,18.0,6.2,244,7,37,84,133,21,244,15,8,53.3,7,46.7,210,1566,836,26,18,10,16,11,197,60,Matches
Mama Samba Baldé,gw GNB,"FW,MF",27.0,6.1,234,2,21,87,133,43,234,28,12,42.9,16,57.1,176,1287,586,23,9,15,28,11,174,73,Matches
Orel Mangala,be BEL,MF,25.0,4.4,228,9,34,132,63,7,228,7,3,42.9,2,28.6,178,960,382,9,6,0,9,5,174,21,Matches
Mahamadou Diawara,fr FRA,MF,18.0,4.0,194,9,32,104,60,12,194,6,4,66.7,1,16.7,153,980,522,13,13,2,7,7,139,14,Matches
Paul Akouokou,ci CIV,MF,25.0,3.4,231,16,52,142,37,1,231,4,3,75.0,0,0.0,168,633,179,0,4,0,4,1,149,2,Matches
Diego Moreira,pt POR,"FW,MF",18.0,3.0,148,2,24,74,51,9,148,9,2,22.2,7,77.8,120,795,355,10,5,3,13,6,108,23,Matches
Jeffinho,br BRA,"FW,MF",23.0,3.4,198,0,13,66,122,21,198,38,14,36.8,21,55.3,162,1074,449,15,13,5,10,13,148,36,Matches
Bradley Barcola,fr FRA,FW,20.0,3.0,129,1,10,56,64,19,129,18,8,44.4,10,55.6,103,688,303,11,6,8,7,2,99,31,Matches
Rémy Riou,fr FRA,GK,35.0,3.0,107,95,106,1,0,0,107,0,0,0.0,0,0.0,71,371,214,0,0,0,0,0,45,0,Matches
Tino Kadewere,zw ZIM,"FW,MF",27.0,3.3,148,8,19,70,61,13,148,5,3,60.0,2,40.0,104,540,185,4,2,3,6,9,99,28,Matches
Johann Lepenant,fr FRA,MF,20.0,2.8,210,5,39,129,43,4,210,4,3,75.0,1,25.0,171,882,372,5,7,3,5,0,155,6,Matches
Amin Sarr,se SWE,"FW,MF",22.0,1.1,35,2,3,14,18,7,35,3,2,66.7,1,33.3,21,116,50,3,1,2,4,0,21,8,Matches
Chaim El Djebali,tn TUN,MF,19.0,0.1,10,0,0,5,5,0,10,1,0,0.0,1,100.0,9,50,35,1,1,0,0,0,10,0,Matches
Mamadou Sarr,fr FRA,DF,17.0,0.1,5,0,1,4,0,0,5,0,0,0.0,0,0.0,4,13,5,0,0,0,0,0,4,0,Matches
Adryelson,br BRA,"DF,FW",25.0,0.1,9,2,9,0,0,0,9,0,0,0.0,0,0.0,5,22,9,0,0,0,0,0,5,0,Matches
Mohamed El Arouch,fr FRA,FW,19.0,0.0,2,0,1,2,0,0,2,1,1,100.0,0,0.0,1,8,6,0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.6,34.0,21623,2216,6779,9649,5437,865,21619,742,375,50.5,317,42.7,15991,90353,42599,683,550,196,525,352,14665,1577,0
Opponent Total,0,0,25.5,34.0,20720,2193,6186,9915,4852,732,20714,612,328,53.6,250,40.8,14943,85944,39810,648,575,147,516,288,13604,1369,0
