Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Maxence Caqueret,fr FRA,MF,23.0,34,34,3022.0,33.6,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,2.1,2.1,6.0,8.1,70.0,286.0,96.0,0.03,0.09,0.12,0.03,0.12,0.06,0.18,0.24,0.06,0.24,Matches
Anthony Lopes,pt POR,GK,32.0,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Jake O'Brien,ie IRL,DF,22.0,27,27,2369.0,26.3,4.0,2.0,6.0,4.0,0.0,0.0,4.0,1.0,3.6,3.6,1.1,4.7,15.0,68.0,2.0,0.15,0.08,0.23,0.15,0.23,0.14,0.04,0.18,0.14,0.18,Matches
Alexandre Lacazette,fr FRA,FW,32.0,29,27,2293.0,25.5,19.0,2.0,21.0,17.0,2.0,2.0,3.0,1.0,11.4,9.8,1.9,11.7,22.0,61.0,144.0,0.75,0.08,0.82,0.67,0.75,0.45,0.07,0.52,0.39,0.46,Matches
Clinton Mata,ao ANG,DF,30.0,28,25,2220.0,24.7,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,2.2,2.8,32.0,97.0,60.0,0.0,0.12,0.12,0.0,0.12,0.02,0.09,0.11,0.02,0.11,Matches
Nicolás Tagliafico,ar ARG,DF,30.0,25,25,2123.0,23.6,3.0,1.0,4.0,3.0,0.0,0.0,7.0,1.0,2.6,2.6,1.0,3.5,32.0,105.0,119.0,0.13,0.04,0.17,0.13,0.17,0.11,0.04,0.15,0.11,0.15,Matches
Duje Ćaleta-Car,hr CRO,DF,26.0,24,22,1993.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,1.0,1.5,5.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,Matches
Ernest Nuamah,gh GHA,"FW,MF",19.0,29,21,1838.0,20.4,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,4.0,4.0,3.8,7.8,105.0,74.0,237.0,0.15,0.1,0.24,0.15,0.24,0.2,0.19,0.38,0.2,0.38,Matches
Corentin Tolisso,fr FRA,MF,28.0,25,21,1741.0,19.3,2.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,3.2,2.4,1.8,4.2,30.0,153.0,67.0,0.1,0.05,0.16,0.05,0.1,0.17,0.09,0.26,0.13,0.22,Matches
Rayan Cherki,fr FRA,"MF,FW",19.0,33,19,1719.0,19.1,1.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,5.2,5.2,4.2,9.4,93.0,138.0,182.0,0.05,0.31,0.37,0.05,0.37,0.27,0.22,0.49,0.27,0.49,Matches
Ainsley Maitland-Niles,eng ENG,"DF,MF",25.0,23,16,1432.0,15.9,1.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,3.0,2.2,2.1,4.2,26.0,76.0,82.0,0.06,0.25,0.31,0.0,0.25,0.19,0.13,0.32,0.14,0.27,Matches
Nemanja Matić,rs SRB,MF,34.0,15,15,1254.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,26.0,118.0,17.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
