Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Noah Atubolu,de GER,GK,21.0,34.0,4,0.12,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maximilian Eggestein,de GER,MF,26.0,32.4,74,2.29,62,0,3,7,1,1,3,0.09,2,0,0,1,0,0,Matches
Vincenzo Grifo,it ITA,"MF,FW",30.0,25.8,98,3.79,63,24,6,3,2,0,11,0.43,4,4,0,1,2,0,Matches
Nicolas Höfler,de GER,MF,33.0,25.9,32,1.24,27,0,0,3,1,1,3,0.12,3,0,0,0,0,0,Matches
Lucas Höler,de GER,"FW,MF",29.0,25.6,64,2.5,49,0,1,4,6,4,8,0.31,6,0,0,0,1,1,Matches
Ritsu Doan,jp JPN,"DF,MF",25.0,25.0,70,2.81,48,8,7,2,5,0,7,0.28,6,0,0,0,1,0,Matches
Manuel Gulde,de GER,DF,32.0,22.7,13,0.57,11,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Matthias Ginter,de GER,DF,29.0,21.3,28,1.32,23,1,0,1,2,1,4,0.19,3,0,0,0,0,1,Matches
Lukas Kübler,de GER,DF,30.0,20.5,14,0.68,10,2,0,0,2,0,2,0.1,2,0,0,0,0,0,Matches
Roland Sallai,hu HUN,"MF,FW",26.0,20.4,69,3.38,51,0,2,11,5,0,10,0.49,5,0,0,3,2,0,Matches
Kiliann Sildillia,fr FRA,DF,21.0,20.1,30,1.5,22,7,0,1,0,0,4,0.2,3,1,0,0,0,0,Matches
Michael Gregoritsch,at AUT,FW,29.0,18.7,47,2.51,33,0,2,7,4,1,7,0.37,5,0,0,2,0,0,Matches
Merlin Röhl,de GER,"MF,FW",21.0,16.4,45,2.74,35,0,3,5,2,0,6,0.37,4,0,1,1,0,0,Matches
Philipp Lienhart,at AUT,DF,27.0,14.1,14,1.0,13,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
Christian Günter,de GER,DF,30.0,11.8,29,2.46,20,7,0,1,0,1,2,0.17,2,0,0,0,0,0,Matches
Yannik Keitel,de GER,"DF,MF",23.0,10.2,11,1.08,10,0,0,1,0,0,2,0.2,1,0,0,1,0,0,Matches
Jordy Makengo,fr FRA,DF,21.0,11.4,17,1.49,16,1,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
Noah Weißhaupt,de GER,"DF,FW",21.0,8.4,32,3.8,26,0,0,1,5,0,5,0.59,3,0,0,0,2,0,Matches
Maximilian Philipp,de GER,"FW,MF",29.0,3.6,8,2.22,7,0,0,1,0,0,1,0.28,0,0,0,1,0,0,Matches
Junior Adamu,at AUT,"FW,MF",22.0,1.2,2,1.73,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Florent Muslija,xk KVX,"MF,FW",25.0,1.2,9,7.71,5,2,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Attila Szalai,hu HUN,DF,25.0,1.1,1,0.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kenneth Schmidt,de GER,DF,21.0,0.8,3,3.97,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maximilian Breunig,de GER,FW,22.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fabian Rüdlin,de GER,MF,26.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,27.0,34.0,714,21.0,538,55,25,51,36,9,77,2.26,51,5,1,10,8,2,0
Opponent Total,0,0,26.6,34.0,877,25.79,652,79,52,49,35,10,101,2.97,79,3,9,6,4,0,0
