Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Noah Atubolu,de GER,GK,21.0,34.0,1461,1103,1440,22,0,0,1461,0,0,0.0,0,0.0,835,4754,2508,0,0,0,2,0,729,0,Matches
Maximilian Eggestein,de GER,MF,26.0,32.4,1635,71,371,958,324,35,1635,37,20,54.1,14,37.8,859,4467,2100,42,41,3,30,19,999,72,Matches
Vincenzo Grifo,it ITA,"MF,FW",30.0,25.8,1574,43,226,789,572,64,1568,59,23,39.0,28,47.5,888,4546,2071,54,33,24,37,20,1023,148,Matches
Nicolas Höfler,de GER,MF,33.0,25.9,1386,112,417,805,175,20,1386,18,14,77.8,3,16.7,661,3259,1249,14,11,0,19,20,804,15,Matches
Lucas Höler,de GER,"FW,MF",29.0,25.6,1008,46,159,457,399,97,1006,29,13,44.8,15,51.7,546,2264,844,24,12,5,59,19,717,153,Matches
Ritsu Doan,jp JPN,"DF,MF",25.0,25.0,1038,39,183,455,417,64,1038,115,53,46.1,55,47.8,590,3301,1706,49,41,9,47,36,670,139,Matches
Manuel Gulde,de GER,DF,32.0,22.7,1304,170,634,626,50,17,1304,4,2,50.0,2,50.0,616,2909,1606,10,13,0,13,2,818,3,Matches
Matthias Ginter,de GER,DF,29.0,21.3,1458,148,563,826,77,17,1458,5,2,40.0,3,60.0,886,5290,3308,23,15,0,8,2,965,20,Matches
Lukas Kübler,de GER,DF,30.0,20.5,1254,106,446,623,193,14,1254,10,3,30.0,3,30.0,554,2385,981,13,14,0,7,6,615,32,Matches
Roland Sallai,hu HUN,"MF,FW",26.0,20.4,826,28,110,352,372,74,825,57,21,36.8,28,49.1,511,2882,1311,47,38,15,43,15,615,139,Matches
Kiliann Sildillia,fr FRA,DF,21.0,20.1,1412,113,470,709,250,22,1412,34,16,47.1,17,50.0,716,4057,1865,22,20,1,24,10,778,58,Matches
Michael Gregoritsch,at AUT,FW,29.0,18.7,661,31,97,263,309,101,661,18,5,27.8,11,61.1,284,1198,458,12,18,4,36,13,449,89,Matches
Merlin Röhl,de GER,"MF,FW",21.0,16.4,676,30,130,316,255,41,676,42,21,50.0,14,33.3,398,2785,1414,44,37,10,50,42,428,87,Matches
Philipp Lienhart,at AUT,DF,27.0,14.1,1114,110,564,520,39,9,1114,3,0,0.0,3,100.0,730,4866,2716,14,12,0,7,0,738,3,Matches
Christian Günter,de GER,DF,30.0,11.8,588,23,147,246,197,14,588,9,4,44.4,4,44.4,285,1216,579,15,20,5,11,7,367,63,Matches
Yannik Keitel,de GER,"DF,MF",23.0,10.2,677,92,308,341,34,10,677,6,3,50.0,3,50.0,384,2069,1137,4,3,1,7,3,435,7,Matches
Jordy Makengo,fr FRA,DF,21.0,11.4,666,50,215,309,149,5,666,26,12,46.2,10,38.5,341,1998,975,27,20,3,14,5,384,34,Matches
Noah Weißhaupt,de GER,"DF,FW",21.0,8.4,503,13,94,217,194,24,503,40,8,20.0,21,52.5,326,2513,1303,41,27,9,18,4,349,84,Matches
Maximilian Philipp,de GER,"FW,MF",29.0,3.6,155,4,22,76,57,14,155,1,0,0.0,1,100.0,94,341,105,3,4,2,8,7,105,28,Matches
Junior Adamu,at AUT,"FW,MF",22.0,1.2,54,2,7,32,18,6,54,3,0,0.0,2,66.7,29,141,48,1,1,0,5,5,33,5,Matches
Florent Muslija,xk KVX,"MF,FW",25.0,1.2,97,0,22,41,34,4,97,2,1,50.0,0,0.0,52,335,153,6,2,2,5,2,63,7,Matches
Attila Szalai,hu HUN,DF,25.0,1.1,92,24,53,36,3,1,92,0,0,0.0,0,0.0,55,229,137,1,1,1,0,2,58,0,Matches
Kenneth Schmidt,de GER,DF,21.0,0.8,55,4,20,30,6,0,55,0,0,0.0,0,0.0,29,143,37,2,0,0,0,1,28,3,Matches
Maximilian Breunig,de GER,FW,22.0,0.1,6,0,0,4,2,0,6,0,0,0.0,0,0.0,1,0,0,0,0,0,2,0,3,0,Matches
Fabian Rüdlin,de GER,MF,26.0,0.1,6,0,0,2,4,0,6,0,0,0.0,0,0.0,3,6,0,0,0,0,0,0,3,0,Matches
Squad Total,0,0,27.0,34.0,19706,2362,6698,9055,4130,653,19697,518,221,42.7,237,45.8,10673,57954,28611,468,383,94,452,240,12176,1189,0
Opponent Total,0,0,26.6,34.0,22323,2109,7300,10135,5097,915,22318,509,236,46.4,227,44.6,12935,68090,35743,623,463,197,568,319,14833,1324,0
