Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Noah Atubolu,de GER,GK,21.0,34.0,58,3,1,5,1,50.0,0.3,-7.0,-0.21,193,568,34.0,1148,160,35.4,34.2,241,67.2,50.7,485,31,6.4,30,0.88,13.6,Matches
Squad Total,0,0,27.0,34.0,58,3,1,5,1,50.0,0.3,-7.0,-0.21,193,568,34.0,1103,160,36.8,0.0,286,56.6,45.2,485,31,6.4,30,0.88,0.0,0
Opponent Total,0,0,26.6,34.0,45,7,0,4,2,46.4,0.3,3.4,0.1,160,395,40.5,1250,155,26.2,29.8,214,31.8,32.2,478,20,4.2,47,1.38,17.3,0
