D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-10-21,15:30,Bundesliga,Matchweek 8,Sat,Home,W,2,1,Bochum,2.3,1.5,58,33900,Vincenzo Grifo,3-4-3,Tobias Reichel,Match Report,0
2023-10-26,18:45,Europa Lg,Group stage,Thu,Away,W,3,1,rs TSC Bačka Top,2.1,0.7,61,3400,Vincenzo Grifo,3-4-3,Əliyar Ağayev,Match Report,0
2023-10-29,17:30,Bundesliga,Matchweek 9,Sun,Away,L,1,2,Leverkusen,0.9,1.4,30,30210,Vincenzo Grifo,4-1-4-1,Daniel Siebert,Match Report,0
2023-11-01,18:00,DFB-Pokal,Round of 32,Wed,Home,L,1,3,Paderborn 07,0.0,0.0,65,31500,Vincenzo Grifo,3-4-3,Christian Dingert,Match Report,0
2023-11-04,15:30,Bundesliga,Matchweek 10,Sat,Home,D,3,3,Gladbach,3.3,2.2,59,34700,Vincenzo Grifo,4-4-2,Felix Brych,Match Report,0
2023-11-09,21:00,Europa Lg,Group stage,Thu,Home,W,5,0,rs TSC Bačka Top,3.7,0.2,63,31700,Vincenzo Grifo,3-4-3,Rohit Saggi,Match Report,0
2023-11-12,19:30,Bundesliga,Matchweek 11,Sun,Away,L,1,3,RB Leipzig,0.5,1.9,39,41117,Vincenzo Grifo,3-4-3,Patrick Ittrich,Match Report,0
2023-11-25,15:30,Bundesliga,Matchweek 12,Sat,Home,D,1,1,Darmstadt 98,1.6,0.4,66,34300,Vincenzo Grifo,3-4-3,Sascha Stegemann,Match Report,0
2023-11-30,18:45,Europa Lg,Group stage,Thu,Home,W,5,0,gr Olympiacos,1.4,0.7,54,34000,Vincenzo Grifo,4-4-2,Irfan Peljto,Match Report,0
2023-12-03,15:30,Bundesliga,Matchweek 13,Sun,Away,W,1,0,Mainz 05,0.9,2.3,39,30300,Maximilian Eggestein,4-4-2,Tobias Stieler,Match Report,0
2023-12-09,15:30,Bundesliga,Matchweek 14,Sat,Away,W,1,0,Wolfsburg,1.1,1.2,42,20146,Vincenzo Grifo,4-4-1-1,Marco Fritz,Match Report,0
2023-12-14,20:00,Europa Lg,Group stage,Thu,Away,L,0,2,eng West Ham,0.4,1.6,43,48876,Vincenzo Grifo,4-4-2,João Pinheiro,Match Report,0
2023-12-17,15:30,Bundesliga,Matchweek 15,Sun,Home,W,2,0,Köln,3.0,1.2,52,34700,Vincenzo Grifo,4-2-3-1,Harm Osmers,Match Report,0
2023-12-20,20:30,Bundesliga,Matchweek 16,Wed,Away,L,2,3,Heidenheim,1.8,1.9,47,15000,Maximilian Eggestein,4-2-3-1,Benjamin Brand,Match Report,0
2024-01-13,15:30,Bundesliga,Matchweek 17,Sat,Home,D,0,0,Union Berlin,1.8,0.5,57,33800,Vincenzo Grifo,4-2-3-1,Christian Dingert,Match Report,0
2024-01-20,15:30,Bundesliga,Matchweek 18,Sat,Home,W,3,2,Hoffenheim,2.7,1.4,44,33600,Vincenzo Grifo,4-1-3-2,Sascha Stegemann,Match Report,0
2024-01-27,15:30,Bundesliga,Matchweek 19,Sat,Away,L,1,3,Werder Bremen,1.2,2.5,58,41500,Vincenzo Grifo,4-2-3-1,Robert Hartmann,Match Report,0
2024-02-03,15:30,Bundesliga,Matchweek 20,Sat,Home,L,1,3,Stuttgart,0.7,1.7,35,34700,Vincenzo Grifo,4-2-3-1,Daniel Siebert,Match Report,0
2024-02-09,20:30,Bundesliga,Matchweek 21,Fri,Away,L,0,3,Dortmund,0.3,1.9,34,81365,Vincenzo Grifo,4-2-3-1,Harm Osmers,Match Report,0
2024-02-15,21:00,Europa Lg,Knockout round play-offs,Thu,Away,D,0,0,fr Lens,1.6,0.6,43,38194,Maximilian Eggestein,5-3-2,Bartosz Frankowski,Match Report,Leg 1 of 2
2024-02-18,15:30,Bundesliga,Matchweek 22,Sun,Home,D,3,3,Eint Frankfurt,2.2,1.0,54,34700,Vincenzo Grifo,3-4-3,Tobias Stieler,Match Report,0
2024-02-22,18:45,Europa Lg,Knockout round play-offs,Thu,Home,W,3,2,fr Lens,3.2,0.8,49,22969,Maximilian Eggestein,4-4-2,Rade Obrenović,Match Report,Leg 2 of 2; Freiburg won; Required Extra Time
2024-02-25,19:30,Bundesliga,Matchweek 23,Sun,Away,L,1,2,Augsburg,1.6,1.6,37,28894,Christian Günter,4-2-2-2,Bastian Dankert,Match Report,0
2024-03-01,20:30,Bundesliga,Matchweek 24,Fri,Home,D,2,2,Bayern Munich,1.5,1.8,38,34700,Christian Günter,4-4-2,Sven Jablonski,Match Report,0
2024-03-07,21:00,Europa Lg,Round of 16,Thu,Home,W,1,0,eng West Ham,1.5,1.4,58,34700,Christian Günter,4-1-4-1,Alejandro Hernández,Match Report,Leg 1 of 2
2024-03-10,15:30,Bundesliga,Matchweek 25,Sun,Away,W,2,1,Bochum,1.4,1.2,40,25594,Christian Günter,4-2-2-2,Marco Fritz,Match Report,0
2024-03-14,17:45,Europa Lg,Round of 16,Thu,Away,L,0,5,eng West Ham,0.3,2.1,60,51014,Christian Günter,4-2-2-2,Marco Guida,Match Report,Leg 2 of 2; West Ham won
2024-03-17,15:30,Bundesliga,Matchweek 26,Sun,Home,L,2,3,Leverkusen,0.9,2.3,33,34700,Christian Günter,5-4-1,Harm Osmers,Match Report,0
2024-03-30,15:30,Bundesliga,Matchweek 27,Sat,Away,W,3,0,Gladbach,1.7,1.5,46,53259,Christian Günter,3-4-1-2,Christian Dingert,Match Report,0
2024-04-06,15:30,Bundesliga,Matchweek 28,Sat,Home,L,1,4,RB Leipzig,1.6,2.3,47,33200,Christian Günter,3-4-3,Daniel Siebert,Match Report,0
2024-04-14,15:30,Bundesliga,Matchweek 29,Sun,Away,W,1,0,Darmstadt 98,0.9,1.1,47,17810,Christian Günter,3-4-3,Sascha Stegemann,Match Report,0
2024-04-21,19:30,Bundesliga,Matchweek 30,Sun,Home,D,1,1,Mainz 05,1.1,1.0,40,34300,Christian Günter,3-4-3,Marco Fritz,Match Report,0
2024-04-27,15:30,Bundesliga,Matchweek 31,Sat,Home,L,1,2,Wolfsburg,2.2,0.5,51,32800,Christian Günter,3-4-3,Frank Willenborg,Match Report,0
2024-05-04,18:30,Bundesliga,Matchweek 32,Sat,Away,D,0,0,Köln,0.8,0.9,44,50000,Christian Günter,3-5-2,Sören Storks,Match Report,0
2024-05-11,15:30,Bundesliga,Matchweek 33,Sat,Home,D,1,1,Heidenheim,1.5,0.7,56,34700,Christian Günter,3-4-3,Daniel Siebert,Match Report,0
2024-05-18,15:30,Bundesliga,Matchweek 34,Sat,Away,L,1,2,Union Berlin,1.0,2.3,62,22012,Christian Günter,4-2-3-1,Christian Dingert,Match Report,0
