Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Noah Atubolu,de GER,GK,21.0,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,0.0,0,1.24,45.0,58.0,-13.0,-0.38,0.0,49.4,50.5,-1.1,-0.03,0.0,Matches
Maximilian Eggestein,de GER,MF,26.0,33,2914.0,88.0,95.2,32.4,33,88.0,28,0,0.0,0,1.27,41.0,53.0,-12.0,-0.37,0.25,47.6,47.5,0.2,0.0,0.78,Matches
Vincenzo Grifo,it ITA,"MF,FW",30.0,32,2325.0,73.0,76.0,25.8,29,76.0,6,3,41.0,2,1.22,32.0,42.0,-10.0,-0.39,-0.02,35.5,35.1,0.4,0.02,0.2,Matches
Nicolas Höfler,de GER,MF,33.0,28,2330.0,83.0,76.1,25.9,26,89.0,22,2,13.0,0,1.18,37.0,46.0,-9.0,-0.35,0.15,38.7,38.8,-0.1,0.0,0.13,Matches
Lucas Höler,de GER,"FW,MF",29.0,33,2305.0,70.0,75.3,25.6,26,83.0,10,7,21.0,0,1.18,31.0,50.0,-19.0,-0.74,-1.46,33.7,36.7,-3.0,-0.12,-0.34,Matches
Ritsu Doan,jp JPN,"DF,MF",25.0,30,2246.0,75.0,73.4,25.0,26,83.0,13,4,24.0,0,1.27,32.0,39.0,-7.0,-0.28,0.38,35.4,36.8,-1.4,-0.06,-0.09,Matches
Manuel Gulde,de GER,DF,32.0,27,2047.0,76.0,66.9,22.7,23,85.0,18,4,25.0,5,1.26,33.0,40.0,-7.0,-0.31,0.23,33.7,32.6,1.0,0.04,0.23,Matches
Matthias Ginter,de GER,DF,29.0,23,1913.0,83.0,62.5,21.3,22,85.0,18,1,54.0,0,1.39,30.0,39.0,-9.0,-0.42,-0.11,32.9,31.3,1.6,0.08,0.29,Matches
Lukas Kübler,de GER,DF,30.0,26,1847.0,71.0,60.4,20.5,22,81.0,14,4,14.0,3,1.27,25.0,36.0,-11.0,-0.54,-0.39,29.6,29.3,0.3,0.01,0.12,Matches
Roland Sallai,hu HUN,"MF,FW",26.0,27,1840.0,68.0,60.1,20.4,22,79.0,5,5,21.0,0,1.33,26.0,34.0,-8.0,-0.39,-0.02,30.1,25.9,4.2,0.21,0.6,Matches
Kiliann Sildillia,fr FRA,DF,21.0,27,1806.0,67.0,59.0,20.1,20,86.0,17,7,13.0,4,1.33,26.0,33.0,-7.0,-0.35,0.08,27.3,31.3,-3.9,-0.2,-0.4,Matches
Michael Gregoritsch,at AUT,FW,29.0,32,1682.0,53.0,55.0,18.7,19,75.0,6,13,20.0,0,1.28,29.0,25.0,4.0,0.21,1.32,32.0,25.3,6.7,0.36,0.87,Matches
Merlin Röhl,de GER,"MF,FW",21.0,24,1477.0,62.0,48.3,16.4,17,74.0,3,7,31.0,3,1.29,21.0,29.0,-8.0,-0.49,-0.2,23.5,26.2,-2.7,-0.16,-0.25,Matches
Philipp Lienhart,at AUT,DF,27.0,15,1265.0,84.0,41.3,14.1,14,88.0,13,1,29.0,1,1.4,17.0,23.0,-6.0,-0.43,-0.08,19.1,22.0,-2.9,-0.2,-0.29,Matches
Christian Günter,de GER,DF,30.0,15,1060.0,71.0,34.6,11.8,13,79.0,4,2,15.0,1,1.07,17.0,17.0,0.0,0.0,0.59,18.0,17.1,1.0,0.08,0.18,Matches
Yannik Keitel,de GER,"DF,MF",23.0,15,920.0,61.0,30.1,10.2,11,80.0,7,4,9.0,10,1.53,13.0,13.0,0.0,0.0,0.55,14.6,12.9,1.7,0.16,0.28,Matches
Jordy Makengo,fr FRA,DF,21.0,20,1026.0,51.0,33.5,11.4,10,82.0,5,10,21.0,7,1.25,13.0,17.0,-4.0,-0.35,0.05,14.8,15.3,-0.5,-0.05,-0.02,Matches
Noah Weißhaupt,de GER,"DF,FW",21.0,24,759.0,32.0,24.8,8.4,6,82.0,3,18,15.0,3,1.04,13.0,16.0,-3.0,-0.36,0.04,15.3,14.8,0.5,0.06,0.13,Matches
Maximilian Philipp,de GER,"FW,MF",29.0,17,323.0,19.0,10.6,3.6,1,72.0,0,16,16.0,7,0.88,7.0,7.0,0.0,0.0,0.43,5.1,8.5,-3.5,-0.97,-1.05,Matches
Junior Adamu,at AUT,"FW,MF",22.0,15,105.0,7.0,3.4,1.2,0,0.0,0,15,7.0,13,1.47,1.0,5.0,-4.0,-3.43,-3.15,0.9,3.4,-2.5,-2.17,-2.22,Matches
Florent Muslija,xk KVX,"MF,FW",25.0,10,105.0,11.0,3.4,1.2,0,0.0,0,10,11.0,6,1.1,3.0,2.0,1.0,0.86,1.28,2.4,4.6,-2.3,-1.93,-1.97,Matches
Attila Szalai,hu HUN,DF,25.0,3,103.0,34.0,3.4,1.1,0,0.0,0,3,34.0,12,1.0,0.0,3.0,-3.0,-2.62,-2.32,0.4,3.3,-2.8,-2.46,-2.52,Matches
Kenneth Schmidt,de GER,DF,21.0,5,68.0,14.0,2.2,0.8,0,0.0,0,5,14.0,7,0.8,1.0,4.0,-3.0,-3.97,-3.67,0.5,2.3,-1.8,-2.42,-2.44,Matches
Maximilian Breunig,de GER,FW,22.0,2,9.0,5.0,0.3,0.1,0,0.0,0,2,5.0,6,1.5,0.0,1.0,-1.0,-10.0,-9.65,0.2,0.3,-0.1,-1.0,-0.97,Matches
Fabian Rüdlin,de GER,MF,26.0,1,7.0,7.0,0.2,0.1,0,0.0,0,1,7.0,7,0.0,0.0,1.0,-1.0,-12.86,-12.5,0.0,0.2,-0.2,-2.66,-2.64,Matches
Mika Baur,de GER,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
