Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Tijjani Reijnders,nl NED,MF,25.0,36,2820.0,78.0,82.5,31.3,33,82.0,21,3,36.0,1,1.97,67.0,38.0,29.0,0.93,1.23,56.6,36.6,20.0,0.64,0.51,Matches
Christian Pulisic,us USA,"FW,MF",24.0,36,2602.0,72.0,76.1,28.9,32,77.0,11,4,34.0,0,2.06,62.0,31.0,31.0,1.07,1.51,50.7,29.6,21.1,0.73,0.77,Matches
Theo Hernández,fr FRA,DF,25.0,32,2791.0,87.0,81.6,31.0,31,89.0,26,1,23.0,0,2.13,70.0,42.0,28.0,0.9,1.05,56.7,36.7,20.0,0.64,0.53,Matches
Mike Maignan,fr FRA,GK,28.0,29,2609.0,90.0,76.3,29.0,29,90.0,28,0,0.0,2,2.14,57.0,34.0,23.0,0.79,0.35,48.7,34.7,14.0,0.48,-0.27,Matches
Rafael Leão,pt POR,FW,24.0,34,2512.0,74.0,73.5,27.9,29,80.0,15,5,37.0,0,1.94,56.0,31.0,25.0,0.9,0.7,51.7,31.1,20.6,0.74,0.72,Matches
Olivier Giroud,fr FRA,FW,36.0,35,2363.0,68.0,69.1,26.3,28,77.0,10,7,28.0,1,1.89,58.0,28.0,30.0,1.14,1.4,47.0,29.1,18.0,0.68,0.45,Matches
Davide Calabria,it ITA,DF,26.0,29,2185.0,75.0,63.9,24.3,26,81.0,13,3,29.0,4,2.07,49.0,27.0,22.0,0.91,0.54,41.8,26.7,15.1,0.62,0.21,Matches
Ruben Loftus-Cheek,eng ENG,MF,27.0,29,2068.0,71.0,60.5,23.0,26,76.0,11,3,27.0,2,2.14,43.0,28.0,15.0,0.65,-0.15,38.4,27.5,10.9,0.48,-0.18,Matches
Fikayo Tomori,eng ENG,DF,25.0,26,2121.0,82.0,62.0,23.6,24,86.0,19,2,28.0,1,2.04,51.0,27.0,24.0,1.02,0.81,43.1,27.1,16.0,0.68,0.35,Matches
Alessandro Florenzi,it ITA,DF,32.0,31,1732.0,56.0,50.6,19.2,19,79.0,11,12,19.0,5,1.84,35.0,23.0,12.0,0.62,-0.18,34.2,26.2,8.0,0.42,-0.26,Matches
Malick Thiaw,de GER,DF,21.0,21,1619.0,77.0,47.3,18.0,19,84.0,15,2,10.0,3,1.81,31.0,24.0,7.0,0.39,-0.61,27.4,20.5,6.9,0.38,-0.31,Matches
Yacine Adli,fr FRA,MF,23.0,24,1407.0,59.0,41.1,15.6,17,74.0,6,7,21.0,14,1.88,25.0,22.0,3.0,0.19,-0.88,23.3,17.7,5.6,0.36,-0.32,Matches
