Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Tijjani Reijnders,nl NED,MF,25.0,31.3,2022,54,323,1181,533,62,2022,55,35,63.6,17,30.9,1367,9122,4195,88,81,18,40,38,1571,90,Matches
Christian Pulisic,us USA,"FW,MF",24.0,28.9,1389,15,113,588,709,128,1389,122,47,38.5,54,44.3,995,7489,3876,131,62,46,70,33,1112,293,Matches
Theo Hernández,fr FRA,DF,25.0,31.0,2270,90,581,1191,531,71,2268,81,37,45.7,32,39.5,1467,9352,6095,115,93,13,30,22,1602,124,Matches
Mike Maignan,fr FRA,GK,28.0,29.0,1285,960,1281,5,0,0,1285,1,1,100.0,0,0.0,873,4782,3225,0,0,0,1,0,732,0,Matches
Rafael Leão,pt POR,FW,24.0,27.9,1351,20,75,575,725,179,1351,154,77,50.0,61,39.6,937,7403,4060,160,99,82,66,41,1127,293,Matches
Olivier Giroud,fr FRA,FW,36.0,26.3,732,30,69,346,319,129,727,11,3,27.3,6,54.5,323,946,340,9,7,4,59,14,506,95,Matches
Davide Calabria,it ITA,DF,26.0,24.3,1784,74,512,953,325,26,1784,20,6,30.0,14,70.0,932,4458,2474,31,31,2,19,9,1135,66,Matches
Ruben Loftus-Cheek,eng ENG,MF,27.0,23.0,953,27,122,494,356,64,953,56,30,53.6,20,35.7,581,4166,2373,73,63,9,35,22,717,113,Matches
Fikayo Tomori,eng ENG,DF,25.0,23.6,1904,219,1015,845,49,17,1904,4,2,50.0,2,50.0,1168,5311,2898,16,13,1,5,0,1364,2,Matches
Alessandro Florenzi,it ITA,DF,32.0,19.2,1449,62,403,699,354,19,1449,13,1,7.7,11,84.6,816,4084,2195,29,28,1,17,5,916,50,Matches
Malick Thiaw,de GER,DF,21.0,18.0,1347,107,608,698,45,11,1347,11,8,72.7,2,18.2,900,4823,2501,15,6,0,7,5,983,1,Matches
Yacine Adli,fr FRA,MF,23.0,15.6,1439,38,262,913,281,8,1439,32,22,68.8,8,25.0,873,4728,2144,30,27,3,18,10,1053,26,Matches
Matteo Gabbia,it ITA,DF,23.0,14.2,1035,116,518,482,40,21,1035,2,2,100.0,0,0.0,611,3097,1627,11,4,0,5,2,719,2,Matches
Simon Kjær,dk DEN,DF,34.0,13.0,963,96,498,449,20,8,963,0,0,0.0,0,0.0,620,2470,1380,4,4,0,4,1,683,0,Matches
Yunus Musah,us USA,"MF,FW",20.0,16.4,831,27,173,383,291,20,831,47,22,46.8,20,42.6,520,3554,2034,48,39,6,32,15,580,77,Matches
Ismaël Bennacer,dz ALG,MF,25.0,12.8,943,20,158,556,240,15,942,30,17,56.7,10,33.3,554,2959,1211,24,21,3,17,18,687,33,Matches
Samuel Chukwueze,ng NGA,FW,24.0,11.3,576,5,66,237,278,59,576,62,21,33.9,34,54.8,407,2601,1337,52,27,24,29,15,436,135,Matches
Luka Jović,rs SRB,FW,25.0,9.7,269,8,19,148,106,36,269,13,7,53.8,6,46.2,154,874,229,6,7,0,21,12,193,47,Matches
Rade Krunić,ba BIH,MF,29.0,7.6,497,28,125,318,58,5,497,2,2,100.0,0,0.0,284,1278,556,5,7,0,8,3,334,3,Matches
Marco Sportiello,it ITA,GK,31.0,7.0,263,199,260,3,0,0,263,0,0,0.0,0,0.0,190,1070,685,0,0,0,0,0,157,0,Matches
Noah Okafor,ch SUI,"FW,MF",23.0,9.9,298,7,34,117,154,45,298,32,14,43.8,17,53.1,191,1405,761,29,11,14,24,14,218,66,Matches
Pierre Kalulu,fr FRA,DF,23.0,4.2,293,18,104,154,35,5,293,2,0,0.0,2,100.0,213,1128,527,6,5,0,3,2,225,11,Matches
Tommaso Pobega,it ITA,MF,24.0,3.5,186,17,57,102,30,5,186,6,3,50.0,3,50.0,109,507,258,6,4,1,4,3,114,10,Matches
Antonio Mirante,it ITA,GK,40.0,2.0,59,48,57,2,0,0,59,0,0,0.0,0,0.0,33,128,84,0,0,0,0,0,31,0,Matches
Filippo Terracciano,it ITA,"DF,FW",20.0,0.8,48,2,13,27,8,0,48,0,0,0.0,0,0.0,33,205,58,0,2,0,1,1,36,1,Matches
Jan-Carlo Simic,rs SRB,DF,18.0,1.6,76,9,32,40,4,2,76,2,1,50.0,0,0.0,43,245,125,0,0,0,0,0,54,0,Matches
Luka Romero,ar ARG,"FW,MF",18.0,1.0,48,1,8,23,19,2,48,3,1,33.3,2,66.7,37,261,103,4,2,0,3,2,35,7,Matches
Davide Bartesaghi,it ITA,"DF,MF",17.0,0.9,51,8,25,18,8,0,51,1,0,0.0,1,100.0,23,157,53,1,3,0,1,2,29,4,Matches
Alejandro Jiménez,es ESP,DF,18.0,0.8,54,3,17,29,8,1,54,1,0,0.0,0,0.0,30,185,105,2,1,0,0,2,35,3,Matches
Marco Pellegrino,0,DF,0.0,0.8,55,9,33,20,2,1,55,1,0,0.0,1,100.0,41,228,153,1,0,0,0,0,39,0,Matches
Mattia Caldara,it ITA,DF,29.0,0.4,29,4,10,18,1,1,29,0,0,0.0,0,0.0,14,63,43,0,0,0,0,0,17,0,Matches
Kevin Zeroli,it ITA,MF,18.0,0.3,10,2,4,4,2,0,10,0,0,0.0,0,0.0,5,26,18,0,0,0,0,1,5,2,Matches
Chaka Traorè,ci CIV,FW,18.0,0.2,16,0,4,6,6,1,16,0,0,0.0,0,0.0,9,57,44,2,1,1,0,1,10,2,Matches
Francesco Camarda,it ITA,FW,15.0,0.2,2,0,1,0,1,0,2,1,0,0.0,1,100.0,2,9,0,0,0,0,1,0,1,1,Matches
Lapo Nava,it ITA,GK,19.0,0.0,2,2,2,0,0,0,2,0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,1,0,Matches
Squad Total,0,0,26.6,38.0,24529,2325,7582,11624,5538,941,24521,765,359,46.9,324,42.4,15356,89172,47767,898,648,228,520,293,17457,1557,0
Opponent Total,0,0,26.4,38.0,19713,2457,6588,8757,4575,719,19705,586,248,42.3,273,46.6,11167,65561,32894,632,451,143,497,303,12606,1233,0
