Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Tijjani Reijnders,nl NED,MF,25.0,31.3,3,44,9,20.5,1.4,0.29,0.07,0.33,20.1,0,0,0,3.2,3.2,0.07,-0.2,-0.2,Matches
Christian Pulisic,us USA,"FW,MF",24.0,28.9,12,65,31,47.7,2.25,1.07,0.18,0.39,15.7,0,0,0,8.0,8.0,0.12,4.0,4.0,Matches
Theo Hernández,fr FRA,DF,25.0,31.0,5,55,16,29.1,1.77,0.52,0.07,0.25,20.7,2,1,2,4.9,3.4,0.06,0.1,0.6,Matches
Mike Maignan,fr FRA,GK,28.0,29.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Leão,pt POR,FW,24.0,27.9,9,70,24,34.3,2.51,0.86,0.13,0.38,17.1,0,0,0,10.0,10.0,0.14,-1.0,-1.0,Matches
Olivier Giroud,fr FRA,FW,36.0,26.3,15,72,29,40.3,2.74,1.1,0.15,0.38,12.6,2,4,5,14.2,10.2,0.14,0.8,0.8,Matches
Davide Calabria,it ITA,DF,26.0,24.3,1,21,8,38.1,0.86,0.33,0.05,0.13,18.3,0,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
Ruben Loftus-Cheek,eng ENG,MF,27.0,23.0,6,40,14,35.0,1.74,0.61,0.15,0.43,16.6,0,0,0,3.7,3.7,0.09,2.3,2.3,Matches
Fikayo Tomori,eng ENG,DF,25.0,23.6,4,17,7,41.2,0.72,0.3,0.24,0.57,9.9,0,0,0,3.7,3.7,0.22,0.3,0.3,Matches
Alessandro Florenzi,it ITA,DF,32.0,19.2,1,32,10,31.3,1.66,0.52,0.03,0.1,25.4,4,0,0,1.7,1.7,0.05,-0.7,-0.7,Matches
Malick Thiaw,de GER,DF,21.0,18.0,0,5,1,20.0,0.28,0.06,0.0,0.0,12.7,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
Yacine Adli,fr FRA,MF,23.0,15.6,1,4,1,25.0,0.26,0.06,0.25,1.0,19.8,0,0,0,0.3,0.3,0.07,0.7,0.7,Matches
Matteo Gabbia,it ITA,DF,23.0,14.2,2,11,5,45.5,0.78,0.35,0.18,0.4,12.4,0,0,0,1.6,1.6,0.14,0.4,0.4,Matches
Simon Kjær,dk DEN,DF,34.0,13.0,0,6,0,0.0,0.46,0.0,0.0,0.0,11.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
