Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Tijjani Reijnders,nl NED,MF,25.0,31.3,1746,1669,73,33,7,2,39,14,23,11,7,0,1575,4,22,Matches
Christian Pulisic,us USA,"FW,MF",24.0,28.9,1074,1035,36,3,3,2,101,12,21,5,13,0,832,3,48,Matches
Theo Hernández,fr FRA,DF,25.0,31.0,1994,1738,252,80,6,17,68,146,18,4,7,0,1717,4,45,Matches
Mike Maignan,fr FRA,GK,28.0,29.0,1228,1027,190,43,0,2,0,0,0,0,0,0,1033,11,2,Matches
Rafael Leão,pt POR,FW,24.0,27.9,1032,984,42,5,7,8,108,25,10,0,0,0,760,6,27,Matches
Olivier Giroud,fr FRA,FW,36.0,26.3,492,435,55,1,2,1,3,3,0,0,0,0,338,2,9,Matches
Davide Calabria,it ITA,DF,26.0,24.3,1541,1292,245,43,1,5,36,202,0,0,0,0,1320,4,13,Matches
Ruben Loftus-Cheek,eng ENG,MF,27.0,23.0,733,724,7,1,1,1,13,1,0,0,0,0,619,2,8,Matches
Fikayo Tomori,eng ENG,DF,25.0,23.6,1691,1584,105,34,0,3,3,11,0,0,0,0,1541,2,9,Matches
Alessandro Florenzi,it ITA,DF,32.0,19.2,1277,1055,218,51,1,20,122,104,63,28,30,0,1055,4,16,Matches
Malick Thiaw,de GER,DF,21.0,18.0,1184,1153,30,15,0,2,0,4,0,0,0,0,1084,1,7,Matches
Yacine Adli,fr FRA,MF,23.0,15.6,1300,1220,78,36,3,16,50,7,35,11,12,0,1125,2,14,Matches
Matteo Gabbia,it ITA,DF,23.0,14.2,902,862,39,19,0,2,0,4,0,0,0,0,815,1,7,Matches
Simon Kjær,dk DEN,DF,34.0,13.0,833,807,26,20,0,4,1,2,0,0,0,0,735,0,2,Matches
Yunus Musah,us USA,"MF,FW",20.0,16.4,666,628,37,1,0,3,28,36,0,0,0,0,566,1,12,Matches
Ismaël Bennacer,dz ALG,MF,25.0,12.8,818,772,43,21,7,3,32,5,17,4,8,0,711,3,11,Matches
Samuel Chukwueze,ng NGA,FW,24.0,11.3,421,410,10,0,7,1,20,7,3,2,0,0,330,1,11,Matches
Luka Jović,rs SRB,FW,25.0,9.7,182,153,26,2,0,0,1,1,1,0,0,0,133,3,6,Matches
Rade Krunić,ba BIH,MF,29.0,7.6,431,401,30,27,1,1,4,3,0,0,0,0,388,0,2,Matches
Marco Sportiello,it ITA,GK,31.0,7.0,247,220,27,10,0,0,0,0,0,0,0,0,213,0,0,Matches
Noah Okafor,ch SUI,"FW,MF",23.0,9.9,193,184,6,0,1,1,22,2,0,0,0,0,120,3,6,Matches
Pierre Kalulu,fr FRA,DF,23.0,4.2,259,242,17,6,1,0,5,11,0,0,0,0,230,0,8,Matches
Tommaso Pobega,it ITA,MF,24.0,3.5,132,131,1,1,1,0,0,0,0,0,0,0,103,0,5,Matches
Antonio Mirante,it ITA,GK,40.0,2.0,54,45,9,1,0,0,0,0,0,0,0,0,41,0,0,Matches
Filippo Terracciano,it ITA,"DF,FW",20.0,0.8,40,39,1,0,0,0,0,1,0,0,0,0,38,0,0,Matches
Jan-Carlo Simic,rs SRB,DF,18.0,1.6,64,62,2,2,0,0,0,0,0,0,0,0,59,0,0,Matches
Luka Romero,ar ARG,"FW,MF",18.0,1.0,39,37,2,0,0,0,2,1,1,1,0,0,33,0,1,Matches
Davide Bartesaghi,it ITA,"DF,MF",17.0,0.9,35,28,7,0,0,0,0,7,0,0,0,0,28,0,2,Matches
Alejandro Jiménez,es ESP,DF,18.0,0.8,43,35,8,0,0,0,1,8,0,0,0,0,39,0,1,Matches
Marco Pellegrino,0,DF,0.0,0.8,48,46,2,0,0,0,0,0,0,0,0,0,43,0,1,Matches
Mattia Caldara,it ITA,DF,29.0,0.4,24,24,0,0,0,0,0,0,0,0,0,0,20,0,0,Matches
Kevin Zeroli,it ITA,MF,18.0,0.3,6,6,0,0,0,0,1,0,0,0,0,0,2,0,1,Matches
Chaka Traorè,ci CIV,FW,18.0,0.2,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
Francesco Camarda,it ITA,FW,15.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lapo Nava,it ITA,GK,19.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Squad Total,0,0,26.6,38.0,20741,19060,1624,455,49,94,660,617,192,66,77,0,17656,57,296,0
Opponent Total,0,0,26.4,38.0,15824,14180,1595,456,19,145,575,581,151,49,65,0,12734,49,274,0
