Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Tijjani Reijnders,nl NED,MF,25.0,31.3,8,0,0,21,20,1,39,18,25,0,0,0,136,8,18,30.8,Matches
Christian Pulisic,us USA,"FW,MF",24.0,28.9,2,0,0,19,45,4,101,10,26,1,0,0,100,16,26,38.1,Matches
Theo Hernández,fr FRA,DF,25.0,31.0,11,1,0,38,50,2,68,23,17,1,1,0,172,29,18,61.7,Matches
Mike Maignan,fr FRA,GK,28.0,29.0,1,1,0,1,5,0,0,1,0,0,0,0,38,7,1,87.5,Matches
Rafael Leão,pt POR,FW,24.0,27.9,5,0,0,27,52,17,108,9,10,2,1,0,78,24,17,58.5,Matches
Olivier Giroud,fr FRA,FW,36.0,26.3,1,1,0,31,24,14,3,6,11,0,1,0,29,59,57,50.9,Matches
Davide Calabria,it ITA,DF,26.0,24.3,5,2,1,25,19,0,36,24,38,0,1,0,90,12,27,30.8,Matches
Ruben Loftus-Cheek,eng ENG,MF,27.0,23.0,5,0,0,39,45,1,13,9,18,1,0,0,91,43,31,58.1,Matches
Fikayo Tomori,eng ENG,DF,25.0,23.6,8,1,1,26,9,1,3,26,24,0,1,0,105,29,26,52.7,Matches
Alessandro Florenzi,it ITA,DF,32.0,19.2,5,0,0,11,9,2,122,20,21,0,0,0,97,7,17,29.2,Matches
Malick Thiaw,de GER,DF,21.0,18.0,5,1,0,31,7,0,0,13,17,0,1,1,76,37,21,63.8,Matches
Yacine Adli,fr FRA,MF,23.0,15.6,3,0,0,26,9,1,50,20,17,0,1,0,94,15,10,60.0,Matches
Matteo Gabbia,it ITA,DF,23.0,14.2,5,0,0,27,8,0,0,10,20,0,0,0,62,35,18,66.0,Matches
Simon Kjær,dk DEN,DF,34.0,13.0,1,0,0,9,2,0,1,14,15,1,0,0,59,23,17,57.5,Matches
Yunus Musah,us USA,"MF,FW",20.0,16.4,5,0,0,22,21,2,28,10,14,0,0,0,74,14,18,43.8,Matches
Ismaël Bennacer,dz ALG,MF,25.0,12.8,2,0,0,18,26,1,32,12,19,0,0,0,78,13,19,40.6,Matches
Samuel Chukwueze,ng NGA,FW,24.0,11.3,1,0,0,7,12,7,20,6,7,0,0,0,59,9,17,34.6,Matches
Luka Jović,rs SRB,FW,25.0,9.7,2,1,0,8,12,2,1,1,4,0,0,0,20,17,15,53.1,Matches
Rade Krunić,ba BIH,MF,29.0,7.6,3,0,0,10,11,0,4,11,8,0,0,0,41,11,6,64.7,Matches
Marco Sportiello,it ITA,GK,31.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0.0,Matches
Noah Okafor,ch SUI,"FW,MF",23.0,9.9,1,0,0,12,9,2,22,0,4,0,0,0,27,7,13,35.0,Matches
Pierre Kalulu,fr FRA,DF,23.0,4.2,0,0,0,1,3,0,5,1,1,0,0,0,15,3,8,27.3,Matches
Tommaso Pobega,it ITA,MF,24.0,3.5,0,0,0,8,7,0,0,6,9,0,0,0,24,2,2,50.0,Matches
Antonio Mirante,it ITA,GK,40.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0,Matches
Filippo Terracciano,it ITA,"DF,FW",20.0,0.8,1,0,0,3,1,0,0,0,2,0,1,0,6,0,0,0.0,Matches
Jan-Carlo Simic,rs SRB,DF,18.0,1.6,0,0,0,2,0,0,0,0,1,0,0,0,4,2,2,50.0,Matches
Luka Romero,ar ARG,"FW,MF",18.0,1.0,1,0,0,3,2,0,2,0,0,0,0,0,5,1,1,50.0,Matches
Davide Bartesaghi,it ITA,"DF,MF",17.0,0.9,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,100.0,Matches
Alejandro Jiménez,es ESP,DF,18.0,0.8,1,0,0,2,1,0,1,0,1,0,0,0,2,0,0,0.0,Matches
Marco Pellegrino,0,DF,0.0,0.8,0,0,0,0,0,0,0,1,1,0,0,0,5,1,1,50.0,Matches
Mattia Caldara,it ITA,DF,29.0,0.4,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,100.0,Matches
Kevin Zeroli,it ITA,MF,18.0,0.3,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,50.0,Matches
Chaka Traorè,ci CIV,FW,18.0,0.2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,Matches
Francesco Camarda,it ITA,FW,15.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,Matches
Lapo Nava,it ITA,GK,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.6,38.0,82,8,2,429,410,57,660,252,333,6,8,1,1616,432,410,51.3,0
Opponent Total,0,0,26.4,38.0,88,8,3,430,403,49,575,270,370,7,8,0,1614,410,432,48.7,0
