Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Tijjani Reijnders,nl NED,MF,25.0,31.3,46,25,10,31,5,21,43,48.8,22,26,8,18,18,64,26,0,Matches
Christian Pulisic,us USA,"FW,MF",24.0,28.9,35,26,14,11,10,17,30,56.7,13,20,1,19,10,45,10,1,Matches
Theo Hernández,fr FRA,DF,25.0,31.0,30,17,19,11,0,11,22,50.0,11,33,13,20,23,53,42,1,Matches
Mike Maignan,fr FRA,GK,28.0,29.0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,4,3,Matches
Rafael Leão,pt POR,FW,24.0,27.9,16,10,3,8,5,8,13,61.5,5,15,1,14,9,25,19,0,Matches
Olivier Giroud,fr FRA,FW,36.0,26.3,17,11,6,6,5,2,14,14.3,12,14,3,11,6,23,22,0,Matches
Davide Calabria,it ITA,DF,26.0,24.3,70,38,38,25,7,44,72,61.1,28,26,7,19,24,94,49,1,Matches
Ruben Loftus-Cheek,eng ENG,MF,27.0,23.0,28,18,7,14,7,15,27,55.6,12,24,12,12,9,37,10,1,Matches
Fikayo Tomori,eng ENG,DF,25.0,23.6,42,24,29,10,3,18,29,62.1,11,34,23,11,26,68,75,1,Matches
Alessandro Florenzi,it ITA,DF,32.0,19.2,43,21,26,12,5,26,48,54.2,22,16,9,7,20,63,25,1,Matches
Malick Thiaw,de GER,DF,21.0,18.0,34,17,15,17,2,12,25,48.0,13,23,13,10,13,47,55,0,Matches
Yacine Adli,fr FRA,MF,23.0,15.6,34,17,17,13,4,13,35,37.1,22,22,8,14,20,54,15,1,Matches
Matteo Gabbia,it ITA,DF,23.0,14.2,29,20,15,13,1,18,24,75.0,6,11,6,5,10,39,48,0,Matches
Simon Kjær,dk DEN,DF,34.0,13.0,24,15,11,11,2,14,22,63.6,8,22,16,6,14,38,46,2,Matches
Yunus Musah,us USA,"MF,FW",20.0,16.4,25,14,15,6,4,8,15,53.3,7,18,4,14,10,35,16,1,Matches
Ismaël Bennacer,dz ALG,MF,25.0,12.8,29,19,11,16,2,11,22,50.0,11,12,4,8,12,41,9,2,Matches
Samuel Chukwueze,ng NGA,FW,24.0,11.3,18,7,11,5,2,9,17,52.9,8,3,1,2,6,24,3,0,Matches
Luka Jović,rs SRB,FW,25.0,9.7,6,4,0,3,3,4,6,66.7,2,3,0,3,1,7,9,0,Matches
Rade Krunić,ba BIH,MF,29.0,7.6,10,8,3,6,1,4,9,44.4,5,7,3,4,11,21,14,0,Matches
Marco Sportiello,it ITA,GK,31.0,7.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,Matches
Noah Okafor,ch SUI,"FW,MF",23.0,9.9,6,4,1,4,1,3,10,30.0,7,8,1,7,0,6,10,0,Matches
Pierre Kalulu,fr FRA,DF,23.0,4.2,5,1,2,3,0,1,2,50.0,1,4,3,1,1,6,12,1,Matches
Tommaso Pobega,it ITA,MF,24.0,3.5,16,9,11,5,0,6,13,46.2,7,10,2,8,6,22,7,0,Matches
Antonio Mirante,it ITA,GK,40.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,Matches
Filippo Terracciano,it ITA,"DF,FW",20.0,0.8,2,2,1,1,0,1,3,33.3,2,3,0,3,0,2,1,0,Matches
Jan-Carlo Simic,rs SRB,DF,18.0,1.6,1,1,1,0,0,0,0,0.0,0,5,4,1,0,1,3,0,Matches
Luka Romero,ar ARG,"FW,MF",18.0,1.0,0,0,0,0,0,0,3,0.0,3,2,0,2,0,0,0,0,Matches
Davide Bartesaghi,it ITA,"DF,MF",17.0,0.9,2,0,1,1,0,2,4,50.0,2,1,1,0,0,2,7,0,Matches
Alejandro Jiménez,es ESP,DF,18.0,0.8,2,1,2,0,0,2,5,40.0,3,0,0,0,0,2,4,0,Matches
Marco Pellegrino,0,DF,0.0,0.8,1,1,0,0,1,0,2,0.0,2,1,1,0,1,2,2,0,Matches
Mattia Caldara,it ITA,DF,29.0,0.4,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,1,0,Matches
Kevin Zeroli,it ITA,MF,18.0,0.3,1,1,1,0,0,0,0,0.0,0,1,0,1,0,1,1,0,Matches
Chaka Traorè,ci CIV,FW,18.0,0.2,2,1,2,0,0,1,2,50.0,1,1,1,0,0,2,0,0,Matches
Francesco Camarda,it ITA,FW,15.0,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches
Lapo Nava,it ITA,GK,19.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.6,38.0,576,333,274,232,70,273,521,52.4,248,367,146,221,252,828,548,16,0
Opponent Total,0,0,26.4,38.0,617,370,292,239,86,324,683,47.4,359,397,138,259,270,887,687,6,0
