Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
João Pedro,it ITA,FW,32-103,5.2,0,0,0,11,11,0,0,1,0,0,0,0,7,14,20,41.2,Matches
Gustavo Martins Santos,br BRA,DF,21-314,5.9,0,0,0,5,5,0,0,4,6,0,0,0,16,16,7,69.6,Matches
Franco Cristaldo,ar ARG,"MF,FW",27-310,5.4,0,0,0,1,8,2,26,0,4,0,0,0,21,6,5,54.5,Matches
Rodrigo Ely,br BRA,DF,30-230,5.0,2,0,0,5,5,0,0,10,5,0,1,0,10,13,8,61.9,Matches
Mathías Villasanti,py PAR,MF,27-148,5.0,1,0,0,9,6,0,2,10,7,0,0,0,28,2,2,50.0,Matches
Dodi,br BRA,MF,28-064,4.9,1,0,0,10,7,0,2,6,5,0,0,0,27,3,3,50.0,Matches
João Pedro,br BRA,DF,27-218,4.8,1,0,0,2,4,0,7,0,2,0,0,0,25,3,7,30.0,Matches
Du Queiroz,br BRA,MF,24-153,4.1,2,0,0,3,1,0,0,6,5,0,0,0,26,1,4,20.0,Matches
Cristian Pavón,ar ARG,"FW,MF",28-151,3.3,0,0,0,1,2,0,14,4,2,0,0,0,13,4,5,44.4,Matches
Gustavo Nunes,br BRA,"FW,MF",18-213,5.3,4,0,0,6,10,2,9,1,3,0,0,0,23,1,0,100.0,Matches
Fábio,br BRA,DF,33-347,4.4,1,0,0,4,9,0,15,4,3,0,1,0,20,7,6,53.8,Matches
Agustín Marchesín,ar ARG,GK,36-096,4.0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
Yeferson Soteldo,ve VEN,FW,26-356,3.3,0,0,0,1,4,0,13,0,3,0,0,0,14,0,1,0.0,Matches
Rafael Cabral,br BRA,GK,34-031,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,Matches
Walter Kannemann,ar ARG,DF,33-098,2.1,3,0,0,4,1,0,0,3,5,0,0,0,7,5,1,83.3,Matches
Felipe Carballo,uy URU,MF,27-260,2.1,2,0,0,6,0,0,2,3,3,0,0,0,17,1,3,25.0,Matches
Pedro Geromel,br BRA,DF,38-273,2.0,0,0,0,0,0,0,1,0,2,0,0,0,6,6,2,75.0,Matches
Reinaldo,br BRA,DF,34-266,2.0,1,0,0,2,2,1,8,1,1,0,0,0,13,1,1,50.0,Matches
Mayk,br BRA,DF,24-294,1.9,0,0,0,0,0,0,3,2,3,0,0,0,11,5,2,71.4,Matches
Cuiabano,br BRA,DF,21-125,1.8,0,0,0,1,5,0,2,5,0,0,0,0,9,4,3,57.1,Matches
Edenílson,br BRA,"FW,MF",34-185,1.7,1,0,0,4,4,0,4,0,0,0,0,0,5,1,3,25.0,Matches
João Pedro Pepê,br BRA,MF,26-166,1.3,0,1,0,2,1,0,0,1,1,0,0,0,9,1,0,100.0,Matches
Diego Costa,es ESP,FW,35-257,1.3,0,1,0,0,3,1,1,0,0,0,0,0,5,1,3,25.0,Matches
Everton,br BRA,"FW,MF",27-095,1.7,3,0,0,4,5,0,1,1,2,0,0,0,6,1,5,16.7,Matches
Nata,br BRA,DF,23-015,1.1,0,0,0,0,0,0,0,1,2,0,0,0,2,2,3,40.0,Matches
Caíque,br BRA,GK,26-325,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Zé Guilherme,br BRA,DF,19-096,1.0,0,0,0,2,1,0,1,4,3,0,0,0,7,2,2,50.0,Matches
Nathan Fernandes,br BRA,"FW,MF",19-125,2.4,1,0,0,4,2,0,1,2,4,0,0,0,4,0,7,0.0,Matches
Nathan,br BRA,"FW,MF",28-099,0.3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,Matches
Ronald,br BRA,MF,21-130,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,28.2,8.0,24,2,0,87,97,6,113,69,71,0,2,0,337,101,103,49.5,0
Opponent Total,0,0,27.8,8.0,21,0,0,102,83,5,122,53,120,0,0,0,358,103,101,50.5,0
