Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
João Pedro,it ITA,FW,32-103,5.2,73,91,80.2,1068,154,37,42,88.1,26,31,83.9,4,5,80.0,0,0.2,0.2,-0.2,3,3,1,0,8,Matches
Gustavo Martins Santos,br BRA,DF,21-314,5.9,287,320,89.7,5732,1992,75,80,93.8,185,196,94.4,26,39,66.7,0,0.0,0.0,0.0,0,14,0,0,16,Matches
Franco Cristaldo,ar ARG,"MF,FW",27-310,5.4,252,317,79.5,4197,1303,121,133,91.0,98,121,81.0,24,49,49.0,0,0.9,1.0,-0.9,17,37,9,0,45,Matches
Rodrigo Ely,br BRA,DF,30-230,5.0,226,260,86.9,4294,1186,68,74,91.9,145,157,92.4,12,25,48.0,0,0.0,0.0,0.0,0,7,0,0,12,Matches
Mathías Villasanti,py PAR,MF,27-148,5.0,271,300,90.3,4538,1221,119,132,90.2,128,134,95.5,18,19,94.7,1,0.8,0.5,0.2,4,22,4,0,29,Matches
Dodi,br BRA,MF,28-064,4.9,151,170,88.8,2455,856,71,81,87.7,64,70,91.4,10,12,83.3,0,0.2,0.2,-0.2,2,19,6,1,20,Matches
João Pedro,br BRA,DF,27-218,4.8,212,257,82.5,3287,947,107,119,89.9,94,107,87.9,8,22,36.4,0,0.1,0.1,-0.1,2,13,1,0,18,Matches
Du Queiroz,br BRA,MF,24-153,4.1,220,255,86.3,3440,926,115,130,88.5,88,95,92.6,11,19,57.9,0,0.1,0.2,-0.1,3,24,1,0,28,Matches
Cristian Pavón,ar ARG,"FW,MF",28-151,3.3,99,133,74.4,1659,408,48,58,82.8,44,58,75.9,6,12,50.0,1,0.6,0.6,0.4,3,10,6,0,11,Matches
Gustavo Nunes,br BRA,"FW,MF",18-213,5.3,154,202,76.2,2341,472,92,111,82.9,47,60,78.3,11,15,73.3,0,0.2,0.2,-0.2,5,12,4,1,13,Matches
Fábio,br BRA,DF,33-347,4.4,182,243,74.9,2862,1258,98,110,89.1,65,90,72.2,14,33,42.4,0,0.1,0.3,-0.1,4,8,5,3,10,Matches
Agustín Marchesín,ar ARG,GK,36-096,4.0,81,114,71.1,2366,1763,8,8,100.0,45,46,97.8,28,60,46.7,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Yeferson Soteldo,ve VEN,FW,26-356,3.3,109,133,82.0,1751,367,56,63,88.9,35,42,83.3,12,17,70.6,1,0.7,0.4,0.3,9,5,7,2,12,Matches
Rafael Cabral,br BRA,GK,34-031,3.0,56,82,68.3,1585,1236,6,6,100.0,27,27,100.0,21,47,44.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Walter Kannemann,ar ARG,DF,33-098,2.1,92,105,87.6,2001,731,24,24,100.0,49,56,87.5,16,19,84.2,1,0.3,0.0,0.7,1,4,0,0,5,Matches
Felipe Carballo,uy URU,MF,27-260,2.1,99,119,83.2,1543,505,58,67,86.6,31,36,86.1,7,10,70.0,0,0.0,0.1,0.0,0,10,0,0,12,Matches
Pedro Geromel,br BRA,DF,38-273,2.0,71,89,79.8,1329,435,21,25,84.0,46,48,95.8,3,13,23.1,0,0.0,0.0,0.0,0,0,0,0,5,Matches
Reinaldo,br BRA,DF,34-266,2.0,127,166,76.5,2277,1000,58,63,92.1,56,70,80.0,10,21,47.6,0,0.4,0.3,-0.4,6,18,1,0,9,Matches
Mayk,br BRA,DF,24-294,1.9,86,114,75.4,1376,639,45,50,90.0,35,49,71.4,6,10,60.0,0,0.0,0.1,0.0,1,9,2,0,14,Matches
Cuiabano,br BRA,DF,21-125,1.8,77,106,72.6,1345,511,36,40,90.0,32,39,82.1,6,16,37.5,0,0.0,0.0,0.0,0,10,2,0,10,Matches
Edenílson,br BRA,"FW,MF",34-185,1.7,65,81,80.2,810,233,40,45,88.9,20,26,76.9,1,5,20.0,0,0.0,0.2,0.0,1,4,1,0,8,Matches
João Pedro Pepê,br BRA,MF,26-166,1.3,68,71,95.8,1216,311,33,33,100.0,23,24,95.8,8,8,100.0,0,0.0,0.0,0.0,0,9,0,0,11,Matches
Diego Costa,es ESP,FW,35-257,1.3,19,25,76.0,287,73,8,10,80.0,9,11,81.8,0,0,0.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Everton,br BRA,"FW,MF",27-095,1.7,43,48,89.6,626,124,29,30,96.7,6,7,85.7,5,5,100.0,0,0.1,0.1,-0.1,2,0,0,0,3,Matches
Nata,br BRA,DF,23-015,1.1,34,48,70.8,725,225,10,14,71.4,19,23,82.6,5,10,50.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Caíque,br BRA,GK,26-325,1.0,9,18,50.0,297,275,3,3,100.0,2,2,100.0,4,13,30.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Zé Guilherme,br BRA,DF,19-096,1.0,69,79,87.3,894,316,48,52,92.3,17,22,77.3,1,1,100.0,0,0.0,0.0,0.0,0,9,1,0,6,Matches
Nathan Fernandes,br BRA,"FW,MF",19-125,2.4,58,73,79.5,852,233,31,34,91.2,20,23,87.0,4,7,57.1,0,0.1,0.3,-0.1,3,4,4,0,8,Matches
Nathan,br BRA,"FW,MF",28-099,0.3,14,19,73.7,174,70,10,11,90.9,4,5,80.0,0,0,0.0,0,0.0,0.0,0.0,1,1,1,0,5,Matches
Ronald,br BRA,MF,21-130,0.1,1,1,100.0,17,0,0,0,0.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,28.2,8.0,3305,4039,81.8,57344,19770,1475,1648,89.5,1461,1676,87.2,281,512,54.9,4,4.8,5.1,-0.8,67,256,56,7,324,0
Opponent Total,0,0,27.8,8.0,3423,4138,82.7,59670,20923,1561,1738,89.8,1469,1676,87.6,316,531,59.5,7,5.4,5.7,1.6,77,261,54,15,333,0
