Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
João Pedro,it ITA,FW,32-103,5.2,6,1.15,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Martins Santos,br BRA,DF,21-314,5.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Franco Cristaldo,ar ARG,"MF,FW",27-310,5.4,32,5.94,22,8,0,1,1,0,1,0.19,0,1,0,0,0,0,Matches
Rodrigo Ely,br BRA,DF,30-230,5.0,2,0.4,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Mathías Villasanti,py PAR,MF,27-148,5.0,10,2.0,10,0,0,0,0,0,2,0.4,2,0,0,0,0,0,Matches
Dodi,br BRA,MF,28-064,4.9,6,1.21,5,0,1,0,0,0,1,0.2,1,0,0,0,0,0,Matches
João Pedro,br BRA,DF,27-218,4.8,6,1.26,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Du Queiroz,br BRA,MF,24-153,4.1,4,0.99,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cristian Pavón,ar ARG,"FW,MF",28-151,3.3,10,2.99,8,0,0,2,0,0,2,0.6,1,0,0,1,0,0,Matches
Gustavo Nunes,br BRA,"FW,MF",18-213,5.3,12,2.28,9,0,3,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fábio,br BRA,DF,33-347,4.4,11,2.48,9,1,0,1,0,0,1,0.23,0,1,0,0,0,0,Matches
Agustín Marchesín,ar ARG,GK,36-096,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yeferson Soteldo,ve VEN,FW,26-356,3.3,10,3.02,10,0,0,0,0,0,1,0.3,1,0,0,0,0,0,Matches
Rafael Cabral,br BRA,GK,34-031,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Walter Kannemann,ar ARG,DF,33-098,2.1,1,0.47,0,0,0,1,0,0,1,0.47,0,0,0,1,0,0,Matches
Felipe Carballo,uy URU,MF,27-260,2.1,3,1.45,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Geromel,br BRA,DF,38-273,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Reinaldo,br BRA,DF,34-266,2.0,11,5.5,5,5,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Mayk,br BRA,DF,24-294,1.9,2,1.03,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cuiabano,br BRA,DF,21-125,1.8,2,1.1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Edenílson,br BRA,"FW,MF",34-185,1.7,2,1.15,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Pedro Pepê,br BRA,MF,26-166,1.3,4,3.05,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Costa,es ESP,FW,35-257,1.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Everton,br BRA,"FW,MF",27-095,1.7,5,2.88,1,2,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Nata,br BRA,DF,23-015,1.1,1,0.92,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Caíque,br BRA,GK,26-325,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Zé Guilherme,br BRA,DF,19-096,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nathan Fernandes,br BRA,"FW,MF",19-125,2.4,5,2.1,3,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nathan,br BRA,"FW,MF",28-099,0.3,2,6.43,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Ronald,br BRA,MF,21-130,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,28.2,8.0,147,18.37,109,17,7,10,4,0,9,1.13,5,2,0,2,0,0,0
Opponent Total,0,0,27.8,8.0,188,23.5,141,14,11,13,6,3,18,2.25,14,1,2,1,0,0,0
