Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Stole Dimitrievski,mk MKD,GK,29.0,37.0,47,1,1,5,2,46.9,0.31,1.9,0.05,168,598,28.1,928,171,47.1,39.4,267,60.3,48.4,529,23,4.3,38,1.03,14.6,Matches
Cárdenas,es ESP,GK,26.0,1.0,1,0,0,0,0,0.9,0.93,-0.1,-0.07,2,15,13.3,36,5,36.1,36.3,4,50.0,53.5,5,0,0.0,2,2.0,17.0,Matches
Squad Total,0,0,29.4,38.0,48,1,1,5,2,47.8,0.31,1.8,0.05,170,613,27.7,915,176,46.3,0.0,320,59.1,47.8,534,23,4.3,40,1.05,0.0,0
Opponent Total,0,0,26.9,38.0,29,6,1,3,0,43.4,0.23,14.4,0.38,245,640,38.3,1122,148,40.6,35.8,332,55.4,45.1,526,29,5.5,45,1.18,15.4,0
