Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Stole Dimitrievski,mk MKD,GK,29.0,37,37,3330,37.0,47,1.27,150,104,69.3,8,14,15,13,35.1,2,1,1,0,50.0,Matches
Cárdenas,es ESP,GK,26.0,1,1,90,1.0,1,1.0,1,0,0.0,0,0,1,0,0.0,0,0,0,0,0.0,Matches
Squad Total,0,0,29.4,38,38,3420,38.0,48,1.26,151,104,68.9,8,14,16,13,34.2,2,1,1,0,50.0,0
Opponent Total,0,0,26.9,38,38,3420,38.0,29,0.76,166,137,86.1,16,14,8,19,50.0,6,6,0,0,0.0,0
