Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Stole Dimitrievski,mk MKD,GK,29.0,37.0,1271,1053,1259,12,0,0,1271,1,1,100.0,0,0.0,637,3664,2248,0,0,0,0,0,510,0,Matches
Florian Lejeune,fr FRA,DF,32.0,37.0,2386,341,1317,953,131,36,2386,5,4,80.0,0,0.0,1250,5730,2951,15,6,0,13,4,1494,4,Matches
Isaac Palazón Camacho,es ESP,"MF,FW",28.0,31.0,1638,43,232,725,705,55,1636,87,35,40.2,45,51.7,875,4561,1717,40,54,7,93,65,1087,152,Matches
Iván Balliu,al ALB,DF,31.0,31.9,1736,83,477,797,471,33,1736,20,7,35.0,10,50.0,708,3600,1825,50,29,5,28,11,876,100,Matches
Óscar Valentín,es ESP,MF,28.0,29.9,1583,85,401,1032,162,18,1583,13,7,53.8,4,30.8,709,3889,1937,24,24,1,33,10,867,11,Matches
Álvaro García,es ESP,"FW,MF",30.0,27.5,1102,33,196,354,567,101,1102,25,10,40.0,14,56.0,547,2790,1229,56,21,22,54,11,696,252,Matches
Alfonso Espino,uy URU,DF,31.0,27.9,1740,82,607,801,360,27,1740,50,24,48.0,25,50.0,725,3497,1887,41,26,10,42,18,887,89,Matches
Unai López,es ESP,MF,27.0,23.4,1675,35,340,980,371,16,1675,39,22,56.4,17,43.6,886,4167,1964,32,24,2,26,23,1128,59,Matches
Sergio Camello,es ESP,FW,22.0,18.5,580,18,47,278,265,62,580,49,16,32.7,31,63.3,327,1613,637,22,20,10,53,26,421,79,Matches
Abdul Mumin,gh GHA,DF,25.0,18.8,956,127,578,359,25,8,956,4,2,50.0,1,25.0,492,2318,989,6,2,0,7,3,558,4,Matches
Aridane Hernández,es ESP,DF,34.0,18.8,959,155,586,358,18,10,959,3,1,33.3,0,0.0,438,1991,843,0,2,0,8,0,538,0,Matches
Óscar Trejo,ar ARG,"FW,MF",35.0,15.3,1016,15,76,546,411,51,1016,85,33,38.8,43,50.6,545,2643,1054,28,24,10,45,60,778,81,Matches
Pathé Ciss,sn SEN,MF,29.0,18.5,1126,67,330,672,133,26,1126,21,17,81.0,3,14.3,562,2643,1188,14,9,2,19,18,652,22,Matches
Raúl de Tomás,es ESP,FW,28.0,14.1,439,12,33,226,183,58,438,44,20,45.5,19,43.2,266,1200,372,11,5,4,44,27,348,73,Matches
Jorge de Frutos,es ESP,"FW,MF",26.0,17.2,668,17,97,258,333,49,668,49,15,30.6,25,51.0,380,2508,1383,42,29,12,33,15,450,144,Matches
Pep Chavarría,es ESP,"DF,MF",25.0,13.0,941,32,257,398,292,14,941,28,11,39.3,10,35.7,492,2754,1338,28,32,4,25,7,593,84,Matches
Kike Pérez,es ESP,"MF,FW",26.0,9.3,510,14,76,285,155,15,510,33,9,27.3,19,57.6,296,1798,879,17,10,3,30,16,346,42,Matches
Andrei Ratiu,ro ROU,"DF,MF",25.0,7.0,392,22,121,157,116,18,392,29,13,44.8,14,48.3,178,1299,729,28,19,8,14,7,219,25,Matches
Crespo,pt POR,MF,26.0,5.9,367,21,80,217,74,6,367,20,13,65.0,5,25.0,205,1106,554,13,8,0,22,15,246,20,Matches
Randy Nteka,ao ANG,"FW,MF",25.0,6.4,284,13,34,122,131,36,283,17,7,41.2,8,47.1,156,784,404,12,7,6,18,20,199,35,Matches
Radamel Falcao,co COL,"FW,DF",37.0,4.5,169,4,13,67,91,23,168,8,3,37.5,4,50.0,97,429,171,7,4,5,13,12,132,23,Matches
Cárdenas,es ESP,GK,26.0,1.0,41,32,41,0,0,0,41,0,0,0.0,0,0.0,24,139,79,0,0,0,0,0,24,0,Matches
Bebé,cv CPV,"MF,FW",33.0,2.4,145,2,8,55,88,7,144,22,12,54.5,9,40.9,85,848,390,17,10,5,10,3,97,24,Matches
Salvi,es ESP,MF,32.0,0.3,14,0,1,9,4,0,14,1,1,100.0,0,0.0,14,102,47,2,2,0,0,2,13,2,Matches
José Pozo,es ESP,MF,27.0,0.2,16,0,2,9,5,0,16,0,0,0.0,0,0.0,11,47,19,0,1,0,4,0,12,2,Matches
Diego Méndez,es ESP,MF,19.0,0.1,3,0,1,2,0,0,3,0,0,0.0,0,0.0,1,12,10,1,0,0,0,0,0,0,Matches
Squad Total,0,0,29.4,38.0,21757,2306,7210,9672,5091,669,21751,653,283,43.3,306,46.9,10906,56132,26844,506,368,116,634,373,13171,1327,0
Opponent Total,0,0,26.9,38.0,21917,2382,7287,9837,5015,770,21915,673,338,50.2,270,40.1,11508,64079,34744,658,446,165,621,360,13403,1351,0
