Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Stole Dimitrievski,mk MKD,GK,29.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Florian Lejeune,fr FRA,DF,32.0,37,37,3327.0,37.0,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,3.3,3.3,0.7,4.0,15.0,114.0,4.0,0.08,0.03,0.11,0.08,0.11,0.09,0.02,0.11,0.09,0.11,Matches
Isaac Palazón Camacho,es ESP,"MF,FW",28.0,37,34,2791.0,31.0,4.0,1.0,5.0,2.0,2.0,2.0,8.0,0.0,5.9,4.4,1.9,6.3,40.0,128.0,152.0,0.13,0.03,0.16,0.06,0.1,0.19,0.06,0.25,0.14,0.2,Matches
Iván Balliu,al ALB,DF,31.0,33,32,2873.0,31.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,2.6,3.3,50.0,98.0,100.0,0.0,0.03,0.03,0.0,0.03,0.02,0.08,0.1,0.02,0.1,Matches
Óscar Valentín,es ESP,MF,28.0,34,32,2692.0,29.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.7,1.7,0.6,2.2,24.0,132.0,11.0,0.03,0.0,0.03,0.03,0.03,0.06,0.02,0.07,0.06,0.07,Matches
Álvaro García,es ESP,"FW,MF",30.0,32,30,2475.0,27.5,6.0,1.0,7.0,6.0,0.0,0.0,8.0,1.0,6.2,6.2,3.0,9.2,56.0,63.0,252.0,0.22,0.04,0.25,0.22,0.25,0.22,0.11,0.33,0.22,0.33,Matches
Alfonso Espino,uy URU,DF,31.0,31,29,2507.0,27.9,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,2.8,3.8,41.0,113.0,89.0,0.0,0.04,0.04,0.0,0.04,0.04,0.1,0.14,0.04,0.14,Matches
Unai López,es ESP,MF,27.0,35,28,2108.0,23.4,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,1.1,1.1,2.5,3.7,32.0,116.0,59.0,0.04,0.09,0.13,0.04,0.13,0.05,0.11,0.16,0.05,0.16,Matches
Sergio Camello,es ESP,FW,22.0,31,20,1661.0,18.5,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,4.5,4.5,1.3,5.8,22.0,41.0,79.0,0.16,0.05,0.22,0.16,0.22,0.24,0.07,0.31,0.24,0.31,Matches
Abdul Mumin,gh GHA,DF,25.0,20,19,1694.0,18.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.4,0.4,0.3,0.7,6.0,38.0,4.0,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,Matches
