Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Stole Dimitrievski,mk MKD,GK,29.0,37,3330.0,90.0,97.4,37.0,37,90.0,37,0,0.0,1,1.03,29.0,47.0,-18.0,-0.49,0.51,41.3,43.7,-2.4,-0.06,-0.17,Matches
Florian Lejeune,fr FRA,DF,32.0,37,3327.0,90.0,97.3,37.0,37,90.0,36,0,0.0,0,1.0,29.0,48.0,-19.0,-0.51,-0.51,40.9,43.5,-2.7,-0.07,-0.47,Matches
Isaac Palazón Camacho,es ESP,"MF,FW",28.0,37,2791.0,75.0,81.6,31.0,34,79.0,12,3,31.0,0,1.03,27.0,32.0,-5.0,-0.16,1.84,34.7,33.6,1.0,0.03,0.51,Matches
Iván Balliu,al ALB,DF,31.0,33,2873.0,87.0,84.0,31.9,32,89.0,28,1,27.0,4,1.12,27.0,39.0,-12.0,-0.38,0.78,37.1,34.3,2.9,0.09,0.94,Matches
Óscar Valentín,es ESP,MF,28.0,34,2692.0,79.0,78.7,29.9,32,83.0,20,2,21.0,2,1.09,22.0,29.0,-7.0,-0.23,1.25,34.5,33.7,0.8,0.03,0.41,Matches
Álvaro García,es ESP,"FW,MF",30.0,32,2475.0,77.0,72.4,27.5,30,81.0,11,2,19.0,0,0.91,22.0,38.0,-16.0,-0.58,-0.3,32.4,34.7,-2.3,-0.08,-0.09,Matches
Alfonso Espino,uy URU,DF,31.0,31,2507.0,81.0,73.3,27.9,29,84.0,20,2,34.0,6,1.06,22.0,37.0,-15.0,-0.54,-0.14,30.5,38.3,-7.8,-0.28,-0.82,Matches
Unai López,es ESP,MF,27.0,35,2108.0,60.0,61.6,23.4,28,70.0,5,7,23.0,2,1.06,19.0,28.0,-9.0,-0.38,0.3,26.1,27.4,-1.3,-0.05,0.01,Matches
Sergio Camello,es ESP,FW,22.0,31,1661.0,54.0,48.6,18.5,20,70.0,1,11,24.0,6,0.94,12.0,27.0,-15.0,-0.81,-0.61,20.7,21.8,-1.1,-0.06,0.0,Matches
Abdul Mumin,gh GHA,DF,25.0,20,1694.0,85.0,49.5,18.8,19,89.0,17,1,3.0,15,1.0,11.0,21.0,-10.0,-0.53,-0.06,18.5,22.1,-3.5,-0.19,-0.25,Matches
Aridane Hernández,es ESP,DF,34.0,19,1690.0,89.0,49.4,18.8,19,89.0,18,0,0.0,12,1.11,17.0,26.0,-9.0,-0.48,0.04,23.5,22.6,0.9,0.05,0.21,Matches
Óscar Trejo,ar ARG,"FW,MF",35.0,31,1380.0,45.0,40.4,15.3,19,60.0,1,12,20.0,2,1.1,13.0,18.0,-5.0,-0.33,0.29,18.5,19.5,-1.0,-0.07,-0.01,Matches
Pathé Ciss,sn SEN,MF,29.0,31,1664.0,54.0,48.7,18.5,16,79.0,7,15,27.0,3,1.16,12.0,30.0,-18.0,-0.97,-0.92,16.0,22.1,-6.1,-0.33,-0.53,Matches
Raúl de Tomás,es ESP,FW,28.0,25,1272.0,51.0,37.2,14.1,15,69.0,1,10,23.0,11,0.96,13.0,14.0,-1.0,-0.07,0.68,13.7,15.0,-1.3,-0.09,-0.05,Matches
Jorge de Frutos,es ESP,"FW,MF",26.0,36,1549.0,43.0,45.3,17.2,14,75.0,2,22,23.0,1,0.97,12.0,21.0,-9.0,-0.52,-0.04,18.8,17.4,1.4,0.08,0.26,Matches
Pep Chavarría,es ESP,"DF,MF",25.0,22,1167.0,53.0,34.1,13.0,12,82.0,9,10,18.0,13,0.83,7.0,15.0,-8.0,-0.62,-0.18,12.1,8.2,3.9,0.3,0.55,Matches
Kike Pérez,es ESP,"MF,FW",26.0,24,835.0,35.0,24.4,9.3,9,59.0,0,15,20.0,8,0.92,6.0,14.0,-8.0,-0.86,-0.48,11.2,11.8,-0.7,-0.07,-0.01,Matches
Andrei Ratiu,ro ROU,"DF,MF",25.0,12,630.0,53.0,18.4,7.0,6,82.0,3,6,24.0,22,0.58,3.0,12.0,-9.0,-1.29,-0.96,5.9,11.0,-5.2,-0.74,-0.83,Matches
Crespo,pt POR,MF,26.0,15,527.0,35.0,15.4,5.9,4,70.0,0,11,23.0,2,0.73,2.0,8.0,-6.0,-1.02,-0.62,6.0,7.7,-1.6,-0.28,-0.26,Matches
Randy Nteka,ao ANG,"FW,MF",25.0,16,572.0,36.0,16.7,6.4,3,74.0,0,13,27.0,12,0.94,3.0,11.0,-8.0,-1.26,-0.91,8.0,9.3,-1.4,-0.21,-0.18,Matches
Radamel Falcao,co COL,"FW,DF",37.0,22,407.0,19.0,11.9,4.5,2,63.0,0,20,14.0,12,0.87,7.0,7.0,0.0,0.0,0.57,6.3,5.1,1.2,0.25,0.36,Matches
Cárdenas,es ESP,GK,26.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,36,0.0,0.0,1.0,-1.0,-1.0,-0.51,1.1,0.9,0.1,0.11,0.17,Matches
Bebé,cv CPV,"MF,FW",33.0,19,212.0,11.0,6.2,2.4,0,0.0,0,19,11.0,15,1.16,4.0,2.0,2.0,0.85,1.44,5.5,3.6,1.9,0.79,0.91,Matches
Salvi,es ESP,MF,32.0,1,28.0,28.0,0.8,0.3,0,0.0,0,1,28.0,0,3.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,-0.1,-0.3,-0.24,Matches
José Pozo,es ESP,MF,27.0,2,19.0,10.0,0.6,0.2,0,0.0,0,2,10.0,29,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,-0.1,-0.56,-0.5,Matches
Diego Méndez,es ESP,MF,19.0,1,5.0,5.0,0.1,0.1,0,0.0,0,1,5.0,13,3.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.82,-0.76,Matches
Jorge Moreno,es ESP,DF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Morro,es ESP,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Muñoz,es ESP,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Martín Pascual,es ESP,DF,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,29.4,38,3420.0,90.0,100.0,38.0,418,81.0,229,186,21.0,255,1.0,29.0,48.0,-19.0,-0.5,0.0,42.3,44.6,-2.3,-0.06,0.0,0
Opponent Total,0,0,26.9,38,3420.0,90.0,100.0,38.0,418,81.0,237,178,21.0,241,1.63,48.0,29.0,19.0,0.5,0.0,44.6,42.3,2.3,0.06,0.0,0
