Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Vanja Milinković-Savić,rs SRB,GK,26.0,36.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Raoul Bellanova,it ITA,DF,23.0,33.8,1,32,3,9.4,0.95,0.09,0.03,0.33,16.6,0,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
Duván Zapata,co COL,FW,32.0,32.0,12,99,38,38.4,3.09,1.19,0.12,0.32,13.3,0,0,0,10.9,10.9,0.11,1.1,1.1,Matches
Ricardo Rodríguez,ch SUI,DF,30.0,30.8,1,11,2,18.2,0.36,0.06,0.09,0.5,27.2,2,0,0,0.3,0.3,0.03,0.7,0.7,Matches
Nikola Vlašić,hr CRO,"MF,FW",25.0,29.0,3,46,11,23.9,1.59,0.38,0.07,0.27,20.1,1,0,0,2.4,2.4,0.05,0.6,0.6,Matches
Alessandro Buongiorno,it ITA,DF,24.0,28.1,3,13,6,46.2,0.46,0.21,0.23,0.5,9.5,0,0,0,1.6,1.6,0.12,1.4,1.4,Matches
Samuele Ricci,it ITA,MF,21.0,26.6,1,30,5,16.7,1.13,0.19,0.03,0.2,22.7,0,0,0,1.3,1.3,0.04,-0.3,-0.3,Matches
Adrien Tameze,cm CMR,"DF,MF",29.0,23.8,0,9,0,0.0,0.38,0.0,0.0,0.0,13.0,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
Ivan Ilić,rs SRB,MF,22.0,23.3,3,27,11,40.7,1.16,0.47,0.11,0.27,22.4,6,0,0,2.1,2.1,0.08,0.9,0.9,Matches
Antonio Sanabria,py PAR,"FW,MF",27.0,23.7,5,52,14,26.9,2.19,0.59,0.06,0.21,12.7,0,2,2,9.3,7.7,0.15,-4.3,-4.7,Matches
Valentino Lazaro,at AUT,"DF,MF",27.0,22.2,0,17,4,23.5,0.77,0.18,0.0,0.0,16.2,3,0,0,1.7,1.7,0.1,-1.7,-1.7,Matches
Karol Linetty,pl POL,MF,28.0,20.6,0,16,1,6.3,0.78,0.05,0.0,0.0,25.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Mërgim Vojvoda,xk KVX,DF,28.0,15.3,0,9,4,44.4,0.59,0.26,0.0,0.0,21.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Adam Masina,ma MAR,DF,29.0,11.4,0,5,1,20.0,0.44,0.09,0.0,0.0,13.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Perr Schuurs,nl NED,DF,23.0,8.6,1,7,1,14.3,0.82,0.12,0.14,1.0,25.5,0,0,0,0.7,0.7,0.1,0.3,0.3,Matches
Koffi Djidji,ci CIV,DF,30.0,8.4,0,2,0,0.0,0.24,0.0,0.0,0.0,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Pietro Pellegri,it ITA,FW,22.0,8.4,1,13,4,30.8,1.55,0.48,0.08,0.25,10.2,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
Matteo Lovato,it ITA,DF,23.0,6.0,0,1,0,0.0,0.17,0.0,0.0,0.0,12.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Demba Seck,sn SEN,MF,22.0,4.7,0,9,2,22.2,1.91,0.42,0.0,0.0,17.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Gvidas Gineitis,lt LTU,MF,19.0,6.0,0,9,2,22.2,1.51,0.33,0.0,0.0,26.8,3,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Nemanja Radonjić,rs SRB,"MF,FW",27.0,4.2,3,12,5,41.7,2.89,1.2,0.25,0.6,16.6,0,0,0,1.7,1.7,0.14,1.3,1.3,Matches
David Okereke,ng NGA,"FW,MF",25.0,2.8,0,8,5,62.5,2.86,1.79,0.0,0.0,19.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Saba Sazonov,ge GEO,DF,21.0,4.0,0,1,0,0.0,0.25,0.0,0.0,0.0,3.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2,Matches
Luca Gemello,it ITA,GK,23.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Brandon Soppy,fr FRA,DF,21.0,2.0,0,1,0,0.0,0.51,0.0,0.0,0.0,25.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Yann Karamoh,fr FRA,"MF,FW",25.0,1.8,0,2,1,50.0,1.11,0.56,0.0,0.0,14.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
David Zima,cz CZE,DF,22.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Zanos Savva,cy CYP,"DF,MF",17.0,0.3,1,1,1,100.0,3.21,3.21,1.0,1.0,8.2,0,0,0,0.2,0.2,0.16,0.8,0.8,Matches
Alessandro Dellavalle,it ITA,DF,19.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Verdi,it ITA,FW,31.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.4,38.0,35,432,121,28.0,11.37,3.18,0.08,0.27,17.1,15,2,2,37.7,36.1,0.09,-2.7,-3.1,0
Opponent Total,0,0,26.6,38.0,36,414,136,32.9,10.89,3.58,0.07,0.21,18.6,11,7,7,37.4,31.9,0.08,-1.4,-2.9,0
