D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-14,21:15,Coppa Italia,First round,Mon,Home,W,2,1,FeralpiSalò,0.0,0.0,67,9067,Ricardo Rodríguez,3-4-3,Paride Tremolada,Match Report,0
2023-08-21,18:30,Serie A,Matchweek 1,Mon,Home,D,0,0,Cagliari,1.0,0.4,57,20296,Ricardo Rodríguez,3-4-3,Francesco Cosso,Match Report,0
2023-08-26,20:45,Serie A,Matchweek 2,Sat,Away,L,1,4,Milan,0.5,3.0,41,72013,Ricardo Rodríguez,3-4-3,Maurizio Mariani,Match Report,0
2023-09-03,18:30,Serie A,Matchweek 3,Sun,Home,W,1,0,Genoa,0.4,0.2,63,24433,Ricardo Rodríguez,3-4-3,Daniele Chiffi,Match Report,0
2023-09-18,18:30,Serie A,Matchweek 4,Mon,Away,W,3,0,Salernitana,1.8,0.7,44,15480,Ricardo Rodríguez,3-4-3,Antonio Giua,Match Report,0
2023-09-24,20:45,Serie A,Matchweek 5,Sun,Home,D,1,1,Roma,0.9,1.4,41,23299,Ricardo Rodríguez,3-4-3,Marco Guida,Match Report,0
2023-09-27,20:45,Serie A,Matchweek 6,Wed,Away,L,0,2,Lazio,0.3,0.9,49,35100,Ricardo Rodríguez,3-4-3,Michael Fabbri,Match Report,0
2023-10-02,18:30,Serie A,Matchweek 7,Mon,Home,D,0,0,Hellas Verona,0.6,0.3,55,19419,Ricardo Rodríguez,3-4-3,Ermanno Feliciani,Match Report,0
2023-10-07,18:00,Serie A,Matchweek 8,Sat,Away,L,0,2,Juventus,0.6,1.9,50,38858,Ricardo Rodríguez,3-4-3,Davide Massa,Match Report,0
2023-10-21,18:00,Serie A,Matchweek 9,Sat,Home,L,0,3,Inter,0.4,2.5,47,26193,Ricardo Rodríguez,3-4-3,Matteo Marchetti,Match Report,0
2023-10-28,18:00,Serie A,Matchweek 10,Sat,Away,W,1,0,Lecce,0.8,0.5,51,26123,Ricardo Rodríguez,3-5-2,Gianluca Aureliano,Match Report,0
2023-11-02,21:00,Coppa Italia,Second round,Thu,Home,L,1,2,Frosinone,0.0,0.0,56,5233,Ricardo Rodríguez,3-5-2,Francesco Fourneau,Match Report,Required Extra Time
2023-11-06,20:45,Serie A,Matchweek 11,Mon,Home,W,2,1,Sassuolo,3.5,0.5,54,18000,Ricardo Rodríguez,3-4-1-2,Maria Sole Ferrieri Caputi,Match Report,0
2023-11-11,20:45,Serie A,Matchweek 12,Sat,Away,D,1,1,Monza,1.0,0.9,56,11777,Ricardo Rodríguez,3-5-2,Daniele Doveri,Match Report,0
2023-11-27,20:45,Serie A,Matchweek 13,Mon,Away,L,0,2,Bologna,0.4,1.5,52,20705,Ricardo Rodríguez,3-4-1-2,Andrea Colombo,Match Report,0
2023-12-04,20:45,Serie A,Matchweek 14,Mon,Home,W,3,0,Atalanta,1.7,0.5,54,18507,Ricardo Rodríguez,3-4-1-2,Marco Piccinini,Match Report,0
2023-12-10,12:30,Serie A,Matchweek 15,Sun,Away,D,0,0,Frosinone,1.2,0.8,48,13807,Ricardo Rodríguez,3-5-2,Luca Massimi,Match Report,0
2023-12-16,20:45,Serie A,Matchweek 16,Sat,Home,W,1,0,Empoli,1.1,0.3,53,17815,Ricardo Rodríguez,3-4-1-2,Livio Marinelli,Match Report,0
2023-12-23,15:00,Serie A,Matchweek 17,Sat,Home,D,1,1,Udinese,1.0,0.9,62,23546,Ricardo Rodríguez,3-4-3,Michael Fabbri,Match Report,0
2023-12-29,18:30,Serie A,Matchweek 18,Fri,Away,L,0,1,Fiorentina,0.3,0.5,48,32915,Ricardo Rodríguez,3-4-3,Federico La Penna,Match Report,0
2024-01-07,15:00,Serie A,Matchweek 19,Sun,Home,W,3,0,Napoli,2.1,1.0,50,23960,Ricardo Rodríguez,3-4-1-2,Maurizio Mariani,Match Report,0
2024-01-13,15:00,Serie A,Matchweek 20,Sat,Away,D,0,0,Genoa,0.4,0.5,56,33019,Ricardo Rodríguez,3-4-1-2,Antonio Giua,Match Report,0
2024-01-26,20:45,Serie A,Matchweek 22,Fri,Away,W,2,1,Cagliari,1.6,2.2,49,16196,Ricardo Rodríguez,3-4-3,Andrea Colombo,Match Report,0
2024-02-04,12:30,Serie A,Matchweek 23,Sun,Home,D,0,0,Salernitana,0.8,0.1,67,24461,Ricardo Rodríguez,3-4-3,Daniele Chiffi,Match Report,0
2024-02-10,20:45,Serie A,Matchweek 24,Sat,Away,D,1,1,Sassuolo,1.0,0.4,58,10955,Ricardo Rodríguez,3-4-3,Daniele Orsato,Match Report,0
2024-02-16,19:00,Serie A,Matchweek 25,Fri,Home,W,2,0,Lecce,1.2,0.5,59,22457,Vanja Milinković-Savić,3-4-1-2,Giovanni Ayroldi,Match Report,0
2024-02-22,20:45,Serie A,Matchweek 21,Thu,Home,L,0,2,Lazio,1.5,0.5,55,22742,Vanja Milinković-Savić,3-4-1-2,Federico La Penna,Match Report,0
2024-02-26,18:30,Serie A,Matchweek 26,Mon,Away,L,2,3,Roma,0.6,1.4,46,61595,Vanja Milinković-Savić,3-4-1-2,Juan Sacchi,Match Report,0
2024-03-02,20:45,Serie A,Matchweek 27,Sat,Home,D,0,0,Fiorentina,0.6,0.6,35,22845,Ricardo Rodríguez,3-4-1-2,Matteo Marchetti,Match Report,0
2024-03-08,20:45,Serie A,Matchweek 28,Fri,Away,D,1,1,Napoli,0.9,1.6,37,42000,Ricardo Rodríguez,3-4-1-2,Daniele Orsato,Match Report,0
2024-03-16,15:00,Serie A,Matchweek 29,Sat,Away,W,2,0,Udinese,1.0,0.4,57,21223,Ricardo Rodríguez,3-4-3,Andrea Colombo,Match Report,0
2024-03-30,15:00,Serie A,Matchweek 30,Sat,Home,W,1,0,Monza,1.6,0.8,61,24286,Ricardo Rodríguez,3-4-1-2,Gianluca Aureliano,Match Report,0
2024-04-06,20:45,Serie A,Matchweek 31,Sat,Away,L,2,3,Empoli,2.1,0.5,64,8374,Ricardo Rodríguez,3-4-1-2,Davide Massa,Match Report,0
2024-04-13,18:00,Serie A,Matchweek 32,Sat,Home,D,0,0,Juventus,0.6,1.2,48,27788,Ricardo Rodríguez,3-4-1-2,Fabio Maresca,Match Report,0
2024-04-21,15:00,Serie A,Matchweek 33,Sun,Home,D,0,0,Frosinone,0.6,0.6,53,23728,Ricardo Rodríguez,3-4-1-2,Antonio Rapuano,Match Report,0
