Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Vanja Milinković-Savić,rs SRB,GK,26.0,36.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,14,4,Matches
Raoul Bellanova,it ITA,DF,23.0,33.8,36,26,15,17,4,18,31,58.1,13,21,4,17,15,51,36,3,Matches
Duván Zapata,co COL,FW,32.0,32.0,18,7,9,2,7,3,12,25.0,9,20,6,14,7,25,26,0,Matches
Ricardo Rodríguez,ch SUI,DF,30.0,30.8,45,26,21,22,2,28,45,62.2,17,22,9,13,24,69,64,2,Matches
Nikola Vlašić,hr CRO,"MF,FW",25.0,29.0,28,16,6,14,8,4,30,13.3,26,26,7,19,11,39,16,0,Matches
Alessandro Buongiorno,it ITA,DF,24.0,28.1,70,39,43,24,3,24,34,70.6,10,20,12,8,69,139,131,0,Matches
Samuele Ricci,it ITA,MF,21.0,26.6,33,18,17,12,4,15,23,65.2,8,21,3,18,27,60,25,0,Matches
Adrien Tameze,cm CMR,"DF,MF",29.0,23.8,35,16,13,18,4,18,37,48.6,19,24,11,13,47,82,25,2,Matches
Ivan Ilić,rs SRB,MF,22.0,23.3,22,8,9,10,3,13,27,48.1,14,20,7,13,20,42,31,0,Matches
Antonio Sanabria,py PAR,"FW,MF",27.0,23.7,18,15,5,9,4,4,9,44.4,5,7,1,6,6,24,12,0,Matches
Valentino Lazaro,at AUT,"DF,MF",27.0,22.2,18,11,7,9,2,13,19,68.4,6,14,1,13,8,26,29,0,Matches
Karol Linetty,pl POL,MF,28.0,20.6,30,21,9,20,1,9,29,31.0,20,24,8,16,23,53,27,1,Matches
Mërgim Vojvoda,xk KVX,DF,28.0,15.3,17,8,7,6,4,11,16,68.8,5,12,2,10,13,30,28,0,Matches
Adam Masina,ma MAR,DF,29.0,11.4,17,12,8,8,1,5,20,25.0,15,12,6,6,11,28,30,0,Matches
Perr Schuurs,nl NED,DF,23.0,8.6,20,12,11,8,1,3,9,33.3,6,10,2,8,9,29,23,0,Matches
Koffi Djidji,ci CIV,DF,30.0,8.4,14,9,9,5,0,3,4,75.0,1,10,5,5,10,24,20,0,Matches
Pietro Pellegri,it ITA,FW,22.0,8.4,5,1,1,4,0,1,5,20.0,4,4,1,3,2,7,3,0,Matches
Matteo Lovato,it ITA,DF,23.0,6.0,10,7,5,5,0,4,5,80.0,1,9,5,4,13,23,10,0,Matches
Demba Seck,sn SEN,MF,22.0,4.7,5,3,1,4,0,3,4,75.0,1,1,0,1,1,6,0,0,Matches
Gvidas Gineitis,lt LTU,MF,19.0,6.0,11,7,3,8,0,4,7,57.1,3,10,4,6,4,15,9,1,Matches
Nemanja Radonjić,rs SRB,"MF,FW",27.0,4.2,1,1,0,0,1,1,3,33.3,2,3,0,3,0,1,0,0,Matches
David Okereke,ng NGA,"FW,MF",25.0,2.8,3,1,1,1,1,0,3,0.0,3,2,0,2,1,4,0,0,Matches
Saba Sazonov,ge GEO,DF,21.0,4.0,9,7,4,5,0,3,3,100.0,0,8,5,3,3,12,22,0,Matches
Luca Gemello,it ITA,GK,23.0,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,Matches
Brandon Soppy,fr FRA,DF,21.0,2.0,2,2,1,1,0,2,6,33.3,4,2,0,2,0,2,3,1,Matches
Yann Karamoh,fr FRA,"MF,FW",25.0,1.8,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,1,0,Matches
David Zima,cz CZE,DF,22.0,1.0,1,1,1,0,0,0,0,0.0,0,0,0,0,3,4,7,0,Matches
Zanos Savva,cy CYP,"DF,MF",17.0,0.3,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,1,0,Matches
Alessandro Dellavalle,it ITA,DF,19.0,0.2,0,0,0,0,0,0,0,0.0,0,1,1,0,1,1,0,0,Matches
Simone Verdi,it ITA,FW,31.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.4,38.0,471,275,207,213,51,191,386,49.5,195,303,100,203,329,800,594,15,0
Opponent Total,0,0,26.6,38.0,519,311,255,220,44,247,491,50.3,244,344,114,230,291,810,702,3,0
