Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Vanja Milinković-Savić,rs SRB,GK,26.0,36.0,2,0,0,0,2,0,0,1,0,0,0,0,47,9,2,81.8,Matches
Raoul Bellanova,it ITA,DF,23.0,33.8,5,0,0,14,53,2,178,15,26,0,0,0,127,30,32,48.4,Matches
Duván Zapata,co COL,FW,32.0,32.0,2,0,0,53,67,22,50,7,7,0,0,0,85,129,115,52.9,Matches
Ricardo Rodríguez,ch SUI,DF,30.0,30.8,4,0,0,25,9,1,57,24,26,0,0,0,112,41,29,58.6,Matches
Nikola Vlašić,hr CRO,"MF,FW",25.0,29.0,3,0,0,26,37,9,37,11,16,0,0,0,152,25,37,40.3,Matches
Alessandro Buongiorno,it ITA,DF,24.0,28.1,7,0,0,69,39,1,3,69,39,1,1,0,127,78,53,59.5,Matches
Samuele Ricci,it ITA,MF,21.0,26.6,8,1,1,37,46,3,54,27,18,1,0,0,125,17,25,40.5,Matches
Adrien Tameze,cm CMR,"DF,MF",29.0,23.8,6,1,0,19,15,0,15,47,16,0,1,0,140,30,39,43.5,Matches
Ivan Ilić,rs SRB,MF,22.0,23.3,3,0,0,24,25,1,91,20,8,0,1,0,112,19,19,50.0,Matches
Antonio Sanabria,py PAR,"FW,MF",27.0,23.7,2,0,0,25,33,3,6,6,15,0,0,0,68,62,73,45.9,Matches
Valentino Lazaro,at AUT,"DF,MF",27.0,22.2,3,0,0,12,10,1,127,8,11,0,0,0,103,14,20,41.2,Matches
Karol Linetty,pl POL,MF,28.0,20.6,12,0,0,50,18,2,19,23,21,0,0,0,102,18,16,52.9,Matches
Mërgim Vojvoda,xk KVX,DF,28.0,15.3,3,0,0,12,4,4,64,13,8,0,0,0,65,5,10,33.3,Matches
Adam Masina,ma MAR,DF,29.0,11.4,0,0,0,18,5,0,4,11,12,0,1,0,49,22,14,61.1,Matches
Perr Schuurs,nl NED,DF,23.0,8.6,2,0,0,8,1,0,2,9,12,0,1,0,49,15,9,62.5,Matches
Koffi Djidji,ci CIV,DF,30.0,8.4,2,0,0,11,1,0,2,10,9,0,0,0,37,8,6,57.1,Matches
Pietro Pellegri,it ITA,FW,22.0,8.4,3,0,0,16,22,6,5,2,1,0,0,0,22,23,38,37.7,Matches
Matteo Lovato,it ITA,DF,23.0,6.0,2,0,0,14,0,0,0,13,7,0,1,0,18,11,9,55.0,Matches
Demba Seck,sn SEN,MF,22.0,4.7,1,0,0,9,8,0,2,1,3,0,0,0,22,3,10,23.1,Matches
Gvidas Gineitis,lt LTU,MF,19.0,6.0,2,0,0,9,3,0,22,4,7,0,0,0,37,7,5,58.3,Matches
Nemanja Radonjić,rs SRB,"MF,FW",27.0,4.2,1,0,0,1,5,4,11,0,1,0,0,0,13,0,5,0.0,Matches
David Okereke,ng NGA,"FW,MF",25.0,2.8,0,0,0,2,3,2,4,1,1,0,0,0,9,7,9,43.8,Matches
Saba Sazonov,ge GEO,DF,21.0,4.0,2,0,0,10,1,0,0,3,7,0,1,0,22,10,10,50.0,Matches
Luca Gemello,it ITA,GK,23.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,Matches
Brandon Soppy,fr FRA,DF,21.0,2.0,0,0,0,4,6,0,3,0,2,0,0,0,14,0,1,0.0,Matches
Yann Karamoh,fr FRA,"MF,FW",25.0,1.8,0,0,0,2,3,2,5,0,0,0,0,0,10,2,2,50.0,Matches
David Zima,cz CZE,DF,22.0,1.0,0,0,0,0,1,0,0,3,1,0,0,0,6,2,5,28.6,Matches
Zanos Savva,cy CYP,"DF,MF",17.0,0.3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.0,Matches
Alessandro Dellavalle,it ITA,DF,19.0,0.2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,100.0,Matches
Simone Verdi,it ITA,FW,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.4,38.0,75,2,1,471,419,63,761,329,275,2,7,0,1679,588,594,49.7,0
Opponent Total,0,0,26.6,38.0,81,5,3,435,445,38,557,291,311,6,2,1,1649,594,588,50.3,0
