Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Vanja Milinković-Savić,rs SRB,GK,26.0,36.0,31,6,0,4,0,33.8,0.21,2.8,0.08,264,783,33.7,1288,171,44.8,38.3,239,86.2,66.6,407,38,9.3,37,1.03,13.6,Matches
Luca Gemello,it ITA,GK,23.0,2.0,5,1,0,0,0,3.6,0.31,-1.4,-0.72,10,29,34.5,104,8,26.9,31.1,12,8.3,19.7,24,3,12.5,3,1.5,12.0,Matches
Squad Total,0,0,26.4,38.0,36,7,0,4,0,37.3,0.22,1.3,0.04,274,812,33.7,1370,179,44.2,0.0,273,75.8,59.9,431,41,9.5,40,1.05,0.0,0
Opponent Total,0,0,26.6,38.0,36,2,0,5,1,33.9,0.26,-1.1,-0.03,188,529,35.5,1047,156,37.1,35.4,308,45.8,37.8,583,23,3.9,29,0.76,13.4,0
