Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Virgil van Dijk,nl NED,DF,32.0,35.3,2640,2887,91.4,49290,18943,1029,1092,94.2,1343,1412,95.1,239,325,73.5,2,1.6,1.0,0.4,11,213,10,0,200,Matches
Luis Díaz,co COL,FW,26.0,29.2,898,1075,83.5,13772,2931,527,584,90.2,274,320,85.6,68,91,74.7,5,5.7,4.7,-0.7,64,62,45,3,113,Matches
Alexis Mac Allister,ar ARG,MF,24.0,28.9,1704,1967,86.6,26565,7659,884,970,91.1,656,722,90.9,100,161,62.1,5,3.6,4.9,1.4,47,162,41,2,209,Matches
Mohamed Salah,eg EGY,FW,31.0,28.2,737,1010,73.0,10826,3213,433,510,84.9,234,331,70.7,43,65,66.2,10,11.8,7.5,-1.8,66,56,68,6,147,Matches
Alisson,br BRA,GK,30.0,28.0,985,1142,86.3,21428,13147,238,239,99.6,597,607,98.4,147,284,51.8,0,0.0,0.0,0.0,1,8,0,0,5,Matches
Trent Alexander-Arnold,eng ENG,DF,24.0,23.9,1553,2062,75.3,30386,12434,676,734,92.1,607,762,79.7,244,495,49.3,4,7.2,6.1,-3.2,64,202,57,18,205,Matches
Dominik Szoboszlai,hu HUN,MF,22.0,23.4,1280,1550,82.6,20367,4929,694,777,89.3,441,507,87.0,98,169,58.0,2,5.8,5.1,-3.8,56,98,33,6,152,Matches
Darwin Núñez,uy URU,FW,24.0,22.7,341,493,69.2,4780,1020,196,251,78.1,101,147,68.7,22,37,59.5,8,6.0,4.5,2.0,33,23,26,0,54,Matches
Wataru Endo,jp JPN,MF,30.0,19.1,1157,1315,88.0,17822,5048,631,684,92.3,466,516,90.3,45,63,71.4,0,1.7,1.5,-1.7,16,109,18,2,101,Matches
Andrew Robertson,sct SCO,DF,29.0,18.8,1248,1547,80.7,21306,7231,609,654,93.1,495,587,84.3,122,239,51.0,2,5.4,4.4,-3.4,62,118,26,12,140,Matches
Joe Gomez,eng ENG,DF,26.0,19.8,1114,1345,82.8,18984,5116,519,574,90.4,497,585,85.0,83,131,63.4,1,1.3,1.1,-0.3,22,83,20,7,100,Matches
