Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Virgil van Dijk,nl NED,DF,32.0,35.3,2,45,14,31.1,1.27,0.4,0.04,0.14,12.6,1,0,0,2.8,2.8,0.06,-0.8,-0.8,Matches
Luis Díaz,co COL,FW,26.0,29.2,8,94,32,34.0,3.22,1.1,0.09,0.25,15.0,0,0,0,11.9,11.9,0.13,-3.9,-3.9,Matches
Alexis Mac Allister,ar ARG,MF,24.0,28.9,5,43,8,18.6,1.49,0.28,0.09,0.5,23.3,2,1,1,3.7,2.9,0.07,1.3,1.1,Matches
Mohamed Salah,eg EGY,FW,31.0,28.2,18,107,47,43.9,3.8,1.67,0.12,0.28,15.5,1,5,7,21.2,15.5,0.15,-3.2,-2.5,Matches
Alisson,br BRA,GK,30.0,28.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Trent Alexander-Arnold,eng ENG,DF,24.0,23.9,3,47,8,17.0,1.96,0.33,0.06,0.38,24.4,5,0,0,2.6,2.3,0.05,0.4,0.7,Matches
Dominik Szoboszlai,hu HUN,MF,22.0,23.4,3,60,15,25.0,2.57,0.64,0.05,0.2,24.3,7,0,0,3.7,3.7,0.06,-0.7,-0.7,Matches
Darwin Núñez,uy URU,FW,24.0,22.7,11,107,46,43.0,4.7,2.02,0.1,0.24,15.0,0,0,1,16.3,15.5,0.15,-5.3,-4.5,Matches
Wataru Endo,jp JPN,MF,30.0,19.1,1,10,3,30.0,0.52,0.16,0.1,0.33,22.0,0,0,0,0.5,0.5,0.05,0.5,0.5,Matches
Andrew Robertson,sct SCO,DF,29.0,18.8,3,12,6,50.0,0.64,0.32,0.25,0.5,12.5,0,0,0,1.9,1.9,0.16,1.1,1.1,Matches
Joe Gomez,eng ENG,DF,26.0,19.8,0,19,2,10.5,0.96,0.1,0.0,0.0,19.9,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
