D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,16:30,Premier League,Matchweek 1,Sun,Away,D,1,1,Chelsea,1.3,1.4,35,40096,Virgil van Dijk,4-3-3,Anthony Taylor,Match Report,0
2023-08-19,15:00,Premier League,Matchweek 2,Sat,Home,W,3,1,Bournemouth,3.0,1.3,64,53145,Virgil van Dijk,4-3-3,Thomas Bramall,Match Report,0
2023-08-27,16:30,Premier League,Matchweek 3,Sun,Away,W,2,1,Newcastle Utd,0.9,2.0,41,52214,Virgil van Dijk,4-3-3,John Brooks,Match Report,0
2023-09-03,14:00,Premier League,Matchweek 4,Sun,Home,W,3,0,Aston Villa,2.5,0.7,63,50109,Trent Alexander-Arnold,4-3-3,Simon Hooper,Match Report,0
2023-09-16,12:30,Premier League,Matchweek 5,Sat,Away,W,3,1,Wolves,2.5,0.6,65,31257,Andrew Robertson,4-3-3,Michael Oliver,Match Report,0
2023-09-21,18:45,Europa Lg,Group stage,Thu,Away,W,3,1,at LASK,2.2,0.3,66,18091,Virgil van Dijk,4-3-3,Marco Di Bello,Match Report,0
2023-09-24,14:00,Premier League,Matchweek 6,Sun,Home,W,3,1,West Ham,3.0,1.1,63,50136,Virgil van Dijk,4-3-3,Chris Kavanagh,Match Report,0
2023-09-27,19:45,EFL Cup,Third round,Wed,Home,W,3,1,Leicester City,0.0,0.0,57,49732,Curtis Jones,4-3-3,Tim Robinson,Match Report,0
2023-09-30,17:30,Premier League,Matchweek 7,Sat,Away,L,1,2,Tottenham,1.3,2.2,36,62001,Virgil van Dijk,4-3-3,Simon Hooper,Match Report,0
2023-10-05,20:00,Europa Lg,Group stage,Thu,Home,W,2,0,be Union SG,2.9,1.1,72,49513,Trent Alexander-Arnold,4-3-3,Morten Krogh,Match Report,0
2023-10-08,14:00,Premier League,Matchweek 8,Sun,Away,D,2,2,Brighton,2.3,2.3,54,31752,Virgil van Dijk,4-3-3,Anthony Taylor,Match Report,0
2023-10-21,12:30,Premier League,Matchweek 9,Sat,Home,W,2,0,Everton,2.2,0.1,77,50201,Virgil van Dijk,4-3-3,Craig Pawson,Match Report,0
2023-10-26,20:00,Europa Lg,Group stage,Thu,Home,W,5,1,fr Toulouse,2.9,1.1,62,49338,Trent Alexander-Arnold,4-3-3,Rade Obrenović,Match Report,0
2023-10-29,14:00,Premier League,Matchweek 10,Sun,Home,W,3,0,Nott'ham Forest,3.2,0.4,72,50143,Virgil van Dijk,4-3-3,Chris Kavanagh,Match Report,0
2023-11-01,19:45,EFL Cup,Fourth round,Wed,Away,W,2,1,Bournemouth,0.0,0.0,67,11116,Mohamed Salah,4-3-3,John Brooks,Match Report,0
2023-11-05,16:30,Premier League,Matchweek 11,Sun,Away,D,1,1,Luton Town,2.6,0.8,73,11049,Virgil van Dijk,4-3-3,Andy Madley,Match Report,0
2023-11-09,18:45,Europa Lg,Group stage,Thu,Away,L,2,3,fr Toulouse,1.1,1.0,71,32026,Joe Gomez,4-3-3,Georgi Kabakov,Match Report,0
2023-11-12,14:00,Premier League,Matchweek 12,Sun,Home,W,3,0,Brentford,1.7,1.6,58,50151,Virgil van Dijk,4-3-3,Paul Tierney,Match Report,0
2023-11-25,12:30,Premier League,Matchweek 13,Sat,Away,D,1,1,Manchester City,0.6,1.3,41,53289,Virgil van Dijk,4-3-3,Chris Kavanagh,Match Report,0
2023-11-30,20:00,Europa Lg,Group stage,Thu,Home,W,4,0,at LASK,3.3,0.7,65,49666,Mohamed Salah,4-3-3,Urs Schnyder,Match Report,0
2023-12-03,14:00,Premier League,Matchweek 14,Sun,Home,W,4,3,Fulham,2.1,1.2,61,50124,Virgil van Dijk,4-3-3,Stuart Attwell,Match Report,0
2023-12-06,19:30,Premier League,Matchweek 15,Wed,Away,W,2,0,Sheffield Utd,1.7,1.0,75,31406,Virgil van Dijk,4-3-3,Simon Hooper,Match Report,0
2023-12-09,12:30,Premier League,Matchweek 16,Sat,Away,W,2,1,Crystal Palace,1.2,1.7,76,25103,Virgil van Dijk,4-3-3,Andy Madley,Match Report,0
2023-12-14,18:45,Europa Lg,Group stage,Thu,Away,L,1,2,be Union SG,0.3,2.3,68,16959,Curtis Jones,4-3-3,Orel Grinfeeld,Match Report,0
2023-12-17,16:30,Premier League,Matchweek 17,Sun,Home,D,0,0,Manchester Utd,2.3,0.8,68,57158,Virgil van Dijk,4-3-3,Michael Oliver,Match Report,0
2023-12-20,20:00,EFL Cup,Quarter-finals,Wed,Home,W,5,1,West Ham,0.0,0.0,67,57332,Virgil van Dijk,4-3-3,Tim Robinson,Match Report,0
2023-12-23,17:30,Premier League,Matchweek 18,Sat,Home,D,1,1,Arsenal,1.0,0.7,52,57548,Virgil van Dijk,4-3-3,Chris Kavanagh,Match Report,0
2023-12-26,17:30,Premier League,Matchweek 19,Tue,Away,W,2,0,Burnley,1.8,0.8,68,21624,Virgil van Dijk,4-3-3,Paul Tierney,Match Report,0
2024-01-01,20:00,Premier League,Matchweek 20,Mon,Home,W,4,2,Newcastle Utd,7.0,0.6,61,57471,Virgil van Dijk,4-3-3,Anthony Taylor,Match Report,0
2024-01-07,16:30,FA Cup,Third round proper,Sun,Away,W,2,0,Arsenal,0.0,0.0,46,58538,Trent Alexander-Arnold,4-3-3,John Brooks,Match Report,0
2024-01-10,20:00,EFL Cup,Semi-finals,Wed,Home,W,2,1,Fulham,0.0,0.0,67,56724,Virgil van Dijk,4-3-3,David Coote,Match Report,Leg 1 of 2
2024-01-21,16:30,Premier League,Matchweek 21,Sun,Away,W,4,0,Bournemouth,1.5,1.4,60,11228,Virgil van Dijk,4-3-3,Andy Madley,Match Report,0
2024-01-24,20:00,EFL Cup,Semi-finals,Wed,Away,D,1,1,Fulham,0.0,0.0,51,24320,Virgil van Dijk,4-3-3,Simon Hooper,Match Report,Leg 2 of 2; Liverpool won
2024-01-28,14:30,FA Cup,Fourth round proper,Sun,Home,W,5,2,Norwich City,0.0,0.0,73,57334,Alisson,4-3-3,Samuel Barrott,Match Report,0
2024-01-31,20:15,Premier League,Matchweek 22,Wed,Home,W,4,1,Chelsea,2.9,0.6,50,57524,Virgil van Dijk,4-3-3,Paul Tierney,Match Report,0
2024-02-04,16:30,Premier League,Matchweek 23,Sun,Away,L,1,3,Arsenal,0.4,3.5,57,60374,Virgil van Dijk,4-3-3,Anthony Taylor,Match Report,0
2024-02-10,15:00,Premier League,Matchweek 24,Sat,Home,W,3,1,Burnley,2.8,1.3,70,59896,Virgil van Dijk,4-3-3,Tim Robinson,Match Report,0
2024-02-17,12:30,Premier League,Matchweek 25,Sat,Away,W,4,1,Brentford,2.8,1.6,62,17193,Virgil van Dijk,4-3-3,Michael Oliver,Match Report,0
2024-02-21,19:30,Premier League,Matchweek 26,Wed,Home,W,4,1,Luton Town,3.3,0.9,60,59713,Virgil van Dijk,4-3-3,Andy Madley,Match Report,0
2024-02-25,15:00,EFL Cup,Final,Sun,Away,W,1,0,Chelsea,0.0,0.0,54,88868,Virgil van Dijk,4-3-3,Chris Kavanagh,Match Report,Required Extra Time
2024-02-28,20:00,FA Cup,Fifth round proper,Wed,Home,W,3,0,Southampton,0.0,0.0,52,59782,Virgil van Dijk,4-3-3,Craig Pawson,Match Report,0
2024-03-02,15:00,Premier League,Matchweek 27,Sat,Away,W,1,0,Nott'ham Forest,2.0,1.0,69,29603,Virgil van Dijk,4-3-3,Paul Tierney,Match Report,0
2024-03-07,18:45,Europa Lg,Round of 16,Thu,Away,W,5,1,cz Sparta Prague,2.8,0.9,62,18349,Andrew Robertson,4-3-3,José Sánchez,Match Report,Leg 1 of 2
