D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-10-26,20:00,Europa Lg,Group stage,Thu,Away,L,0,2,eng Brighton,0.2,1.3,36,30540.0,Steven Bergwijn,4-2-3-1,Bartosz Frankowski,Match Report,0
2023-10-29,14:30,Eredivisie,Matchweek 10,Sun,Away,L,2,5,PSV Eindhoven,2.5,4.4,46,34700.0,Steven Bergwijn,4-2-3-1,Danny Makkelie,Match Report,0
2023-11-02,20:00,Eredivisie,Matchweek 3,Thu,Home,W,2,0,Volendam,3.4,0.9,67,54177.0,Steven Bergwijn,4-2-3-1,Martin van den Kerkhof,Match Report,0
2023-11-05,16:45,Eredivisie,Matchweek 11,Sun,Home,W,4,1,Heerenveen,2.5,1.4,57,54288.0,Steven Bergwijn,4-2-3-1,Sander van der Eijk,Match Report,0
2023-11-09,18:45,Europa Lg,Group stage,Thu,Home,L,0,2,eng Brighton,0.7,1.0,54,52095.0,Steven Bergwijn,3-2-4-1,Nikola Dabanović,Match Report,0
2023-11-12,14:30,Eredivisie,Matchweek 12,Sun,Away,D,2,2,Almere City,2.5,2.6,63,4222.0,Steven Bergwijn,4-2-3-1,Bas Nijhuis,Match Report,0
2023-11-25,21:00,Eredivisie,Matchweek 13,Sat,Home,W,5,0,Vitesse,3.0,0.5,63,48250.0,Steven Bergwijn,4-2-3-1,Dennis Higler,Match Report,0
2023-11-30,21:00,Europa Lg,Group stage,Thu,Away,L,3,4,fr Marseille,1.4,3.0,52,60638.0,Steven Bergwijn,4-2-3-1,Simone Sozza,Match Report,0
2023-12-03,14:30,Eredivisie,Matchweek 14,Sun,Away,W,2,1,NEC Nijmegen,3.5,0.7,56,12500.0,Steven Bergwijn,4-2-3-1,Marc Nagtegaal,Match Report,0
2023-12-06,20:00,Eredivisie,Matchweek 7,Wed,Away,W,3,2,RKC Waalwijk,1.4,0.9,60,7159.0,Steven Bergwijn,4-3-3,Pol van Boekel,Match Report,0
2023-12-09,18:45,Eredivisie,Matchweek 15,Sat,Home,W,2,1,Sparta R'dam,3.3,1.1,55,54526.0,Steven Bergwijn,4-3-3,Danny Makkelie,Match Report,0
2023-12-14,21:00,Europa Lg,Group stage,Thu,Home,W,3,1,gr AEK Athens,2.8,0.7,42,53926.0,Jorrel Hato,4-3-3,Craig Pawson,Match Report,0
2023-12-17,16:45,Eredivisie,Matchweek 16,Sun,Home,D,2,2,Zwolle,2.4,1.8,64,53853.0,Steven Berghuis,4-2-3-1,Joey Kooij,Match Report,0
2024-01-14,14:30,Eredivisie,Matchweek 17,Sun,Away,W,3,2,Go Ahead Eag,2.0,2.9,61,9997.0,Steven Bergwijn,4-3-3,Pol van Boekel,Match Report,0
2024-01-21,16:45,Eredivisie,Matchweek 18,Sun,Home,W,4,1,RKC Waalwijk,2.4,1.4,67,54514.0,Steven Bergwijn,4-2-3-1,Bas Nijhuis,Match Report,0
2024-01-27,21:00,Eredivisie,Matchweek 19,Sat,Away,W,4,2,Heracles Almelo,3.7,1.1,73,12080.0,Steven Berghuis,4-2-3-1,Dennis Higler,Match Report,0
2024-02-03,20:00,Eredivisie,Matchweek 20,Sat,Home,D,1,1,PSV Eindhoven,1.2,1.1,48,53744.0,Steven Bergwijn,4-2-3-1,Serdar Gözübüyük,Match Report,0
2024-02-11,14:30,Eredivisie,Matchweek 21,Sun,Away,L,2,3,Heerenveen,1.4,1.9,66,24150.0,Steven Berghuis,4-2-3-1,Danny Makkelie,Match Report,0
2024-02-15,21:00,Conf Lg,Knockout round play-offs,Thu,Home,D,2,2,no Bodø/Glimt,2.1,0.6,62,52267.0,Steven Berghuis,4-4-2,António Nobre,Match Report,Leg 1 of 2
2024-02-18,14:30,Eredivisie,Matchweek 22,Sun,Home,D,2,2,NEC Nijmegen,1.1,1.9,52,53521.0,Jordan Henderson,4-3-3,Bas Nijhuis,Match Report,0
2024-02-22,18:45,Conf Lg,Knockout round play-offs,Thu,Away,W,2,1,no Bodø/Glimt,1.8,3.6,36,7885.0,Steven Berghuis,4-2-3-1,Tasos Sidiropoulos,Match Report,Leg 2 of 2; Ajax won; Required Extra Time
2024-02-25,16:45,Eredivisie,Matchweek 23,Sun,Away,L,0,2,AZ Alkmaar,0.9,0.5,58,19016.0,Jorrel Hato,3-4-3,Allard Lindhout,Match Report,0
2024-03-03,12:15,Eredivisie,Matchweek 24,Sun,Home,W,2,0,Utrecht,1.1,0.5,60,53159.0,Jordan Henderson,5-4-1,Sander van der Eijk,Match Report,0
2024-03-07,18:45,Conf Lg,Round of 16,Thu,Home,D,0,0,eng Aston Villa,0.8,0.3,60,52197.0,Jordan Henderson,3-4-3,Enea Jorgji,Match Report,Leg 1 of 2
2024-03-10,14:30,Eredivisie,Matchweek 25,Sun,Home,D,2,2,Fortuna Sittard,2.5,1.5,71,54252.0,Jordan Henderson,3-4-3,Edwin van de Graaf,Match Report,0
2024-03-14,20:00,Conf Lg,Round of 16,Thu,Away,L,0,4,eng Aston Villa,0.3,1.1,54,37916.0,Jordan Henderson,3-4-3,Orel Grinfeeld,Match Report,Leg 2 of 2; Aston Villa won
2024-03-17,16:45,Eredivisie,Matchweek 26,Sun,Away,D,2,2,Sparta R'dam,1.6,1.1,70,10599.0,Jordan Henderson,3-4-3,Serdar Gözübüyük,Match Report,0
2024-03-31,12:15,Eredivisie,Matchweek 27,Sun,Away,W,3,1,Zwolle,1.6,1.2,47,14000.0,Steven Bergwijn,3-4-3,Jeroen Manschot,Match Report,0
2024-04-04,21:00,Eredivisie,Matchweek 28,Thu,Home,D,1,1,Go Ahead Eag,1.7,1.1,62,53820.0,Steven Bergwijn,3-4-3,Marc Nagtegaal,Match Report,0
2024-04-07,14:30,Eredivisie,Matchweek 29,Sun,Away,L,0,6,Feyenoord,0.1,3.5,43,47500.0,Steven Bergwijn,3-4-3,Danny Makkelie,Match Report,0
2024-04-14,16:45,Eredivisie,Matchweek 30,Sun,Home,W,2,1,Twente,2.1,0.4,56,53718.0,Steven Bergwijn,3-4-3,Serdar Gözübüyük,Match Report,0
2024-04-24,21:00,Eredivisie,Matchweek 31,Wed,Home,D,2,2,Excelsior,1.5,1.2,57,55076.0,Steven Bergwijn,4-3-3,Sander van der Eijk,Match Report,0
2024-05-05,14:30,Eredivisie,Matchweek 32,Sun,Away,W,4,1,Volendam,1.8,1.7,62,7000.0,Jordan Henderson,4-3-3,Alex Bos,Match Report,0
2024-05-12,14:30,Eredivisie,Matchweek 33,Sun,Home,W,3,0,Almere City,1.3,0.2,58,54697.0,Steven Bergwijn,4-3-3,Danny Makkelie,Match Report,0
2024-05-19,14:30,Eredivisie,Matchweek 34,Sun,Away,D,2,2,Vitesse,2.8,1.7,57,18796.0,Steven Bergwijn,4-3-3,Erwin Blank,Match Report,0
