Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Jorrel Hato,nl NED,DF,17.0,33,33,2961.0,32.9,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.3,2.3,39.0,156.0,32.0,0.03,0.06,0.09,0.03,0.09,0.03,0.04,0.07,0.03,0.07,Matches
Kenneth Taylor,nl NED,"MF,DF",21.0,34,31,2758.0,30.6,5.0,5.0,10.0,5.0,0.0,0.0,3.0,0.0,5.4,5.4,4.9,10.3,78.0,185.0,157.0,0.16,0.16,0.33,0.16,0.33,0.18,0.16,0.33,0.18,0.33,Matches
Brian Brobbey,nl NED,FW,21.0,30,29,2405.0,26.7,18.0,8.0,26.0,18.0,0.0,1.0,4.0,0.0,19.8,19.0,6.3,25.3,53.0,30.0,211.0,0.67,0.3,0.97,0.67,0.97,0.74,0.24,0.98,0.71,0.95,Matches
Devyne Rensch,nl NED,DF,20.0,28,26,2212.0,24.6,2.0,4.0,6.0,2.0,0.0,0.0,2.0,1.0,1.2,1.2,2.5,3.7,39.0,120.0,66.0,0.08,0.16,0.24,0.08,0.24,0.05,0.1,0.15,0.05,0.15,Matches
Steven Bergwijn,nl NED,"FW,MF",25.0,24,23,1944.0,21.6,12.0,4.0,16.0,7.0,5.0,5.0,5.0,1.0,10.0,6.1,6.4,12.5,75.0,109.0,171.0,0.56,0.19,0.74,0.32,0.51,0.46,0.3,0.76,0.28,0.58,Matches
Josip Šutalo,hr CRO,DF,23.0,23,22,1980.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,0.2,1.5,14.0,67.0,4.0,0.05,0.0,0.05,0.05,0.05,0.06,0.01,0.07,0.06,0.07,Matches
Kristian Nökkvi Hlynsson,is ISL,"MF,FW",19.0,25,22,1765.0,19.6,7.0,1.0,8.0,7.0,0.0,0.0,2.0,0.0,5.4,5.4,2.8,8.2,44.0,70.0,123.0,0.36,0.05,0.41,0.36,0.41,0.28,0.14,0.42,0.28,0.42,Matches
Diant Ramaj,de GER,GK,21.0,22,20,1824.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Benjamin Tahirovic,ba BIH,MF,20.0,26,18,1667.0,18.5,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,1.1,1.1,1.7,2.8,16.0,99.0,20.0,0.11,0.22,0.32,0.11,0.32,0.06,0.09,0.15,0.06,0.15,Matches
Steven Berghuis,nl NED,"FW,MF",31.0,20,16,1443.0,16.0,5.0,8.0,13.0,5.0,0.0,0.0,1.0,0.0,3.8,3.8,6.8,10.6,55.0,140.0,176.0,0.31,0.5,0.81,0.31,0.81,0.24,0.42,0.66,0.24,0.66,Matches
Anton Gaaei,dk DEN,DF,20.0,25,12,1164.0,12.9,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,4.6,5.0,36.0,57.0,106.0,0.08,0.15,0.23,0.08,0.23,0.03,0.36,0.39,0.03,0.39,Matches
Sivert Mannsverk,no NOR,"MF,DF",21.0,13,12,886.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.3,0.7,14.0,56.0,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches
Branco van den Boomen,nl NED,MF,28.0,21,11,1072.0,11.9,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.9,0.9,2.2,3.1,29.0,135.0,24.0,0.17,0.08,0.25,0.17,0.25,0.08,0.18,0.26,0.08,0.26,Matches
Ahmetcan Kaplan,tr TUR,DF,20.0,11,10,944.0,10.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,0.2,0.6,8.0,48.0,3.0,0.0,0.1,0.1,0.0,0.1,0.04,0.02,0.06,0.04,0.06,Matches
Borna Sosa,hr CRO,DF,25.0,16,10,848.0,9.4,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.4,1.6,23.0,49.0,53.0,0.0,0.42,0.42,0.0,0.42,0.02,0.15,0.17,0.02,0.17,Matches
Jordan Henderson,eng ENG,MF,33.0,9,9,750.0,8.3,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.9,2.1,11.0,70.0,20.0,0.0,0.36,0.36,0.0,0.36,0.02,0.23,0.25,0.02,0.25,Matches
