Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Jorrel Hato,nl NED,DF,17.0,32.9,1,12,6,50.0,0.36,0.18,0.08,0.17,16.1,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
Kenneth Taylor,nl NED,"MF,DF",21.0,30.6,5,53,18,34.0,1.73,0.59,0.09,0.28,16.1,1,0,0,5.4,5.4,0.1,-0.4,-0.4,Matches
Brian Brobbey,nl NED,FW,21.0,26.7,18,84,40,47.6,3.14,1.5,0.21,0.45,10.8,0,0,1,19.8,19.0,0.23,-1.8,-1.0,Matches
Devyne Rensch,nl NED,DF,20.0,24.6,2,10,5,50.0,0.41,0.2,0.2,0.4,13.6,0,0,0,1.2,1.2,0.12,0.8,0.8,Matches
Steven Bergwijn,nl NED,"FW,MF",25.0,21.6,12,61,24,39.3,2.82,1.11,0.11,0.29,18.3,0,5,5,10.0,6.1,0.1,2.0,0.9,Matches
Josip Šutalo,hr CRO,DF,23.0,22.0,1,11,4,36.4,0.5,0.18,0.09,0.25,12.0,0,0,0,1.3,1.3,0.12,-0.3,-0.3,Matches
Kristian Nökkvi Hlynsson,is ISL,"MF,FW",19.0,19.6,7,42,22,52.4,2.14,1.12,0.17,0.32,15.9,1,0,0,5.4,5.4,0.13,1.6,1.6,Matches
Diant Ramaj,de GER,GK,21.0,20.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Benjamin Tahirovic,ba BIH,MF,20.0,18.5,2,18,4,22.2,0.97,0.22,0.11,0.5,22.0,0,0,0,1.1,1.1,0.06,0.9,0.9,Matches
Steven Berghuis,nl NED,"FW,MF",31.0,16.0,5,57,19,33.3,3.56,1.19,0.09,0.26,20.4,3,0,0,3.8,3.8,0.07,1.2,1.2,Matches
Anton Gaaei,dk DEN,DF,20.0,12.9,1,9,5,55.6,0.7,0.39,0.11,0.2,21.3,0,0,0,0.4,0.4,0.04,0.6,0.6,Matches
Sivert Mannsverk,no NOR,"MF,DF",21.0,9.8,0,7,2,28.6,0.71,0.2,0.0,0.0,24.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Branco van den Boomen,nl NED,MF,28.0,11.9,2,20,6,30.0,1.68,0.5,0.1,0.33,24.8,4,0,0,0.9,0.9,0.05,1.1,1.1,Matches
Ahmetcan Kaplan,tr TUR,DF,20.0,10.5,0,5,0,0.0,0.48,0.0,0.0,0.0,13.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Borna Sosa,hr CRO,DF,25.0,9.4,0,4,1,25.0,0.42,0.11,0.0,0.0,23.1,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Jordan Henderson,eng ENG,MF,33.0,8.3,0,6,3,50.0,0.72,0.36,0.0,0.0,28.0,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Chuba Akpom,eng ENG,"FW,MF",27.0,11.7,11,41,21,51.2,3.52,1.8,0.27,0.52,10.7,0,0,0,9.0,9.0,0.22,2.0,2.0,Matches
Carlos Forbs,pt POR,FW,19.0,9.2,2,19,7,36.8,2.06,0.76,0.11,0.29,14.2,0,0,0,2.1,2.1,0.11,-0.1,-0.1,Matches
Ar'jany Martha,nl NED,"DF,FW",19.0,7.8,0,2,1,50.0,0.26,0.13,0.0,0.0,24.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Jay Gorter,nl NED,GK,23.0,7.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Mika Godts,be BEL,"FW,MF",18.0,6.4,0,7,4,57.1,1.1,0.63,0.0,0.0,19.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Gerónimo Rulli,ar ARG,GK,31.0,6.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Tristan Gooijer,nl NED,"DF,MF",18.0,6.3,0,4,1,25.0,0.63,0.16,0.0,0.0,14.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Gastón Ávila,ar ARG,DF,21.0,3.9,0,3,1,33.3,0.76,0.25,0.0,0.0,14.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Silvano Vos,nl NED,MF,18.0,3.9,0,3,2,66.7,0.77,0.51,0.0,0.0,22.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Jakov Medić,hr CRO,DF,24.0,3.7,1,3,2,66.7,0.8,0.54,0.33,0.5,18.2,0,0,0,0.1,0.1,0.03,0.9,0.9,Matches
Georges Mikautadze,ge GEO,"MF,FW",22.0,2.6,0,6,2,33.3,2.29,0.76,0.0,0.0,17.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Anass Salah-Eddine,nl NED,DF,21.0,2.1,0,2,0,0.0,0.94,0.0,0.0,0.0,25.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Mohammed Kudus,gh GHA,"FW,MF",22.0,2.0,1,9,3,33.3,4.5,1.5,0.11,0.33,14.7,0,0,0,1.1,1.1,0.13,-0.1,-0.1,Matches
Jaydon Amauri Banel,nl NED,"FW,MF",18.0,1.0,0,5,0,0.0,4.84,0.0,0.0,0.0,17.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Amourrichio Van Axel Dongen,nl NED,FW,18.0,0.6,0,1,0,0.0,1.64,0.0,0.0,0.0,23.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Julian Rijkhoff,nl NED,"FW,MF",18.0,0.8,0,5,2,40.0,6.43,2.57,0.0,0.0,18.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Davy Klaassen,nl NED,MF,30.0,0.7,1,3,3,100.0,4.43,4.43,0.33,0.33,6.9,0,0,0,0.5,0.5,0.18,0.5,0.5,Matches
Owen Wijndal,nl NED,DF,23.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Kian Fitz-Jim,nl NED,"MF,FW",20.0,0.5,0,2,0,0.0,4.39,0.0,0.0,0.0,17.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
