Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Diant Ramaj,de GER,GK,21.0,22,20,1824,20.3,32,1.58,99,68,68.7,10,7,3,3,15.0,1,1,0,0,0.0,Matches
Jay Gorter,nl NED,GK,23.0,8,7,665,7.4,17,2.3,35,18,51.4,1,2,4,1,14.3,1,0,0,1,0.0,Matches
Gerónimo Rulli,ar ARG,GK,31.0,7,7,571,6.3,12,1.89,30,18,63.3,4,2,1,1,14.3,1,1,0,0,0.0,Matches
Squad Total,0,0,22.4,34,34,3060,34.0,61,1.79,164,104,64.0,15,11,8,5,14.7,3,2,0,1,0.0,0
Opponent Total,0,0,25.2,34,34,3060,34.0,74,2.18,214,141,67.8,8,11,15,4,11.8,6,5,1,0,16.7,0
