Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Bernd Leno,de GER,GK,31.0,38.0,1250,1577,79.3,29886,18166,266,268,99.3,746,750,99.5,235,551,42.6,0,0.0,0.0,0.0,0,23,0,0,0,Matches
Antonee Robinson,us USA,DF,25.0,36.3,1514,2054,73.7,27304,9830,664,796,83.4,643,813,79.1,176,324,54.3,6,4.2,3.7,1.8,33,113,46,26,129,Matches
Andreas Pereira,br BRA,MF,27.0,29.0,912,1295,70.4,16256,5305,436,500,87.2,309,400,77.3,133,289,46.0,7,7.1,5.7,-0.1,84,95,34,11,138,Matches
João Palhinha,pt POR,MF,28.0,30.0,1098,1333,82.4,19131,5348,522,586,89.1,449,503,89.3,101,163,62.0,1,0.8,1.0,0.2,13,96,7,1,97,Matches
Timothy Castagne,be BEL,DF,27.0,29.3,1350,1662,81.2,21238,7361,705,794,88.8,514,595,86.4,91,162,56.2,3,1.9,1.8,1.1,18,74,17,8,77,Matches
Calvin Bassey,ng NGA,DF,23.0,25.6,1440,1674,86.0,27276,9421,483,514,94.0,787,855,92.0,141,246,57.3,0,0.0,0.2,0.0,1,80,2,0,62,Matches
Alex Iwobi,ng NGA,"FW,MF",27.0,24.4,821,1051,78.1,13556,4268,400,451,88.7,325,403,80.6,66,118,55.9,2,4.7,4.0,-2.7,49,84,46,8,147,Matches
Willian,br BRA,FW,34.0,22.8,932,1145,81.4,16128,3848,460,513,89.7,337,407,82.8,109,157,69.4,2,3.9,4.5,-1.9,44,59,69,9,153,Matches
Tosin Adarabioyo,eng ENG,DF,25.0,18.0,1028,1216,84.5,21010,7956,277,307,90.2,627,699,89.7,115,177,65.0,0,0.1,0.3,-0.1,2,47,2,0,62,Matches
Rodrigo Muniz,br BRA,FW,22.0,17.7,136,222,61.3,2018,532,74,113,65.5,39,64,60.9,12,16,75.0,1,2.0,0.9,-1.0,18,14,7,0,19,Matches
Raúl Jiménez,mx MEX,FW,32.0,15.5,262,382,68.6,3408,717,162,201,80.6,54,90,60.0,17,33,51.5,0,1.5,1.0,-1.5,11,23,11,2,24,Matches
Tim Ream,us USA,DF,35.0,16.7,944,1060,89.1,18892,6949,308,333,92.5,515,559,92.1,110,143,76.9,0,0.0,0.1,0.0,0,78,1,0,65,Matches
Bobby Reid,jm JAM,FW,30.0,15.8,364,487,74.7,5129,1431,211,240,87.9,112,157,71.3,17,37,45.9,2,1.8,1.2,0.2,17,25,17,5,47,Matches
Harry Wilson,wls WAL,FW,26.0,18.0,478,632,75.6,7538,1644,254,294,86.4,153,196,78.1,48,83,57.8,6,3.5,2.7,2.5,22,34,26,7,60,Matches
Issa Diop,fr FRA,DF,26.0,15.8,950,1080,88.0,17646,6371,333,358,93.0,555,594,93.4,53,98,54.1,0,0.0,0.4,0.0,0,60,3,0,66,Matches
Harrison Reed,eng ENG,MF,28.0,14.7,627,748,83.8,9667,2279,306,341,89.7,263,298,88.3,33,51,64.7,2,1.1,1.5,0.9,14,40,15,2,56,Matches
Tom Cairney,sct SCO,MF,32.0,16.5,1126,1272,88.5,17463,3797,603,644,93.6,422,454,93.0,68,109,62.4,4,2.3,2.5,1.7,26,84,25,4,145,Matches
Saša Lukić,rs SRB,MF,26.0,12.5,428,496,86.3,6753,1796,204,229,89.1,193,210,91.9,20,29,69.0,0,0.8,0.5,-0.8,11,31,5,0,43,Matches
Kenny Tete,nl NED,DF,27.0,9.6,418,523,79.9,6413,2614,236,269,87.7,146,181,80.7,27,44,61.4,0,0.4,0.5,-0.4,3,45,10,7,54,Matches
Carlos Vinícius,br BRA,FW,28.0,3.5,46,62,74.2,587,115,28,34,82.4,14,21,66.7,1,1,100.0,0,0.8,0.1,-0.8,5,1,0,0,3,Matches
Adama Traoré,es ESP,"FW,MF",27.0,4.2,97,139,69.8,1487,457,52,62,83.9,38,52,73.1,5,12,41.7,3,0.7,0.9,2.3,7,3,9,4,16,Matches
Armando Broja,al ALB,FW,21.0,1.0,19,27,70.4,200,71,15,19,78.9,4,5,80.0,0,0,0.0,1,0.4,0.0,0.6,1,4,1,0,2,Matches
Luke Harris,wls WAL,MF,18.0,0.8,11,14,78.6,172,14,5,8,62.5,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Fodé Ballo-Touré,sn SEN,"DF,MF",26.0,0.8,56,78,71.8,1002,224,23,30,76.7,26,33,78.8,6,8,75.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Aleksandar Mitrović,rs SRB,FW,28.0,0.4,4,8,50.0,78,24,1,3,33.3,2,4,50.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,1,Matches
Squad Total,0,0,28.4,38.0,16311,20237,80.6,290238,100538,7028,7907,88.9,7277,8347,87.2,1586,2853,55.6,40,37.6,33.6,2.4,379,1117,355,94,1467,0
Opponent Total,0,0,26.1,38.0,16233,19973,81.3,275297,96482,7779,8725,89.2,6745,7729,87.3,1315,2484,52.9,36,43.7,39.2,-7.7,389,1194,320,61,1533,0
